,yaw,pitch,roll,g_x,g_y,g_z,a_x,a_y,a_z
52,-9.18,-96.03,65.33,-150.65,-73.53,119,-0.46,0.42,0.69
53,-3,-126.75,-22.9,27.98,13.28,-19.11,0.44,-0.08,0.55
54,31,-141.15,-61.58,53.43,28.82,-163.2,0.78,-0.79,0.41
55,-4,-132.73,-55.01,-69.31,9.15,154.86,6,0,0
56,-35,-106.28,-39.96,-36.75,-156.91,204,0.73,-1.02,0.11
57,-42,-56.78,-13.13,-90.32,-112.51,162,0.74,-1.14,0.57
58,40.2,-51.03,-28.82,-24.09,-140.81,77,0.58,-1.35,0.62
59,52.8,-89.54,-37.07,22.95,103.4,-32.3,0.37,-0.19,0.53
60,42,-115.69,-59.81,223.42,123.51,-48,0.49,-1.02,1.06
61,-12.5,-82.34,-3.42,155.5,206.31,78.8,0.67,-1.05,0.44
62,20.41,-29.08,34.71,-213.75,-83.36,-28,0.74,-1,0.31
63,6.96,-42.93,50.88,-77.31,-121.18,65,0.42,-0.31,0.37
64,-34.6,-55.33,-5.64,40.73,49.48,-21.02,-1.17,0.39,0.67
65,-7.2,-74.57,-60.21,87.52,182.1,-222,-0.15,0.32,0.69
66,17,-103.06,-79.2,65.48,123.43,-250,0.57,-0.29,0.2
67,-5.4,-87.99,-67.92,17.38,-68.5,29.68,0.5,-1.27,0.51
68,7.72,-24.81,-21.82,-33.91,-19.75,133,0.98,-0.93,0.64
69,34.6,-28.29,-28.4,-9.32,-250.14,246,0.59,0,0
70,63.9,-91.7,-30.6,-27.07,-68.35,160,0.48,-1.11,0.76
71,11,-107.17,-46.65,97.42,-5.62,-77.98,0.61,-0.77,0.31
72,-20,-105.09,-22.89,203.93,146.65,-78,1.3,-0.58,0.35
73,-20.5,-65.92,27.39,-36.48,7.48,-23.95,-0.34,0.6,0.68
74,37.07,-79.75,67.81,-219.65,-30.64,-72,2,-0.94,-0.07
75,-6.2,-76.35,57.97,-117.18,-120.22,48,0.73,-0.86,-0.1
76,1.2,-104.68,-67.11,-11.25,23.97,4.69,0.55,-0.88,0
77,-19,-83.64,-50.29,86.29,104.09,-250,0.67,-1.68,0.95
78,-65,-56.81,-27.67,87.27,22.05,-166.5,4,0,0
79,-43.3,-47.8,-4.74,-31.46,17.59,61.31,0.45,-0.74,0.36
80,15.9,-40.68,-10.88,97.09,-250.14,250,0.52,0.73,0.47
81,24.9,-127.79,-1.12,-1.19,-25.39,96.17,0.43,-0.58,0.72
82,-4.2,-120.82,-4.46,-4.22,12.53,-16.31,0.73,-1.19,0.77
83,-32.9,-89.94,38.68,181.7,107.82,-127,0.47,-0.98,0.19
84,20.52,0,0.58,226.45,131.67,49.3,-0.29,0.51,0.73
85,-13.4,-70.55,99.23,-210.47,-120.11,-3,0.24,-0.24,0.41
86,-9,-107.4,10.72,-128.24,-58.24,92,0.21,-0.02,0.18
87,23,-118.67,-23.53,18.53,11.4,-7.77,0.65,0.87,0.26
88,-2,-112.07,-20.45,29.49,21.05,-68.03,0.18,-0.43,0.74
89,-64.79,-38.77,6.51,-33.18,37.52,81.87,0.49,-1.37,0.96
90,-17.6,-30.34,14.4,-114.49,-208.86,21,0.4,-0.96,0.35
91,21.2,-19.08,6.9,69.01,58.13,-49.92,0.76,-0.94,0.37
92,55,-71.31,-22.93,236.23,173.37,13,0.35,-0.26,0.55
93,56,-105.87,-51.27,121.15,-38.57,165,-0.37,0.21,0.62
94,-12,-102.01,-40.53,-22.7,16.16,-32.8,0.84,-0.48,0.08
95,3.39,-55.79,17.99,-211.31,-142.11,-7,0.58,-0.86,0.06
96,43.04,-65.16,47.31,-159.62,-73.31,80,0.49,-1.06,0.48
97,-8.5,-59.97,41.81,-0.52,-52.68,7.96,0.28,0.39,0.14
98,21,-109.13,-68.16,56.18,28.69,-18.32,0.56,0.75,0.42
99,2,-118.76,-68.01,63.72,39.02,-184.2,0.78,-1.09,0.93
100,-4,-108.35,-53.25,37.31,170.13,-250,0.69,-1.23,0.57
101,39.8,-49.56,-31.01,4.45,-3.97,9.66,0.44,-0.84,0.04
102,64,-112.17,-39.51,-36.25,-13.75,153,0.88,-0.97,0.64
103,36,-135.6,-48.31,-34.45,-250.14,250,0.47,-0.3,0.38
104,-14,-99.22,-15.92,0,0,-104.3,-0.49,0.5,0.6
105,5.77,-78.96,44.87,-4.11,33.29,-28.69,-0.44,0.57,0.57
106,28.08,-88.51,77.94,136.4,79.98,-57.1,0.69,0.04,0.41
107,-14,-84.91,65.6,250.13,68.87,22.2,0.86,-1.33,0.17
108,-7,-129.43,-38.38,132.05,-45.56,108,0.59,-0.95,0.03
109,22,-151.37,-57.27,-163.34,-42.15,-13,0.48,-1.02,0.33
110,4.8,-136.33,-54.99,-73.19,-104.32,84,0.86,-1.32,0.84
111,-32,-98.6,-28.23,9.88,40.47,18.54,0.07,-0.34,0.42
112,-17.1,-81.09,17.18,13.81,-26.11,-65.7,0.42,0.91,-0.12
113,20.62,-79.71,13.67,-17.47,-12.08,79.3,0.35,0.51,0.38
114,65.03,-104.64,0.49,-51.09,-103.15,250,0.18,-0.38,0.56
115,61,-130.71,-21.01,-77.25,-116.4,237,0.7,-1.31,1.25
116,0,-152.52,-25.45,-11.88,-103.25,-2,0.61,-0.62,0.12
117,-8,-133.83,-20.9,23.79,54.31,-32.46,0.7,-0.94,0.23
118,-21.3,-97.88,31.52,215.1,127.73,-82,-0.14,-0.15,0.35
119,24.12,-70.92,76.11,189.9,93.6,92.77,0.59,-1.45,0.94
120,2.67,-73.45,85.02,37.69,-17.66,10.3,0.44,-1.21,0.55
121,-16.3,-74.23,64.57,-75.43,-10.25,-62,0.17,0.06,0.14
122,-36,-101.46,19.2,-166.79,-119,-1,0.64,0.77,0.27
123,2.6,-124.95,-31.61,-193.69,-106.98,10,0.59,-0.92,0.71
124,1.6,-107.38,-33.9,0,0,0,0.48,-1.3,0.64
125,-65,-87.03,-16.57,-24.25,24.32,3.95,0.65,-1.16,0.64
126,12.46,-41.76,1.34,19.53,20.33,6.37,-0.61,0.42,0.46
127,40.7,-55.59,-11.61,674975,10.27,-47,-0.04,0.21,0.6
128,25,-115.63,-16.99,68.49,141.32,-250,0.76,-0.99,0.15
129,-5,-101.13,-18.93,675753,0,-11,0.46,-1.22,0.38
130,-8.14,-68.28,63.02,94,111.47,-60.7,0.32,0.73,0.04
131,19.9,-57.13,102.21,250.13,-0.92,-31.3,0.42,0.12,0.38
132,-5.69,-52.02,87.46,165.21,41.43,76.87,0.42,-1.16,0.84
133,-28.3,-51.13,55.53,-50.18,17.43,-21.7,0.61,-1.2,0.39
134,-11.7,-74.86,-9.13,-242.95,-98.98,-45,0.27,-0.88,-0.16
135,20.5,-94.84,-36.4,-101.78,-89.44,79,0.74,-21.04,0
136,1.91,-83.08,-34.77,101.22,68.22,-113,1.08,-0.81,0.29
137,-29,-63.84,-10.28,49.58,-25.19,-66.3,-0.3,0.51,0.68
138,46.62,-38.28,5.67,-79.32,-33.09,180,0.58,0,0.49
139,59.3,-49.59,-11.1,-4.62,-124.21,136,0.54,-0.97,-0.05
140,35.2,-80.48,-13.4,0.56,-160.74,3.35,0.66,-1.5,0.81
141,0.8,-118.87,-14.81,74.6,-29.25,-103,0.18,-0.68,0.42
142,-26.8,-122.2,1.85,-42.44,-0.95,-12.9,0.48,1.03,-0.12
143,-0.71,-69.17,55.69,-156.71,-70.37,-33,0.37,0.69,0.32
144,-3.37,-69.85,90.44,-250.14,35.21,-36,0.62,-1.29,0.8
145,-9.4,-74.81,-18.08,-100.22,-79.05,6.7,0.57,-0.87,-0.01
146,1.75,-92.58,-44.74,20.75,117.89,-80.9,-0.53,0.53,0.58
147,11,-104.28,-36.68,78.24,125.45,-250,-0.05,0.02,0.49
148,61.4,-67.22,-12.67,-30.37,25.74,107.7,1.21,-0.73,0.06
149,51.1,-90.34,-12.81,-47.18,-201.08,235,0.66,-0.92,0.09
150,-27.9,-57.42,30.04,-26.56,-45.74,60.4,0.39,-1,0.31
151,39.58,-20.08,75.88,205.28,119.35,-107,0.44,0.77,-0.06
152,2.38,-23.78,98.08,197.45,142.4,152,0.79,-0.46,0.89
153,-38.9,-56.93,16.37,90.83,-14.06,9.15,0.27,-1.26,1.05
154,6.99,-97.48,-31.75,-228.08,-79.11,-15,0.58,-1.09,0.59
155,11,-110.35,-50.08,-181.8,-168.07,26,0.9,-0.85,0.02
156,6,-103.25,-43.69,0.88,-62.76,0,-0.2,-0.12,0.36
157,6.58,-37.27,-16.54,19.6,-17.36,25.4,-0.38,0.49,0.76
158,62.4,-73.22,-35.48,-78.92,-150.86,240,0.88,-1.54,0.01
159,25.5,-92.52,-40.18,-0.47,-47.91,211.5,0.63,-0.92,-0.15
160,-9.2,-82.94,-33.01,-20.22,-35.9,98.3,0.47,-1.25,0.65
161,-2.44,-65.02,22.33,-7.33,65.02,-5.66,0.35,0.5,-0.03
162,7.29,-45.82,76.96,41.61,-44.09,-35.7,0.4,0.64,0.45
163,0.4,-46,75.95,222.85,72.66,28.04,0.67,-1.4,1.13
164,-0.8,-61.62,-62.05,-250.14,51.85,-75,1.39,-1.24,1.24
165,3.7,-117.23,-55.18,-187.97,-67.79,-3,0.38,-0.91,-0.07
166,-13,-120.41,-44.95,26.04,-228.66,14.5,4,0,0
167,-61,-64.17,-30.67,39.25,-24.13,-53.2,-0.21,0.43,0.65
168,32.2,-49.53,-35.26,10.62,30.68,-250.1,0.28,-0.14,0.49
169,65,-135.67,-63.35,41.73,161.1,-237,1.1,-1.07,0.01
170,-3,-152.67,-68.91,-28.07,44.69,124.1,0.64,-0.91,-0.16
171,-4,-119.31,-75.42,-23.69,-84.75,-13,0.73,-1.32,0.6
172,-20,-79.1,-42.42,250.13,177.34,22.9,0.74,-0.84,0.8
173,5.95,-32.41,19.42,124.08,23.48,75.76,0.46,0.38,-0.13
174,19.62,-26.68,51.68,-67.89,-42.14,-55,0.53,-1.05,0.71
175,-4,-63.26,-75.85,-4.1,-53.88,49.69,0.36,-1.06,0.29
176,12.9,-75.71,-75.19,-106.53,250.13,-25,0.39,-0.91,-0.07
177,3.5,-103.53,-64.33,2.78,-7.87,66.69,-0.19,0.41,0.77
178,-64,-91.77,-65.73,-26.89,-250.14,250,-0.24,0.27,0.48
179,-1,21.33,0,-26.73,-151,226,0.82,-1,0.08
180,-64,-28.28,-90.76,3.94,134.79,-11.86,0.47,-1.03,-0.14
181,65,-90.94,-89.01,126.3,12.76,-121,0.77,-1.25,0.8
182,0,0,3,250.13,87.43,-13.4,0.72,-0.67,0.68
183,17,-139.87,-96.56,172.02,12.27,53.15,0.34,0.78,-0.31
184,-31,-95.29,-61.4,-186.39,-65.6,-39,0.58,-1.22,1
185,-3.5,-70.96,1.98,-218.91,-37.9,29,0.48,-0.9,0.05
186,13.76,-67.01,46.23,-75.9,-147.61,53,1.05,-0.92,0.32
187,-9.14,-73.48,25.04,698863,0,0,0.43,-0.48,0.53
188,7.78,-94.99,-78.6,-86.83,58.74,206.1,1.21,-0.45,-0.17
189,13,-128.75,-97.07,-17.41,-85.82,179,0.87,-1.01,-0.36
190,4.3,-123.54,-89.25,0.88,-250.14,-1.82,0.25,-0.05,0.24
191,-30,-109.31,-86.2,195.56,11.47,-22.2,0.28,0.77,0.05
192,0,0,6.98,245.86,66.27,-32.9,0.51,0.04,0.5
193,-18,-44.1,-97.56,106.93,30.64,-23.8,0.15,-1.11,1.02
194,53,-26.72,-114.26,-202.73,-86.98,-94,0.47,-0.86,0.07
195,0,-142.46,-112.73,-219.68,-96.92,28,1,-0.88,-0.05
196,-1,-120.64,-107.83,24.44,-2.71,15.08,-0.37,-0.04,0.55
197,-5,-114.06,-56.82,55.43,124.44,-167,0.59,-0.25,0.38
198,-8.56,-94.44,5.46,74.55,95.5,-250.1,-151.17,199.63,0
199,-6.19,-83.91,34.29,28.36,-6.56,50.78,1.02,-1.27,0.59
200,7.3,-130.55,-93.51,-15.89,-57.18,181,0.6,-0.6,0.47
201,14,-133.73,-107.91,95.65,-84.98,246.8,0.39,0.61,0.23
202,-43,-95.91,-83.79,34.48,-88.96,131.9,0.23,-1.14,0.5
203,-65,-69.48,-63.23,89.05,29.6,-81.36,-0.7,0.45,0.74
204,13.1,-67.4,-52.29,175.37,80.17,73.05,-0.06,0.15,0.65
205,47.3,-79.34,-52.96,-71.8,-4.78,-37.6,0.98,-0.35,0.37
206,63,-100.03,-27.88,-166.11,-35.79,-78,0.35,0.13,0.28
207,34,-119.81,-20.03,-234.89,-8.96,-71,0.67,0.8,0.18
208,-133.28,0,7,22.54,18.33,19.16,0.49,0.32,0.27
209,18.99,-67.93,96.59,7.11,-13.43,-51.63,0.52,-0.67,0.62
210,-9.76,-67.2,77.66,50.6,118.21,-222,0.49,-1.42,0.73
211,-20.5,-75.26,33.23,-11.4,-161.11,209,0.41,-0.81,0.15
212,-18,-74.71,-28.38,-15.56,-99.6,49.9,1.02,-0.93,0.2
213,-13,-89.05,-53.01,10.15,17.44,-16.3,0.76,-0.49,0.24
214,-64,-25.2,-58.75,146.81,64.56,-127,-0.61,0.35,0.57
215,0,0,3,204.06,129.27,1.11,-0.39,0.33,0.59
216,45.43,-1.1,-60.6,120.35,-20.03,55.9,0.51,-0.15,0.41
217,54.2,-43.19,-61.8,-172.02,-40.18,-69,0.75,-0.99,0.09
218,0,51.9,0.21,-208.12,-75.63,-24,0.77,-1.05,0.23
219,-4.2,-96.63,-68.51,-103.6,-59.17,40,0.55,-1.07,0.24
220,-33,-78.09,-31.02,34.32,31.89,19.4,0.74,-1.17,0.82
221,0.29,-44.35,19.43,30.81,55.84,-198.9,0.53,-0.18,0.57
222,14.55,-48.82,50.82,-12.7,31.84,6.67,0.32,0.66,0.09
223,-18,-63.28,-11.09,-55.11,-49.37,196,0.61,-0.89,0.04
224,-6.3,-79.83,-64.81,-32.04,-127.34,236,1.03,-1.08,0.16
225,10.5,-91.83,-90.65,21.73,-178.47,-30,0.7,-0.39,0.29
226,-51,-66.4,-71.33,205.27,234.75,-34,0.42,-1.08,0.58
227,-65,-41.94,-66.17,174.27,63.36,50.33,0.62,-1.37,0.75
228,1.73,-30.78,-65.73,-39.91,3.38,-14.91,0.24,-0.3,0.28
229,51.1,-41.68,-76.35,-100.86,-43.87,-72,0.51,0.79,-0.09
230,30.7,-94.44,-84.37,-250.14,-67.94,3.5,0.36,-0.75,0.53
231,13.04,-34.14,39.51,-162.4,-58.6,74,0.94,-1.3,0.7
232,-3.88,-33.49,29.94,31.5,-120.05,-23,0.27,-0.93,0.16
233,-18.83,-45.07,4.76,60.71,88.14,-134.8,-0.28,0.27,0.93
234,0.92,-61.41,-59.46,52.59,109.69,-250,0.48,-0.05,0.51
235,19.3,-74.21,-99.79,45.56,-4.93,-113.4,1.12,-0.82,0.1
236,-6,-102.26,-90.41,-69.44,-2.91,167.5,0.32,-1.57,0.85
237,-65,-49.8,-58.58,-63.38,-124.02,216,0.26,-0.7,0.52
238,-29,-47.34,-43.95,-57.13,-223.04,197,0.93,0.75,-0.17
239,43.3,-44.97,-58.46,12.53,-181.77,22.5,0.44,0.44,0.42
240,56.2,-76.11,-72.46,43.24,80.02,-20.6,0.28,-0.55,0.78
241,51,-130,-85.87,157.77,56.36,-93.1,0.72,0,0
242,5.8,-171.6,-81.4,187.56,70.57,64.93,0.83,-0.87,0.53
243,-5,-145.75,-69.75,-250.14,-91.69,-47,0.49,-0.23,0.64
244,-24,-127,-29.6,8.74,-28.37,67.69,-0.66,0.44,0.71
245,16.8,-105.97,17.89,58.27,12.08,-213.2,0.01,0.22,0.64
246,3,-98,144.4,-50.88,-64.38,190,0.97,-0.64,0.03
247,-9.9,-103.16,23.54,-48.18,-71.68,205,0.88,-0.98,-0.18
248,7.1,-130.64,-91.06,57.05,-16.37,-44.3,0.72,-1.01,0.05
249,-11,-71.98,-98.47,216.44,29.46,-37.6,0.38,-1.59,0.72
250,17.5,-77.53,-94.58,250.13,15.31,43.24,0.56,0.82,-0.2
251,-55,-73.14,-78.09,-49.83,8.87,-6.56,0.53,0.06,0.38
252,-64,-26.69,-69.19,-242.63,-84.42,-26,0.47,-0.89,-0.21
253,-1.79,-9.76,-66.43,-119.75,-77.18,164,-0.56,0.27,0.59
254,53.3,-44.92,-85.83,38.33,-9.44,-32.05,-0.19,0.21,0.67
255,-11,-103.65,-85.8,-11.34,112.76,-250,0.89,-0.62,0.3
256,-9.7,-93.05,-30.74,10.5,3.94,52.66,0.87,-1.15,0.33
257,-1.7,-82.34,19.99,-0.23,-93.5,241.6,360,0,-119
258,-13.2,-98.56,-5.88,-70.33,-182.5,241,1.39,-0.63,0.19
259,42,-132.38,-97.05,202.77,-9.31,-22.9,0.54,-1.37,0.81
260,-8,-130.08,-86.45,235.78,156.11,48.5,0.35,-0.65,0.45
261,3.8,-114.28,-83.13,114.27,-46.31,31.2,0.27,0.65,0.03
262,-65,-77.67,-67.87,-101.47,-55.02,-70,0.53,0.7,0.2
263,-64,-47.8,-67.69,-201.82,-9.13,-73,0.5,-1.15,0.36
264,13.6,-44.27,-61.72,-220.12,-35.52,43,0.91,-1,0.13
265,62.5,-67.47,-59.48,57.86,105.77,-250,0.92,-0.34,0.32
266,62,-112.46,-76.1,-8.44,29.77,39.34,-0.43,0.34,0.69
267,12.61,-56.31,33.81,-69.73,-68.25,200,0.81,-0.34,0.48
268,8.13,-67.63,62.52,15.6,-107.73,250,1.04,-0.81,0.05
269,-18.3,-80.03,36.22,9.31,-160.56,132.7,0.66,-0.99,0.03
270,-19,-79.78,-17.14,46.54,105.83,-77.1,0.57,-1.21,0.49
271,11.1,-86.12,-73.33,234.79,108.9,21,-0.3,-0.16,0.32
272,-8.4,-59,-79.59,238.97,0.12,60.06,0.75,0.77,0.14
273,-7.3,-29.07,-72.46,-56.57,18.38,-17.2,0.37,0.24,0.26
274,10.23,32.87,-23.75,-185.47,-5.18,-78,0.47,-0.91,0.84
275,52.06,14.57,-39.38,-238.72,-60.68,-48,0,20.97,-0.91
276,64.7,-15.06,-35.26,25.13,18.72,48.25,-0.23,0.01,0.5
277,34.5,-56.19,-33.43,42.76,-6.37,-97.56,-0.29,0.57,0.7
278,-20,-77.27,-21.86,-66.36,-73.37,195,0.49,-1.29,0.57
279,5.45,-47.59,34.88,-44.7,-172.48,237,0.32,0.42,-0.33
280,-4.47,-42.16,76.73,-80.94,-134.14,121,0.44,0.56,0.27
281,-20.5,-43.93,27.6,4,0,0,0.58,-0.39,0.77
282,-12,-57.42,-35.28,1.14,-36.26,-17.34,1.51,-1.2,0.59
283,12.5,-60.16,-58.33,17.44,33.17,-33.64,0.59,-0.8,0.08
284,-25.37,-19.96,2.89,240.49,13.29,26.61,1.22,-1.06,0.3
285,50.5,-36.79,-13.05,94.1,27.5,36.75,0.2,-0.39,0.41
286,62,-80.63,-25.07,-94.66,-18.47,-35,-0.17,0.26,0.66
287,31,-112.19,-46.24,-213.15,-43.5,7.6,1.22,-0.65,0.39
288,-13.8,-100.14,4.93,-92.47,-116.35,61,0.9,-1.08,0.1
289,6.92,-93.79,62.83,39.15,72.23,-173.6,0.48,-0.99,0.15
290,9.52,-84.1,86.4,9.17,102.6,-250.1,0.48,-1.13,0.43
291,-9.09,-86.76,61.46,-16.22,-56.27,250,0.55,0.36,0.51
292,15,-126.44,-66.9,-31.73,-36.85,184,0.42,-1.34,0.65
293,9.1,-117.59,-59.58,-47.4,-59.19,19.8,0.59,-0.81,0.08
294,-45,-96.55,-49.32,163.47,236.85,104,0.97,-0.83,0.09
295,-65,-69.6,-45.83,24.73,-81.32,35.02,1.17,-0.92,0.27
296,-20,-61.37,-36.81,-151.21,-18.53,-10,1.06,-1.11,0.27
297,36.2,-62.14,-47.23,-221.21,-52.1,-86,0.4,-0.94,0.02
298,65,-75.86,-50.18,23.25,27.86,12.95,0.47,-1.46,0.99
299,47.7,-84.06,-57.58,23.63,94.43,-230.2,0.28,-0.62,0.5
