,yaw,pitch,roll,g_x,g_y,g_z,a_x,a_y,a_z
53,11.92,47.47,71.01,224.13,195.5,46,0.67,0.99,-0.01
54,22.43,33.93,90.48,-81.9,8.23,-100.9,0.66,0.29,0.39
55,-26.14,33.05,68.22,-181.09,-79.08,-15,0,0,-35.6
56,-40.29,11.53,18.91,-198.65,-113.68,-7,0.11,-1.36,0.59
57,-1.7,-10.62,-43.52,12.05,17.99,30.45,0.75,-1.1,0.55
58,7.89,-6.79,-41.14,115.9,101.91,-182,0.56,-0.5,0.5
59,-47.6,17.37,-12.21,68.97,96.74,-250.1,-0.79,0.27,0.52
60,-64.79,38.79,4.59,-87.06,12.69,220.5,-0.42,0.21,0.64
61,51.18,8,-45.86,-52.96,-126.14,62,0.31,-0.6,0.27
62,16.2,-24.8,-59.84,1.96,-72.49,-35.58,0.57,-1.26,0.63
63,-9.2,-43.42,-58.94,207.89,16.05,82.3,0.13,-0.42,0.64
64,-6.38,-16.54,22,-34.4,-9.51,-5.18,0.74,0.93,-0.26
65,21.4,-14.4,72.67,-189.08,5.29,-112,0.35,0.53,0.45
66,-1.34,-17.56,63.44,-145.99,-1.92,8.47,0.43,-1.23,0.76
67,-29.1,-17.69,14.54,23.24,26.58,35.06,0.08,-0.99,0.04
68,-10,-26.76,-48,146.64,33.95,-117,-0.6,0.46,0.61
69,2.21,-26.35,-85.31,65.14,-44.21,-100,0.18,0.03,0.67
70,9.12,-19.97,-78.31,-85.18,24.25,180.6,0.81,-0.97,0.34
71,-30,-11.98,-40.7,-82.66,-250.14,246,0.59,-1.04,0.2
72,-65.04,10.18,-7.21,57.82,-2.98,-29.08,0.52,-0.88,-0.07
73,-25.93,0.91,9.9,195.26,71.84,-70.2,0.17,-0.8,0.8
74,46.96,8.2,-11.14,222.56,10.02,41.53,0.13,-0.01,0.56
75,63.7,-55.33,-33.46,47.66,-25.79,-1.74,0.92,0.93,0.01
76,39.5,-73.29,-47.41,-215.57,5.39,42.38,0.18,0.21,0.39
77,15.5,-84.24,-60.43,19.98,-237.3,5.82,0.17,-0.91,0.05
78,-7.5,-82.4,-46.13,-20.24,11.88,62.02,1.01,-0.9,0.36
79,-18.26,-62.05,2.2,-96.02,-63.1,249,-0.67,0.13,0.38
80,10.84,-57.43,56.57,-130.63,-139.86,22,-0.35,0.37,0.61
81,-0.45,-63.06,68.14,-61.2,-173.16,25,0.66,-1.32,0.76
82,-21.3,-64.79,39.32,40,0,-103,0.1,-0.5,0.6
83,-146,0,0,31.09,55.5,10.37,0.84,0.71,0.1
84,11,-95.34,-58.9,216.51,27.48,15.46,0.22,-1.21,0.93
85,-0.5,-85.28,-69.56,35.53,-73.73,25.92,-0.39,-1.37,1.28
86,1.5,-141.28,-65.19,-124.22,-10.45,-14,1.01,-1.02,0.43
87,-61,-85.64,-81.46,-250.14,-62.31,-10,0.37,-0.42,0.55
88,16.1,-29.84,-77.38,-140.93,-40.28,-15,-0.62,0.43,0.64
89,64.7,-44.95,-98.04,19.05,-40.4,34.37,-0.02,0.07,0.7
90,57,-79.59,-128.64,74.26,172.18,-250,1.02,-1.23,0.11
91,6,-120.96,-141.2,81.77,-2.76,-136.1,0.13,0.17,0.29
92,4,-74.32,-34.89,-70.88,-15.93,140,0.81,1.02,0
93,23.27,-70.62,-4.14,-39.95,-63.72,-1.4,0.2,0.39,0.39
94,6.71,-87.91,6.68,205.56,134.04,-66,-0.07,-0.81,0.68
95,-37,-87.89,-23.42,178.78,100.82,98.1,0.14,-1.33,0.77
96,-4,-107.27,-120.67,110.5,-40.08,34.2,0.26,-0.84,0.49
97,8,-113.47,-114.25,-126.91,-0.56,-85,0.92,-1.14,0.37
98,-28,-91.23,-93.1,-211.19,-31.79,6,0.89,-0.68,0.54
99,-65,-46.47,-72.43,27.68,-224.18,-71,-0.56,0.08,0.38
100,36.4,-44.15,-63.23,88.17,111.08,-200,-0.51,0.53,0.59
101,62,-107.07,-64.85,83.31,174.47,-250,0.18,-0.14,0.6
102,61,-136.3,-69.3,6.56,29.24,16.33,1.27,-0.94,0.05
103,-1.11,20.91,0,-88.71,-108.9,193,0.61,-1.06,0.08
104,0,0,3,-95.95,-168.09,196,0.26,-0.98,0.1
105,0,-147.94,-78.91,-53.55,-130.99,173,0.59,-1.45,0.87
106,-17,-104.23,-22.58,250.13,9.15,25.2,0.72,0.52,-0.01
107,25.51,-75.18,21.37,155.05,68.94,91.08,0.38,0.46,0.36
108,8.89,-84.15,49.7,7.54,-58.44,9.8,4.89,5.69,0
109,-22.1,-82.53,17.8,-104.89,-75.62,-76,0.91,-0.87,0.04
110,1.5,-102.18,-87.12,-211.55,-34.83,-63,0.54,-1,0.16
111,-18,-153.57,-78.55,-199.02,12.38,60.3,1.14,-1.13,0.21
112,-51,-104.43,-49.14,6.95,62.79,0.08,0.7,-1.1,-0.02
113,-65,-57.84,-27.67,74.07,77.56,-122.8,0.54,-0.84,-0.08
114,4.25,-46.69,-23.88,131.98,68.34,-250,0.36,-0.85,0.77
115,50.1,-71.82,-44.74,94.07,-6.96,-164.7,0.28,0.12,0.32
116,50,-112.25,-68.34,-93.74,10.82,130.9,0.87,0.97,0.15
117,45,-142.03,-80.98,-84.16,-110.31,179,0.22,0.06,0.48
118,-10,-183.54,-77.47,-29.27,-123.52,248,0.16,-1.32,0.45
119,38.13,0,9,-50.4,-34.37,76.8,0.35,-0.8,0.3
120,-11,-153.99,-50.42,30.84,-2.27,-24.32,0.66,-0.97,0.46
121,23.7,-123.91,51.3,227.95,51.21,102.1,0.66,-0.93,0.58
122,2.54,-135.02,53.18,78.93,-61.14,56,95,0,3.4
123,-19,-149.2,26.63,-120.01,-1.81,-86,1,-0.91,0.19
124,-16,-151.78,-29.22,-26.69,99.53,-17.3,0.3,-1.49,0.73
125,15,-142.82,-80.11,23.04,24.56,26.38,0.49,0.76,-0.15
126,0,-122.05,-77.43,45.98,110.83,-230,0.53,0.49,0.5
127,-31,-99.38,-57.88,-152.55,-7.77,222,0.26,-0.35,0.59
128,-64,-80.25,-24.07,-190.48,-77.93,250,0.18,-1.31,0.87
129,-42.85,-76.55,0.63,-54.08,-250.14,1.7,-0.22,-1.43,0.55
130,34,-69.47,-21.43,212.69,86.82,17.08,0,20.76,-1.03
131,46.5,-94.77,-41.98,154.52,41.77,96.65,-0.48,0.45,0.72
132,64,-124.07,-49.09,-17.18,-61.71,-8.7,0.22,-0.21,0.65
133,19,-128.84,-62.06,-154.75,7.6,-124,0.83,-0.98,0.29
134,-6,-124.84,-54.85,-129.27,-104.86,-2,0.52,-1.03,0.21
135,-14.5,-99.08,-2.01,15.09,-4.85,34.86,0.51,-1.25,0.64
136,14.56,-95.98,72.07,57.21,-3.45,-30.46,0.5,0.9,0.36
137,-22.2,-93.92,41,112.25,81.6,-160,0.19,0.15,0.59
138,-14,-97.87,-20.57,-83.21,-85.73,201,0.28,-0.59,0.74
139,-4.5,-96.9,-82.5,-47.17,-31.92,179,0.42,-1.4,0.68
140,6.86,-88.03,-75.86,175.46,58.73,-66.8,0.67,-0.79,0.52
141,-59,-58.74,-63.16,90.08,-43.18,25.81,0.81,-1.31,0.29
142,-65.29,5.24,-25.32,-108.13,0.26,-67.8,0.73,-1,0.02
143,57.62,14.36,-60.06,-169.08,-43.53,-11,0.5,-1.18,0.45
144,0.4,-70.07,-119.28,-203.04,-53.02,-37,0.31,-1.3,0.68
145,2.5,-33.62,-114.54,39.47,-236.87,-42,0.2,-0.19,0.5
146,25.13,7,15.29,31.73,99.06,2.52,0.51,0.78,0.17
147,-2.27,-10.28,12.32,-42.15,-38.27,91.5,0.43,0.09,0.54
148,-32.1,-8.97,-26.4,-81.67,-48.57,227,0.19,-1.43,0.46
149,9,-27.89,-108.14,-91.33,-158.61,164,0.35,-0.85,0.19
150,-7.9,-28.89,-91.55,-63.47,-46.31,56,0.84,-1.05,0.4
151,-41.5,-8.69,-61.84,161.09,-1.38,-47.9,0.64,-0.73,0.61
152,-10.1,11.73,-27.43,177.85,69.7,27.27,0.24,-0.07,0.5
153,52.5,-10.88,-47.12,119.27,35.5,104,0.95,-0.75,0.4
154,36.9,-64.19,-57.1,-60.93,14.89,-44.4,0.66,-1.1,0.2
155,0,0,42.46,-97.2,-60.18,-97,0.3,-0.83,0.03
156,46.6,-71.48,-68.25,-170.21,-81.11,-33,0.43,-1.27,0.63
157,4.51,-92.28,-74.7,-231.05,83.48,22,0.39,-0.71,0.8
158,-17,-53.38,-26.66,0.02,0,0,0.25,-1.08,0.48
159,6.71,-32.59,48.41,99.18,7.18,-108.37,0.28,-0.97,0.11
160,-17.5,-32.7,20.95,-129.18,-21.11,160,0.74,-0.97,0.46
161,-28,-43.09,-23.22,-156.85,-228.93,16,-0.19,0.03,0.54
162,-9.6,-54.87,-75.2,-69.69,-215.8,99,0.66,-0.2,0.21
163,0,0,5,13.32,-125.39,-6.5,0.7,-1.15,0.05
164,-11,-111.24,-65.08,58.12,33.51,-56.81,0.15,-0.62,0.52
165,0.65,-83.35,-56.86,245.38,66.24,-29.1,0.56,0.76,-0.06
166,-54,-52.64,-26.04,140.8,30.41,169.1,0.13,-0.87,0.14
167,23.8,-18.85,-14.3,-51.32,-7.88,-26.7,0.94,-1.02,0.58
168,59,-30.88,-34.71,-135.97,24.87,-77,0.67,-0.86,0.77
169,42.8,-70.94,-58.14,-168.75,-43.74,27,-0.16,-0.01,0.6
170,14.5,-80.66,-74.06,28.95,-51.4,20.6,0,0,0
171,7.09,-45.02,16.15,45.37,66.81,-77.96,0.54,-1.03,0.33
172,-11.5,-31.12,31.4,136.63,-44.66,-191,0.53,-1.28,0.62
173,-25.21,-45.52,6.53,498,0,-23.3,0.3,-0.82,0.85
174,5.71,-41.86,-96.03,64.9,163.59,-250,0.25,-1.11,0.31
175,0,-4.19,0.09,-80.62,-52.73,188,0.37,-0.93,0.02
176,-21.5,30.21,-76.72,-102.67,-134.73,18,1.12,-1.05,0.31
177,-58.5,36.77,-28.37,-88.79,-55.85,105,-0.29,0.25,0.58
178,41.64,33.36,-33.15,158.6,16.27,-73.3,0.82,-0.55,0.4
179,42,-26.31,-72.55,188.47,78.25,22.63,0.72,-1.23,0
180,25.8,-80.37,-89.31,-188.53,15.25,-93,0.6,-1.29,0.73
181,-1,-109.78,-84.57,-101.6,-25.21,20,0.29,-0.47,0.51
182,43.81,-68.07,27.05,9.74,-25.89,27.27,-0.42,0.67,0.58
183,-6.95,-68.61,15.37,97.33,138.08,-136,1.03,-0.38,0.19
184,-20,-61.21,-18.76,-106.38,-183.31,22,0.45,0.8,0.33
185,-53.47,0,99,-1.15,-57.11,183.6,0.28,-1.18,0.55
186,7.2,-62.58,-106.71,-36.72,-41.52,161,0.93,-1.05,0.39
187,5.34,-73.73,-97.84,24.58,101.84,-34.3,0.01,0.46,0.73
188,-20,-55.57,-84.55,205.35,62.37,-45.9,50.13,0,0
189,-49,-65.81,-48.77,224.62,57.45,75.06,0.85,-1.09,0.11
190,48.7,-42.59,-54.14,79.85,-36.6,26.4,0.86,-1.18,0.28
191,49.1,-76.44,-79.04,-83.15,28.48,-106,0.29,-0.96,-0.01
192,27,-88.49,-100.27,-173.89,-72.17,10,0.41,-1.5,0.85
193,-2,-85.24,-93.83,-12.69,15.94,-21.1,0.2,-0.74,0.5
194,-18,-78.46,-53.01,62.88,113.5,-32.2,0.46,0.59,0.16
195,-56.59,0,5,179.87,62.72,-171,0.52,0.6,0.52
196,-8.12,-70.04,16.36,154.45,31.15,-209,0.08,-0.32,0.52
197,-69,0,6094,-60.32,-12.21,77.5,0.16,-1.32,0.92
198,7.09,-71.96,-99.8,6.23,0,0,0.29,-1.75,1.49
199,-35,-36.13,-73.53,-63.22,-157.55,243,0.56,-1.01,0.06
200,-65.04,8.31,-53.02,11.11,-10.44,-36.1,0.67,-0.33,0.41
201,-10.9,16.31,-46.17,167.8,-12.46,-87,-0.62,0.38,0.68
202,59.3,-29.14,-70.67,241.22,189.08,8.88,-0.16,0.31,0.6
203,47.7,-44.86,-68.78,-98.34,-97.31,23.2,50.13,0,0
204,42,-54.73,-77.56,18.01,-62.1,36.74,0.54,-1.25,0.71
205,0,4.26,6.08,69.95,77.06,-138.5,0.35,37.29,0
206,-11,-68.53,-19.23,32.94,37.9,-76.97,0.23,-0.4,0.37
207,19.52,-51.87,35.66,-109.02,-53.83,172,0.59,0.88,0.16
208,6.84,-60.34,56.22,-54.62,-156.29,224,0.45,0.36,0.34
209,-27.7,-52.17,34.43,46.93,43.37,-12.78,0.5,-0.83,0.16
210,-34,-71.3,-20.8,193.53,30.16,-57.7,0.87,-1.06,0.3
211,-5.4,-79.53,-69.42,195.42,107.13,13.4,0.59,-1.01,0.33
212,-8.3,-49.67,-52.72,52.57,-1.74,-13.21,-0.52,0.28,0.47
213,-54.3,-23.54,31.47,-83.54,-10.39,-66,-0.21,0.34,0.74
214,35.4,-35.69,-12.09,-172.61,-99.5,10,0.86,-0.88,0.11
215,62.9,-74.49,-29.66,-18.03,-22.95,74,0.66,-1.39,0.15
216,0,0,9,-84.42,-18.82,152,5.85,-10.06,0
217,18.3,-87.87,-43.76,-32.93,-121.4,186,-1,-0.01,0
218,-22.8,-88.08,-0.85,219.24,79.42,-11.7,0.4,-1.46,0.64
219,2.31,-37.93,57.7,-45.4,0.84,-44.79,0.08,-0.19,0.25
220,21.27,-47.86,89.56,-227.92,-111.18,-2,0.59,0.79,0.25
221,0,0,1,-121.5,-72.45,39,0.51,0.34,0.52
222,-18.6,-60.81,65.86,21.88,67.29,21.45,0.2,-0.66,0.41
223,0,0,0.72,71.54,50.71,-91.4,-0.25,-1.44,0.87
224,-26,-71.14,20.07,10.47,3.85,-117.45,0.66,-1.01,0.21
225,6.06,-78.93,-60.25,-31.29,8.03,138.47,-0.09,0.21,0.54
226,9.52,-92.09,-56.09,-1.26,-250.14,-28,0.63,-1.14,0.31
227,-36,-71,-38.07,14.06,41.56,-21.79,0.62,-1.13,0.29
228,-64.7,-24.4,-7.73,190.4,19.09,-18.3,-0.08,-0.91,0.77
229,44.6,-24.29,-24.4,218.23,75.92,58.34,0.47,0.14,0.18
230,58.4,-64.34,-38.3,86.69,-0.55,67.4,0.23,-0.01,0.42
231,45,-90.88,-49.02,-71.69,-6.11,-56.4,0.38,-1.04,0.92
232,-4.7,-85.41,-57.8,-136.28,3.11,-146,0.56,-1.19,0.36
233,-3.3,-72.01,-46.38,-236.79,-28,-63,0.51,-1.01,0.02
234,-14.95,-62.52,1.45,50.8,-250.14,9.9,-0.42,0.54,0.73
235,3.5,-34.08,48.81,27.76,0.91,28.05,0.08,0.17,0.55
236,-17.4,-36.42,40.44,64.57,103.59,-181,0.9,-0.9,0.14
237,-36.4,-36.43,-4.4,61.79,158.41,-250,0.22,-0.94,0.03
238,2.8,-59.94,-49.32,10.59,16.13,-47.06,0.21,-1.11,0.45
239,15.4,-53.75,-73.61,0,-67.17,43,0.54,-1.22,0.68
240,-58,-29.26,-54.35,-43.28,-18.41,168,0.48,0.56,0.19
241,-65,33,-34.56,27.01,136.3,-72,0.67,0.51,0.35
242,19.24,26.98,-35.97,250.13,92.37,-35.7,0.16,-0.38,0.61
243,39.48,19.99,-55.17,150.56,10.64,142.8,0.66,-1,0.24
244,48.3,-13.69,-61.95,-30.29,6.75,-19.63,0.98,-1.25,0.36
245,32,-19.18,-72.56,-106.91,-30.63,-74,-0.2,-0.06,0.57
246,0,0,22.82,26.68,-48.82,9.5,0.76,-0.84,0.33
247,-3.05,2.05,19.89,66.32,80.22,-98.92,0.61,-1.21,0.11
248,26.99,2.05,52.63,97.26,133.69,-250,0.26,0.15,0.14
249,-11.6,1.08,41.44,20.4,-1.05,-119.3,0.66,0.62,0.44
250,-28.58,-6.77,12.58,-19.44,-4.53,135,0.19,-0.13,0.66
251,10.2,-52.21,-77.21,-98.46,-244.67,250,0.36,-1.22,0.42
252,-23,-21.79,-52.6,-105.61,-114.77,16,0.58,-0.84,0.05
253,-65.04,2.18,-22.25,38.47,38.15,-43.16,1.11,-1,0.13
254,35.86,6.22,-23.47,250.13,52.27,-30,50.14,0,0
255,65,-58.56,-37.05,149.38,45.09,123.7,0.57,-0.48,0.48
256,41.9,-83.48,-52.74,15.18,-21.05,-10.7,0.88,-1.03,0.15
257,-5,-128.53,-50.34,-102.18,16.79,-90,0.98,-0.85,0.36
258,-4.7,-119.18,-3.3,-191.88,-80.83,-10,0.26,-0.77,0.9
259,15.17,-95.97,49.15,34.87,11.48,-15.69,0.88,1.05,0.13
260,17.46,-93.75,70.75,0.36,0,20.94,0.59,-0.72,0.44
261,-14.6,-92.86,51.6,-3.55,5.34,48.5,0.75,-1.04,0.21
262,-37.8,-88.67,14.38,-80.2,9.95,220.58,0,0,0.11
263,-16,-92.34,-47.49,-155.89,-151.64,24,-0.29,0.46,0.71
264,2.5,-151.61,-34.83,-83,-68.8,49,0.37,-0.48,0.43
265,7.2,-146.47,-28.97,-0.26,-40.52,-40.5,0.91,-0.84,0.33
266,-65.04,-74.32,1.43,128.53,-88.12,89.4,0.38,-0.92,-0.19
267,-12.24,-65.77,4.91,-138.05,-62.89,-10,0.55,-1.23,0.71
268,64.7,-71.09,-38.61,-250.14,-73.76,16,0.44,-1.04,0.62
269,-9.25,-66.77,26.18,-119.84,-24.8,54,0.52,0.82,0.32
270,-5.08,-59.51,53.38,23.29,-4.22,34.92,0.2,-1.34,0.38
271,-19.2,-66.47,25.86,52.59,48.9,-206.4,0,20.37,0
272,0,0,8,-6.06,30.71,61.41,0.87,-0.97,0.27
273,2.4,-116.88,-75.58,-49.85,-57.38,250,-0.29,0.32,0.67
274,-25,-93.8,-58.02,-48.81,-36.72,69.7,0.94,-0.2,0.36
275,-65,-57.83,-33.67,-0.33,-35.18,-51.2,0.7,-1.21,0.15
276,-31,-54.04,-26.37,44.16,10.83,-11.55,0.46,-1.02,0.11
277,65,-113.16,-54.43,209.63,52.28,-61.1,0.46,-1.42,0.82
278,41,-138.18,-81.08,66.6,1.15,41.87,0.31,-0.61,0.62
279,32.17,-80.58,29.68,-77.08,-11.11,-67,0.67,0.74,-0.11
280,-2.79,-84.01,34.3,-180.14,3.28,-108,0.9,-1.04,0.51
281,-23.44,-78.04,8.44,-219.4,-73.96,23,-0.04,0.11,0.43
282,-28,-95.61,-41.82,4.55,-133.86,-44.7,-0.29,0.62,0.79
283,2.18,-78.39,-88.9,31.37,14.02,2.01,0.14,-0.03,0.55
284,-53.28,0,5,75.34,128.71,-250,0.59,-0.97,0.39
285,-4,-49.6,-83.34,-89.47,-108.15,211,0.66,-1.13,0.16
286,-64.7,30.14,-40.95,-77.34,-132.6,88,0.2,-0.05,0.18
287,57.13,33.16,-56.7,9,0,20.94,0.68,0.75,0.44
288,62.9,-6.99,-95.52,147.49,5.46,-93.29,0.35,0.19,0.45
289,12,-25.01,-114.77,217.67,7.81,-7.37,0.18,-1.42,0.46
290,-10,-35.11,-112.79,149.09,-96.3,110,0.05,-0.9,0.23
291,10.75,7.98,-16.9,-82.79,41.21,-45.5,0.9,-0.98,0.4
292,23.17,-16.82,16.35,-91.66,-92.35,-137,-0.31,0.42,0.68
293,-11.3,-17.44,-0.65,-236.15,-54.83,24,0.86,-0.65,0.35
294,-27,-33.53,-35.02,-128.08,-53.4,97,0,20.85,-1.15
295,4.3,-51.21,-97.91,29.53,14.74,3.18,0.44,-1.04,-0.06
296,14,-56.3,-126.22,66.23,68.83,-172.7,0.2,-1.01,0.59
297,9.1,-56.19,-117.85,-71.85,-63.33,231,0.77,0.58,-0.15
298,-53,-43.43,-101.86,-131.36,-7.46,211,0.39,0.45,0.48
299,-64.7,4.41,-101.07,-69.24,-87.27,96.5,-0.43,-1.74,2
