,yaw,pitch,roll,g_x,g_y,g_z,a_x,a_y,a_z
93,-46,-148.83,-48.61,60.12,79.34,-65.81,0.24,-1.23,0.93
94,-64,-90.42,-31.97,100.65,21.8,-160,0.34,-0.95,0.61
95,45.3,-90.07,-45.77,-14.66,25.23,22.82,0.28,-0.91,0.31
96,65,-142.75,-40.62,-94.25,-184.71,221,0.95,-0.92,0.66
97,22,-155.71,-51.71,-128.18,-57.76,218,0.67,-0.7,0.4
98,0.3,-132.95,-51.78,39.82,-250.14,60.1,-0.44,0.29,0.62
99,-17,-135.13,-17.77,164.24,35.26,-84,-0.29,0.5,0.69
100,0,39.01,14.66,-26.85,-3.08,-52.1,0.12,-0.26,0.6
101,-32,-125.09,25.21,-100.24,42.9,-191,0.84,-1.23,0.15
102,-18,-128.49,-40.35,-223.21,-85.73,-12,0.43,-1.02,0.08
103,3.1,-154.73,-60.93,-64.83,-43.34,-0.8,0.41,-1.24,0.34
104,6.8,-147.44,-54.51,11.36,-14.94,18.08,0.5,-1.5,0.67
105,5.93,-58.21,7.21,80.27,15.79,-44.09,0.3,-0.26,0.24
106,57,-101.24,-17.16,133.85,154.54,-250,0.58,0.74,0.2
107,56,-113.38,-49.95,31.76,38.83,-79.03,0.45,0.21,0.41
108,-3,-165.09,-39.68,-42.47,41.83,85.56,0.48,-0.81,0.69
109,0,-13.51,26.16,-134.16,-168.46,22,0.35,-1.5,0.52
110,-49,-110.66,41.35,-114.05,-152.13,19,1.25,-1.24,-0.2
111,-32,-127.98,-18.1,-23.2,-135.9,11,-0.23,0.51,0.71
112,0,-134.34,-35.7,47.41,102.61,-54,0.76,-1.3,0.09
113,4.7,-133.35,-34.05,229.69,68.16,-39.5,0.28,-1.05,0.35
114,-11,-125.69,-14.27,216.02,0.72,90.19,0.39,-0.94,-0.06
115,-65,-83.68,18.03,-121,-33.83,-67,0.42,-1.62,0.92
116,-20.5,-69.32,26.07,-246.63,-1.91,-35,0.32,-0.9,0.25
117,22.16,-55.4,15.81,-139.06,-77.33,72,0.62,0.56,0.45
118,57.6,-95.65,-19.23,31.15,96.33,-85.53,0.09,-1.11,0.63
119,50,-131.01,-49.04,-43.07,107.82,-250,0.36,-0.92,0.09
120,2.9,-160.61,-55.53,0,0,0.18,0.67,-0.39,0.37
121,-14,-129.27,-44.16,35.8,32.98,-117.4,0.07,0.06,0.64
122,-10,-107.76,12.51,-10.11,-18.1,44.6,0,20.65,-0.98
123,23.4,-104.88,64.55,-54.84,-145.38,250,0.39,-1.07,0.86
124,-8.76,-97.09,52.9,-1.73,-231.53,0.17,0.29,0.48,0.2
125,-9,-100.73,-42.71,1.89,20.34,-22.6,0.14,0.05,0.6
126,18,-116.5,-78.4,201.78,-38.02,-49,5,0,20.31
127,4.3,-122.26,-70.45,250.13,76.56,115.3,0.11,-1.41,0.45
128,-64,-66.22,-71.75,68.1,-47.82,40.47,1,-1.01,0.32
129,-30,-53.77,-59.37,-83.66,21.98,-71.4,0.97,-0.44,0.51
130,11.6,-55.56,-58.15,0.2,-41.4,0,-0.38,0.2,0.63
131,0,-161.95,-78.72,-33.86,-121.92,27,0.09,0.13,0.83
132,-5,-151.29,-77.78,13.24,-46.65,21.03,0.71,-0.46,0.14
133,-12,-155.21,-26.82,64.21,228.05,-250,0.26,-1.14,0.81
134,-18,-129.5,30.3,16.53,-56.53,-28.4,0.44,-1.38,0.61
135,7.2,-164.64,-70.25,-69.75,-68.25,184,0.29,-0.09,0.17
136,5.4,-170.54,-66.86,-150.89,-115.28,24,0.45,-0.84,0.61
137,-52,-143.4,-53.84,-62.93,-250.14,37,0.36,-1.29,0.68
138,-65,-82.79,-36.74,135.19,-31.1,-51,1.18,-0.92,0.17
139,-7.3,-92.4,-29.93,209.15,93.15,67.39,1.1,-1.01,0.61
140,47,-105.93,-45.85,-26,7.16,-43.94,0.44,-1.39,0.83
141,64,-131.67,-83.64,-101.38,22.41,-154,0.38,0.32,0.26
142,0,-149.75,-91.22,24.58,-37.13,16.34,0.63,0.66,0.43
143,-13,-151.87,-56.3,87.7,133.37,-249,0.4,0.11,0.46
144,17.5,-123.18,-3.79,30.38,11.63,-81.33,0.36,-1.17,0.46
145,14.8,-123.92,31.13,-20.11,-29.89,156,1.1,-1.06,0.05
146,57.04,-18.09,30.63,-17.69,-225.56,244,0.62,-0.54,0.47
147,-11,-118.5,25.39,0,21.22,-1.14,-0.41,0.55,0.54
148,-40,-108.7,-0.76,-1.69,2.02,-36.98,1.06,-1.01,0.09
149,-43,-125.9,-50.06,49.98,118.73,-45.8,0.53,-0.84,-0.1
150,-64,-89.45,-31.89,241.2,51.18,18.52,0.4,-0.99,0.27
151,-21,-81.77,-22.43,180.23,73.97,-8.4,0.77,-1.2,0.87
152,40.6,-86.19,-26.17,-216.1,-105.02,-9,0.18,-0.54,0.18
153,63,-141.27,-30.84,-145.34,-61.48,29,0.56,0.81,-0.1
154,48,-160.19,-35.65,31.89,11.24,-86.24,0.51,0.33,0.48
155,0,0,7,-76.97,-204.71,225,0.49,-1.41,0.91
156,-11,-118.61,-25.68,28.9,-190.69,-56,0.56,-0.85,0.22
157,4.83,-101.7,33.33,164.89,6.4,-10.31,0.77,-1.06,0.21
158,-2.17,-81.5,76.2,131.89,-17.71,50.9,1.05,-1.21,0.01
159,-3.38,-77.96,63.09,-42.34,-4.08,-31.7,0.4,-0.99,-0.11
160,-24,-98.21,-21.5,-135.26,4.44,-100,0.43,-1.35,0.73
161,7.6,-110.19,-59.28,-250.14,-110.15,-9,0.66,0.46,-0.07
162,0.2,-109.12,-56.47,3547,0,-185,0.45,-0.27,0.32
163,-22,-104.03,-47.79,52.12,116.04,-168,0,0,-37.9
164,-42.7,-51.44,-8.38,71.79,188.27,-250,0,0,60.52
165,23.6,-40.24,-18.57,13.79,46.74,-31.54,0.71,-0.55,0.28
166,0,65.03,0.51,0,0,0.19,-0.7,0.32,0.56
167,-14,-174.75,-55.24,-120.38,-201.33,22,0.18,-0.21,0.64
168,-3,-152.14,-55.98,-49.87,-136.99,148,1.03,-0.79,0.14
169,0,0,3.28,186.23,67.06,-65.9,0.37,-0.99,-0.11
170,-2,-145.07,-14.98,250.13,6.52,-39.97,0.43,-1.16,0.6
171,1.49,-130.56,31.88,17.69,-12.74,14.83,0.67,0.93,0.04
172,-8.2,-128.76,53.27,-202.95,-72.05,-30,0.39,0.42,0.38
173,-25,-124.12,17.94,-156.47,-36.31,92,0.95,-1.3,0.39
174,-25,-147.28,-47.75,-0.17,-19.47,30.91,-0.84,-0.12,0.37
175,0,0.45,6,13.31,-44.43,29.6,1.13,-1.22,0.03
176,0,35.15,73.1,64.72,179.54,-222,0.53,-0.78,-0.02
177,-43,-165.83,-52.28,-60.17,-98.56,233,0.26,-0.88,-0.08
178,-65,-113.66,-33.6,12.98,54.67,-5.64,0.51,-1.51,1.03
179,-8.2,-96.33,-27.25,152.15,-15.27,-33,4,-52.94,0
180,39,-114.31,-51.58,138.98,-24.94,33.5,0.09,-1.04,0.55
181,38,-190.59,-92.64,-75.16,-11.22,-66,0.3,0.02,0.38
182,-4,-164.37,-86.16,-165.01,-166.95,3,0.27,-0.93,0.89
183,-4,-154.42,-83.27,7.95,0,0,1.1,-0.91,0.02
184,-17,-132.61,-35.29,19.15,-52.24,39.97,1.08,-0.82,-0.13
185,-10,-126.39,25.73,39.17,233.56,-250,-0.53,0.25,0.72
186,3.86,-125.89,31.32,8.52,42.23,-16,1.25,-0.67,0.07
187,23,-146.43,-96.45,-96.4,-162.57,243,0.88,-1.17,-0.01
188,8,-146.74,-94.82,-61.91,-205.18,236,0.64,-0.86,-0.13
189,7.6,-153.33,-89.84,-70.27,-51.56,93.3,0.62,0.72,0.29
190,-57,-103.99,-72.07,2.24,83.52,-1.87,0.42,0.01,0.55
191,-64,-56.71,-39.57,217.02,108.48,23.4,0.42,-1.47,0.71
192,19.9,-64.27,-43.21,-9.86,-1.78,-36.14,0.89,-0.95,-0.13
193,7.5,-125.89,-74.52,50.63,141.17,-61.9,1.18,-1.06,-0.08
194,-1,-108.14,-71,122.09,171.06,-250,-0.26,0.47,0.7
195,-8,-108.25,-32.5,103.26,132.1,-196,0.49,0.03,0.29
196,19.79,-95.49,27.32,-47.53,-81.66,180,1.02,-1.24,0.25
197,8.69,-100.07,62.16,11.04,-50.31,-39.5,0.25,-1.04,0.17
198,-17,-100.53,42.47,250.13,18.63,36.02,0.41,0.9,0.21
199,0.94,-139.91,-1.3,105.43,49.31,60.91,0.5,0.47,0.34
200,23,-144.67,-60.11,-64.66,-22.97,-50,0.39,-0.6,0.58
201,-9,-125.03,-61.31,-144.35,-53.44,-94,0.27,-1.66,0.7
202,-65,-51.37,-33.25,-250.14,-17.33,15,-0.17,-0.72,-0.05
203,-4.1,-36.92,-29.03,31.74,65.25,9.75,0.61,-0.97,0.08
204,63.3,-76.63,-52.63,21.56,-0.95,-142.2,0.95,-1.16,0.2
205,24,-135.79,-84.76,-92.23,250.13,-250,0.46,-0.23,0.36
206,0,-110.33,-83.55,19.46,-8.77,-111.7,-0.49,0.44,0.82
207,6.09,-68.46,-18.89,-16.79,-112.36,250,0,0.03,0.66
208,37.64,-40.43,31.82,-51.95,-79.21,96.5,0.79,-0.76,0.22
209,-9.4,-40.69,30.25,0.23,3.8,0,0.48,-0.9,0.03
210,-15.7,-58.19,-3.33,27.66,177.73,14.63,0.17,-1.29,0.56
211,-7.6,-62.7,-67.17,62.47,151.83,-48,0.38,-1.28,0.66
212,0,22.68,23.18,-85.11,18.24,-55.7,0.39,0.06,0.25
213,4.29,-89.41,-99.4,-148.58,-106.89,87,0.41,0.19,0.52
214,-65,-8.75,-52.95,38.66,-73.99,-94.6,0.65,-0.62,0.67
215,-51,27.17,-25.35,-33.77,190.57,-250,0.39,-1.36,0.95
216,42.54,28.43,-48.09,-40.95,22.43,157.9,0.86,-1.02,0.49
217,62.1,-36.82,-56.06,-85.11,-59.37,175,0.89,-0.96,0.45
218,46.8,-57.44,-67.57,36.79,22.69,-12.73,0.09,-0.31,0.75
219,-10,-69.01,-64.36,-0.79,10.81,-10.23,0.75,-1.19,0.73
220,-13,-39.78,-24.6,-63.26,-47.68,-42,0.38,-0.99,0.07
221,9.37,-33.72,36.34,-216.01,79.13,-118,0.58,-1.24,0.78
222,-13.1,-28.2,46.07,-219.05,48.78,-70,0.85,0.59,0.05
223,-24.38,-41.87,8.43,-7.92,-79.58,-2.51,0.56,0.52,0.45
224,4.04,-45.01,-56.39,16.58,-40.64,43.07,0.33,-0.21,0.48
225,2.53,-55.49,-74.36,82.69,113.26,-187,0.18,-0.96,-0.13
226,-36,-55.54,-67.6,69.49,171.5,-250,0.63,-0.92,0.28
227,-65.04,7.02,-89.39,10.28,-34.81,-36.2,0.93,-1.04,0.17
228,0,0,4,-50.58,-43.64,219,0.89,-0.82,0.34
229,-29.07,5.94,-80.34,-29.89,-51.99,250,0.32,-0.92,-0.06
230,65,-38.87,-92.9,-4.82,-20.4,-7.49,0.39,-1.3,0.7
231,25,-58.48,-104.23,78.48,41.24,-25.89,0.15,-1.07,0.57
232,-12.4,24.64,-78.45,227.66,56.91,-12.9,0.46,0.14,0.11
233,-14.49,12.07,12.25,-95.53,-32.13,-97,0.79,0.73,0.29
234,-29.63,5.77,-22.37,-227.99,-73.16,-12,0,20.65,-1.19
235,-16,-0.49,-78.72,-199.75,-10.53,72,1.09,-0.9,-0.15
236,22,-27.73,-115.09,36.3,31.43,0.65,-0.51,0.17,0.8
237,-24,-57.59,-94.14,49.31,74.71,-20.64,-0.15,0.17,0.63
238,-65,-9.64,-100.48,108.79,47.25,-250,0.36,-1.04,0.14
239,41,-11.53,-82.07,44.18,115.95,-250,0.42,0.35,0.52
240,64,-24.39,-102.91,-41.54,19.56,126.3,0.4,-0.6,0.45
241,45,-39.85,-122.11,17.05,73.57,-1.45,0.09,-1.38,0.86
242,11,-102.33,-105.98,192.21,15.83,-35.9,1.08,-1.12,0.08
243,-3.3,-93.12,-95.55,92.01,-15.71,66.23,0.34,-0.24,0.55
244,-2.65,-56.4,12.85,-74.75,-24.92,-74,-0.43,0.43,0.6
245,-10.9,-67.63,-1.88,-191.39,-11.15,-82,0.31,-1.01,-0.13
246,-30,-46.18,-57.34,-250.14,67.37,9.97,0.51,-1.21,0.66
247,-18,-32.5,-112.35,26.76,16.79,28.45,0.54,0.87,-0.03
248,0,-50.47,-112.89,69.23,147.46,-250,0.39,0.26,0.55
249,11,-59.87,-106.54,9.69,82.37,6.03,0.64,-1.27,0.68
250,-49,-30.65,-83.57,133.18,-41.11,-51,0.96,-1.02,0.11
251,-64.7,11.32,-63.79,250.13,-75.2,29.6,-0.29,-0.1,0.48
252,-9.42,3.29,-57.69,146.56,6.09,28.47,0.64,-0.95,-0.03
253,56.87,-7.7,-67.85,-80.1,18.05,-30.3,0.77,-1,0.01
254,65,-22.17,-74.31,-125.69,-83.04,-84,0.18,-1,0.08
255,-1.9,-48.81,-88.96,-250.14,-9.02,1.77,0.74,-1.32,0.72
256,-6.7,-36.88,-68.52,-54.39,169.3,-250,0.69,0.43,0
257,-3.3,-21.79,-11.33,9.08,7.38,-148.81,0.56,0.5,0.64
258,15.42,-1.01,34.47,-34.37,-51.48,218,0.13,-0.06,0.48
259,59.53,89.23,81.08,-28.35,-56.05,209,0.44,-1.24,0.52
260,-25.3,-17.8,-1.05,-5.34,-195.95,-38,0.61,-0.93,0.04
261,-3.3,-36.69,-59.05,16.16,39.76,-10.55,0.79,-0.67,0.06
262,18,-38.38,-108.85,-82.55,-28.69,-94,-0.42,0.39,0.87
263,-5.3,-11.49,-83.83,-197.92,-24.48,-91,0.82,-1.07,0.31
264,-65,-0.83,-55.08,-167.08,-115.12,32,0.64,-0.99,0.11
265,-64.7,27.79,-42.8,40.54,-167.38,18.1,0.62,-0.74,0.01
266,32.86,32.75,-50.4,33.95,114.74,-233,0.3,-1.3,0.65
267,61.32,-5.19,-63.41,41.83,49.22,-250.1,0.64,0.79,0.2
268,10,-48.19,-91.77,3,0,-22.95,0.28,-0.94,0.83
269,-0.3,-28.74,-86.58,-38.45,1.82,103.42,0.45,-1.42,0.4
270,-9.3,-24.51,-37.4,-32.61,-246.3,78,0.58,-0.94,0
271,17.15,-20.43,43.63,8.59,92.98,-51.4,1.29,-1.02,0.18
272,-19.3,-27.4,24.67,-58.95,4.1,-53.22,0.49,-0.39,0.37
273,7.4,-11.48,-73.33,-110.03,-143.77,-1,-0.67,0.28,0.75
274,-64.7,23.99,-55.1,-0.81,0.54,0,0.85,-1.15,-0.02
275,-65,60.49,-47.42,-149.44,-5.7,78.8,1.62,-0.83,0.08
276,1.5,-45.62,-102.55,61.89,95.69,-250.1,0.28,-1.01,0.13
277,-13,-54.62,-67.67,36.74,145,-226,7,-65.71,0
278,7.7,-71.48,-4.98,3.05,0,0,0.42,-0.67,0.47
279,7.37,-69.86,32.34,-67.91,46.89,71.59,0.51,-1.26,0.64
280,-7.86,-64.38,12.77,29.6,-37.34,-24.4,0.16,-1.19,0.14
281,-21,-84.22,-18.2,175.2,-55.47,-52,1.21,-0.93,0.25
282,0.46,-84.11,-81.64,128.63,-149.94,122,-0.09,-0.07,0.59
283,16,-87.19,-113.11,-70.02,25.49,-90,0.55,-0.09,0.47
284,-38,-30.35,-95.04,-74.33,-145.35,-93,0.89,-1.07,0.03
285,56.5,-41.43,-99.19,-105.92,4.38,46.24,0.39,-0.11,0.51
286,54.2,-67.34,-90.28,34.95,-30.31,0.76,0.31,-1.3,0.65
287,54.1,-80.21,-95.66,-67.34,250.13,-250,0.39,-1.26,0.43
288,-10,-126.08,-95.82,5.04,14.25,-17.76,0.75,-1.08,0.34
289,-2,-111.9,-90.76,-130.83,-223.97,21,-0.53,0,0.49
290,-11,-97.44,-39.73,-61.82,-153.03,63,-0.35,0.35,0.59
291,-1.33,20.56,0,20.14,74.98,5.43,0.41,-0.8,0.11
292,24.88,-53.17,7.23,127.48,23.82,-35.3,0.73,-1.14,-0.05
293,-3.35,-42.79,19.1,-196.54,-113.5,-7,0.24,-0.79,0.44
294,-24.4,-49.6,-1.17,-155.22,-63.22,79,0.62,0.86,0.03
295,-23,-54.83,-52.14,47.43,113.76,-215,1,0,20.12
296,8.56,-81.61,-94.24,52.61,146.65,-250,0.63,-0.96,0.74
297,-9,-25.66,-109.79,5.69,19.49,-4.11,0.41,-1.28,0.49
298,-60,-38.22,-86.93,0,20.21,0.07,0.94,-0.94,0.16
299,-64,-25.65,-73.87,-45.82,-85.79,160,0.97,-1.1,0.25
