,yaw,pitch,roll,g_x,g_y,g_z,a_x,a_y,a_z
32,-27.59,-73.86,2.04,11.11,93.05,16.16,0.58,-1.07,0.47
33,65,-122.75,-33.51,107.47,154.78,-250,-0.75,-0.05,0.26
34,57,-118.61,-33.28,93.75,91.39,-212,-0.3,0.17,0.62
35,0,-6.69,9.33,-55.05,-4.42,193.1,1.22,-0.67,0.32
36,-25.72,-16.73,2,-56.32,-237.56,250,0.79,-1.11,0.07
37,-4,-106.32,-35.22,-59.75,-66.94,150,0.55,0.36,0.22
38,16.15,-95.79,83.51,0,20.87,-1.06,0.27,-1.02,1
39,-2.1,-99.28,78.06,24.24,-180.5,-23,0.12,-1.27,0.84
40,-21,-94.13,14.71,13.11,34.47,-8.34,0.41,-0.91,0.24
41,-20,-135.06,-43.76,-191.18,-11.86,-10,-0.15,-0.23,0.41
42,4.7,-172.04,-66.43,-189.02,-54.5,-15,-0.58,0.29,0.83
43,4.2,-142.98,-63.22,-114.32,-105.07,12,0.01,64.78,0
44,50.2,-67.92,-23.99,4,0,0,0.46,0.02,0.63
45,64,-126.62,-38.15,33.12,36.63,-18.11,-0.98,-0.01,0
46,39,-139.74,-53.78,82.34,130.69,-250,0.13,0.1,0.13
47,-6,-180.68,-47.47,-22.2,16.59,89.99,0.62,0.85,0
48,-2,-165.54,-45.25,-52.44,39.79,250.1,0.35,0.32,0.51
49,-9.12,-145.64,8.59,0.18,-108.6,48.69,0.18,-0.81,0.48
50,7.7,-127.5,78.15,-53.54,5.37,-25.29,1,-1.13,0.43
51,-27,-127.46,28.56,-132.18,-50.72,-71,1.04,-0.89,0.25
52,-41,-136.34,-21.37,-175.55,-144.31,-5,1.1,-0.1,0.31
53,3.2,-157.29,-51.29,8.69,2.69,11.98,0.7,-1.07,0.01
54,7.5,-141.8,-50.63,54.05,87.38,-116,0.43,-1.08,0.04
55,-4,-128.54,-42.21,77.22,91.28,-250.1,0.46,0.75,-0.12
56,-51,-97.69,-12.15,-32.6,12.63,139.1,0.5,0.62,0.41
57,-65.04,-60.45,7.78,-36.68,-57.28,250,0.73,-0.41,0.65
58,23.31,-52.58,2.59,-38.02,-60.65,145,0.21,-1.34,0.91
59,64,-104.52,-32.21,-15.34,-76.58,14.9,0.96,-0.86,0.43
60,0,12.66,29.04,20.08,18.69,-31.31,0.63,-0.54,0.35
61,16.76,-87.73,76.67,49.25,-20.85,15.13,0.73,-0.86,0.09
62,-6.55,-84.34,62.44,-96.83,-39.36,-58,0.96,-1.05,-0.04
63,-14,-127.49,-19.21,-203.77,-81.37,-67,0.62,-1.52,0.73
64,17,-144.66,-53.03,-213.4,-56.89,4.1,0.43,-0.66,0.57
65,3.1,-139.26,-51.16,11.47,16.24,24.83,0.54,0.76,0.33
66,-30,-113.54,-37.53,85.01,80.82,-188.5,0.24,0.11,0.46
67,-65,-88.16,-18.34,33.89,243.27,-250,0.81,-0.87,0.7
68,-40.73,-87,1.7,-78.4,-2.49,134.4,0.47,-0.86,0.03
69,64.7,-93.97,-14.53,-1.92,-250.14,242,0.7,-1.09,0.53
70,37,-106.68,-25.7,157.12,57.15,-65.7,0.74,-0.49,0.41
71,3.8,-122.4,-31.23,222.5,110.31,-9.3,-0.73,0.26,0.56
72,-8,-113.93,-27.44,-66.99,-0.53,-49.1,0.43,-0.46,0.5
73,-1.03,20.53,0,-128.51,-84.67,-14,0.75,-1.1,0.24
74,5.92,-80.31,85.79,-224.15,-104.45,-3,0.43,-0.95,0.23
75,3.93,-83.53,96.97,25.85,34.82,15.43,0.91,-1.14,0.82
76,-15.1,-91.34,70.77,127.43,57.63,-115,1.45,0,20.28
77,-17,-109.75,16.17,103.69,112.69,-250,0.32,0.43,0.39
78,1,-119.85,-39.95,44.36,1.6,-79.6,0.27,-0.55,0.65
79,-49,-108.6,-15.04,-62.37,-13.25,127,0.9,-0.99,0.45
80,-65,-45.3,-7.46,-40.55,-141.53,35,0.5,-1.03,0.37
81,3.09,-33.51,-9.32,24.73,31.22,-8.45,1.03,-0.96,0.61
82,34.8,-32.54,-27.27,207.03,107.98,-87,0.24,-0.33,0.51
83,38,-102.31,-36.76,-83.93,-55.73,-45,1.02,-1.13,0.51
84,-17.02,-69.37,2.02,-236.82,33.04,-119,0.66,-0.89,0.09
85,-2.43,-40.11,55.76,-11.86,-83.5,13.9,0.39,-1.14,0.79
86,28.46,-61.23,92.02,21.72,22.28,17.57,0.34,-1.42,0.65
87,-12.7,-60.24,73.63,134.82,67.72,-168,8.83,-31.76,0
88,-37.2,-79.98,39.2,107.85,167.37,-250,0.91,-0.96,0.35
89,-7,-104.29,-19.88,15.01,-10.91,-6.74,1.06,-0.94,0.25
90,20,-140.24,-43.6,-98.06,-109.5,211,-0.29,0,0.46
91,4,-127.09,-37.86,-89.6,-122.82,118,0.09,-0.03,0.61
92,-65.2,-78.24,18.34,7.58,-7.43,-31.94,1.3,-0.73,-0.02
93,-20.7,-72.72,29.31,39.58,75.18,-25.05,0.71,-1.05,0.11
94,32.98,-72.23,13.49,250.13,10.04,52.23,0.43,-0.92,-0.08
95,51,-127.01,-16.96,41.12,85.79,-38.05,0.7,-1.55,0.88
96,35,-151.17,-43.26,64.79,24.83,-237.3,0.57,-0.78,0.51
97,9.2,-181.79,-53.83,-31.69,4.25,56.15,0.65,0.51,-0.14
98,-2,-167.68,-48.02,-76.27,-194.82,195,0.51,0.64,0.35
99,-22.6,-135.45,3.66,17.21,-239.5,221,0.52,-0.44,0.39
100,-11,-127.86,32.12,-44.82,15.92,96.38,0.72,-1.4,0.83
101,3.6,-156.47,-61.14,1.1,58.73,-9.62,0.27,-0.92,0.12
102,4.5,-145.66,-55.65,151.75,-36.02,-108,0.35,-0.26,0.41
103,-43,-124.61,-21.33,233.18,120.31,40.6,-0.81,0.52,0.59
104,-65.04,-78.72,5.24,140.14,-4.99,26.24,1.12,-1.38,-0.1
105,0,0,4,-87.84,-24.47,-49,0.75,-1.02,-0.06
106,37.25,-79.33,-8.84,-248.46,-53.24,-74,0.45,-1.18,0.74
107,-8,-131.54,-54.77,-172.9,-89.91,38,0.24,-0.16,0.26
108,-6,-108.14,-44.8,-25.69,-171.85,53,0.52,0.82,0.25
109,13.5,-101.81,16.68,11.57,50.02,43.52,0.43,0.55,0.51
110,24.6,-117.91,59.73,78.55,139.73,-250,0.36,-1.1,0.24
111,0,-5.6,8,13.48,22.96,9.3,0.81,-0.91,0.23
112,-31,-112.69,13.97,-25.18,-149.33,187,0.41,-0.01,0.45
113,-1,-139.39,-68.32,-3.19,93.55,-29.67,0.86,-0.54,0.2
114,-9,-114.06,-57.11,48.21,43.04,-50.41,0.96,-0.98,0.13
115,-61,-105.2,-40.28,-65.25,5.21,-63.6,0.47,-0.87,-0.04
116,-63,-55.28,-11.02,-5.71,-135.9,36,0.58,-1.46,0.89
117,14.6,-50.84,-17.22,18.11,19.73,-1.33,0.22,0.55,0.03
118,50.5,-97.59,-35.62,95.79,92.44,-223.4,0.49,0.73,0.51
119,57,-156.11,-31.06,25.69,247.26,-244,0.4,0,0.37
120,25,-147.25,-43.23,-90.82,-72.62,250,0.25,-1.04,0.96
121,-2,-127.76,-43.81,-40.69,-88.13,73.7,0.51,-1.31,0.52
122,-28,-132.5,-6.34,10.86,44.19,4.62,1.21,-0.91,0.33
123,10.57,-98.42,50.29,174.3,27.13,-46.2,0.84,-0.55,0.14
124,6.8,-97.77,84.62,87.44,41.75,50.85,-0.38,0.11,0.78
125,-12,-101.36,61.15,-64.18,-7.49,-36.9,0,0.09,0.52
126,-19,-112.21,-4.43,-127.16,-121.17,-1,0.88,-0.82,0.08
127,10,-131.11,-49.48,-250.14,-33.17,-64,0.34,-1.01,0.13
128,13,-169.4,-56.81,-96.72,-86.69,29.1,0.8,-1.2,0.72
129,11,-151.72,-53.73,14.34,2.84,14.48,0.25,-0.44,0.52
130,-43,-125.69,-30.54,70.95,7.28,-131.92,0.73,0.67,0.16
131,-65,-87.07,-10.66,-12.05,80.63,-250,0.51,0.55,0.56
132,23.6,-79.72,-11.56,-17.7,46.83,-55,0.16,-0.12,0.36
133,64.7,-125.96,-9.37,-15.23,-60.82,18.7,0.44,-0.94,0.16
134,-7,-131.32,-19.54,6.76,43.05,13.82,-0.11,0.6,0.72
135,-13,-116.05,-8.88,213.48,60.4,-39.4,-0.12,0.41,0.64
136,-13,-100.12,48.06,213.71,53.57,60.95,0.85,-0.42,0.15
137,17.52,-89.97,88.83,-46.47,-0.63,-54.6,0.53,0.72,0.41
138,1.46,-91.37,89.5,-160.31,-88.98,-15,0.4,-1.26,0.89
139,-27.2,-95.16,23.81,-61.66,-5.58,28.56,0.19,-1.08,0.65
140,-20,-74.76,-38.92,6.66,24.15,13.98,0.27,-0.94,0.26
141,9.3,-106.41,-41.53,-17.97,-4.34,13.94,0,21.11,-0.91
142,-0.3,-98.88,-37.26,-30.12,-14.46,145,0.64,-0.26,0.55
143,-57,-73.8,-13.56,-18.42,-50.39,250,1.09,-1.08,0.13
144,-63.4,-10.82,-6.64,-57.11,-5.51,145.2,0.7,-0.96,0.16
145,5.54,-11.08,-5.58,3.56,-23.92,-28.32,0.47,-1.42,0.74
146,35.9,-33.27,-22.6,89.57,-9.95,84.16,0.55,0.76,0.4
147,64.7,-52.25,-45.53,-44.88,-16.42,-59,0.35,0.17,0.42
148,19.1,-73.92,-55.68,-250.14,-75.66,-28,0.26,-0.69,0.83
149,-11.9,-52.67,-9.91,-90.03,-25.8,21.4,0.67,-1.23,0.73
150,11.17,-38.65,51.13,-2.66,48.67,9.31,1.05,-0.86,0.37
151,-9.56,-29.48,56.56,66.71,84.07,-250.1,0.9,-0.99,0.09
152,-32.1,-60.32,22.69,9.36,-12.03,2.24,0.72,-1.03,0.72
153,-16,-66.59,-42.5,-19.21,-138.67,250,0.47,-1.37,0.71
154,-34,-80.28,-44.73,-31.66,-37.11,157,0.6,-0.77,0.66
155,-64,-59.26,-47.25,12.69,11.9,-24.94,0.53,0.68,0.34
156,-14,-44.16,-49.49,163.54,-44.14,-84,0.46,0.27,0.4
157,3.3,-33.38,-48.35,-57.77,4.6,-24.62,0.66,-1.36,0.88
158,55,-63.65,-54.87,-124.51,-40.66,-11,0.47,-0.87,0.09
159,65.2,-85.27,-65.61,8,-95.33,-65.79,1.32,-0.98,0.25
160,4.88,-98.92,-68.5,-138.19,-57.26,83,0.59,-0.41,0.39
161,3.58,-85,-66.89,25.21,-53.37,0.02,1.39,-1.11,0.19
162,-10,-67.77,-13.06,25.95,60.73,-56.84,0.72,-1.03,0.04
163,11.65,-55.08,51.63,45.32,48.17,-228.9,0.33,-0.48,0.41
164,-14.1,-54.35,39.41,-48.34,-52.34,185,0,0,-92.3
165,-40.7,-75.23,-2.72,22.76,-135.98,-14,0.93,-1.04,0.37
166,1.4,-103.71,-57.19,139.81,3.08,-65.83,0.91,-0.86,0.08
167,3.62,-92.9,-70.53,216.87,66.59,-20.5,1.07,-0.87,0.31
168,-47,-82.91,-51.38,-130.52,-24.73,-94,-0.32,0.14,0.49
169,-65,-34.38,-47.38,-119.41,-44.71,66,0.93,-1.14,0.42
170,3.61,-33.82,-48.37,-12.68,83,24.59,0.81,-0.82,0.22
171,37.7,-35.72,-52.66,57.19,75.53,-188,0.31,-1,-0.03
172,64.7,-49.33,-56.16,48.2,137.69,-250,0.56,0.69,-0.16
173,37.7,-50.28,-70.15,-63.55,-87.75,206,0.44,0.62,0.49
174,-28,-48.02,-26.44,-48.79,-213.04,234,0.4,-0.13,0.33
175,0,0,10.18,-8.35,-56.92,49.45,0,20.83,-1.26
176,21.8,-33.98,57.28,240.52,104.98,90.8,0.63,-0.88,0.01
177,-15.5,-38,45.71,12.95,43.3,-17.63,1.03,-0.93,0.33
178,-7.3,-70.32,-61.95,-63.5,-62.49,-48,0.35,-0.24,0.5
179,5.57,-74.3,-84.25,-193.82,-20.95,35,-0.41,0.51,0.7
180,2.42,-59.8,-84.28,20.4,-152.46,25.6,-0.24,0.35,0.66
181,-37,-36.84,-59.67,36.21,133.62,-76.2,50.13,0,0
182,-64,-16.33,-41.38,66.58,137.46,-250,0.51,-0.77,0.12
183,0.58,-17.51,-36.3,56.6,35.63,-183.6,0.49,0.86,0.23
184,18.8,-17.1,-39.62,0.01,0,0,0.53,-0.79,0.62
185,40.9,-62.64,-51.2,-112.82,-116.11,21,1.29,-0.94,0.2
186,-6.4,-58.59,-48.12,-163.55,-77.09,228,-0.19,0.15,0.58
187,-21.9,-67.87,-7.86,-32.66,-196.01,21,0.17,0.64,0.81
188,-6.36,-58.48,52.86,2.63,38.33,12.49,0.75,-0.89,-0.07
189,-6.4,-53.96,67.78,4.66,0,0,0.4,-0.97,-0.09
190,-29.3,-63.41,34.79,250.13,-2.15,55.11,0.4,-0.7,0.3
191,-17,-85.2,-15.92,63.63,35.39,-36.68,0.42,0.58,-0.01
192,21.5,-97.09,-51.82,-65.18,-37.97,-29,0.44,0.67,0.43
193,0,-107.78,-45.71,-198.73,-142.4,-8,0.41,-0.28,0.43
194,-59,-76.43,-27.81,8.84,63.88,13.11,0.02,-1.55,1.03
195,6.58,-60.11,-25.8,61.34,100.57,-200,0.83,-0.75,0.04
196,48,-114.36,-39.82,79.13,147.97,-250,0.74,-0.99,0.13
197,-3,-144.91,-34.36,-2.3,4.27,0.4,1.17,-1.08,0.23
198,-17,-139.02,-0.42,-46.96,4.16,124.3,0.04,-0.23,0.38
199,-5.3,-118.07,52.09,-41.75,-21.37,24.6,-0.16,0.68,0.76
200,-4.98,-97.27,78.72,-17.2,17.22,-4.85,-0.23,0.35,0.62
201,-24,-101.28,44.07,166.76,-16.74,97.6,0.76,-0.44,0.38
202,-22,-111.68,-14.85,-20.15,-5.14,-29.1,0.97,-1.13,0.14
203,17,-119.26,-46.11,-243.99,-29.27,-46,0.56,-0.94,0.06
204,-48,-74.43,-35.1,-10.9,-38.28,15.4,0.61,-1.28,0.6
205,-65,-38.93,-22.87,45.91,61.35,-66.12,0.48,-1.37,0.66
206,-14,-29.35,-21.89,28.41,60.03,-250.1,0.5,-0.05,0.1
207,60,-102.13,-51.56,17.58,53.65,-176,0.62,0.88,0.17
208,12,-113.64,-53.79,8.25,-250.14,250.1,0.49,0.06,0.48
209,-6,-108.87,-49.11,250.13,112.6,47.8,0.45,-0.88,-0.03
210,4.21,320.3,0,59.6,-33.84,38.5,1.12,-1.11,0.25
211,23.62,-63.65,60.72,-71.88,-9.72,-62.1,-0.43,0.27,0.51
212,-4.57,-51.45,64,-206.8,-65.31,-11,-0.22,0.37,0.64
213,-12.5,-66.19,47.38,-181.98,-82.98,-54,0.95,-0.53,0.31
214,-20,-87.95,-18.41,-25.63,34.93,12.55,0.9,-0.92,-0.01
215,-19,-89.9,-52.21,-0.73,17.08,23.79,1.22,-0.81,0.07
216,-65,-53.96,-35.02,56.45,142.68,-216,5.12,-2.54,0
217,-47,-41.67,-19.01,110.08,157.93,-250,0.45,-1.14,0.5
218,59.5,-81.59,-88.92,-11.63,18.72,28.75,0,20.67,-1.14
219,5.5,-128.99,-95.29,-69.32,-71.88,135,0.38,0.03,0.52
220,-9,-105.03,-45.27,-44.06,-190.22,238,0.34,-0.94,0.77
221,-1.5,20.4,0,-44.55,-149.71,202,0.61,-1.28,0.33
222,-9.54,-91.22,33.9,3.18,26.99,-49.62,0.94,-0.97,0.21
223,-7.75,-98.22,18,72.44,-39.89,-64.5,0.97,-0.75,0.24
224,-22,-131.75,-32.91,250.13,49.21,-16,0.13,-0.09,0.6
225,20,-140.92,-88.24,176.9,26,52.97,-0.56,0.48,0.7
226,3.4,-111.71,-99.15,-52.3,-31.93,-19,-0.23,0.36,0.56
227,-51,-84.07,-81.57,-153.91,-15.73,-12,0.78,-0.63,0.46
228,-65,-45.07,-59.4,4,-6.41,0,1.08,-0.85,-0.1
229,0.11,-41.18,-56.3,-225.71,-89.37,-24,0.16,0.18,0.4
230,32.1,-37.79,-64.66,28.3,166.55,-250,0.6,0.27,0.43
231,64.7,-88.14,-74.44,47.88,2.95,-94.82,-0.07,-0.8,0.71
232,-1.2,-84.94,-86.96,-47.69,-38.61,107,-0.13,0.38,0.67
233,-5.1,-84.96,-68.02,9.49,-250.14,250.1,0.51,-0.18,0.58
234,-5.83,-67.15,-5.05,-3.21,-36.4,-67.2,0.67,0.3,0.27
235,-7.58,-70.3,32.03,44.4,42.98,-9.77,0.47,-0.78,0.57
236,-23.53,-71.41,7.69,-157.82,-127.89,-9,0.59,-0.89,0.22
237,-12,-76.98,-55.27,-229.02,-9.9,-17,0.87,-0.95,0.16
238,-17,-78.6,-80.95,-111.5,-104.22,92,1.37,-0.92,0.15
239,-64,-62.66,-72.08,29.48,46.76,-69.11,-0.26,0.62,0.77
240,-45,-46.05,-64.26,87.17,137.9,-238,0.49,-0.1,0.45
241,6.67,-42.37,-60.81,2.44,-17,32,0.64,-0.98,-0.17
242,65,-122,-62.59,-69.31,-2.66,164.5,0,0,312.14
243,5,-130.81,-64.1,-65.99,-250.14,239,8.53,0,0
244,-6,-124.08,-62.47,-24.59,-91.31,164,0.89,0.23,0.35
245,12.43,-64.97,45.06,4,0,315.33,0.32,-0.91,0.73
246,10.01,-72.25,60.3,149.36,56.4,77.03,0.43,-1.43,0.51
247,-16,-72.94,41.91,5.71,-37.28,-4.4,0.53,-0.78,-0.11
248,-30,-87.87,-12.38,-142.67,-45.82,-93,0.84,-0.91,-0.05
249,6.21,-87.53,-64.92,-202.18,-36.59,-10,1.17,-0.79,0.23
250,-55,-50.41,-49.98,38.05,10.75,17.33,-0.37,0.29,0.44
251,-65,-9.16,-21.75,22.75,131.45,-250,0.73,-0.05,0.58
252,7.45,-3.79,-22.12,-58.56,-23.31,166,0.89,-0.94,0.38
253,35.3,-20.87,-37.43,-87.7,-122.7,209,0.11,-1.09,0.71
254,61.8,-69.44,-47.97,-22.67,-19.17,69.3,0.59,-1.04,0.49
255,52,-105.64,-59.14,5,0,-113.75,0.45,-1.34,0.66
256,-12,-95.95,-58.33,8.55,9.95,-9.18,0,0,0
257,-16,-102.99,-40.17,-144.71,-183.86,-2,0.32,0.43,0.45
258,-4.17,-87.29,21.5,-238.06,-52.27,-20,0.72,-1.04,1.1
259,-4.96,-86.57,50.92,-21.38,9.21,-1.02,1.16,-0.94,0.14
260,-31.8,-88.85,10.66,46.26,1.8,-57.33,0.38,-0.1,0.54
261,0,19.19,3.41,-5.6,109.97,-250,0.94,-0.65,0.02
262,0.5,-104.79,-71.57,-29.5,58.03,96.47,0.64,-1.26,0.01
263,27.8,-48.16,-50.3,-44.73,-120.66,237,0.62,-0.97,-0.08
264,65,-110.95,-47.04,-174.65,-58.5,-11,0.9,-0.9,0.9
265,40,-134.78,-54.22,-239.95,-83.88,-67,0.88,0.76,0.25
266,-17,-140.68,-54.2,-123.91,-79.05,80,0.13,0.21,0.39
267,-13,-101.39,11.6,15.21,132.37,-250,0.44,-0.85,0.89
268,-12,-105.61,60.25,52.85,39.75,-138.2,0.77,-1.4,0.5
269,-24,-134.73,18.54,-71.83,-27.79,250,0.47,-0.85,-0.17
270,-4,-132.43,-41.29,-88.25,-96.15,139,0.93,-0.94,0.27
271,24,-154.04,-69.82,6.64,-250.14,14.94,0.79,-0.04,0.39
272,-55,-129.82,-40.45,34.82,4.12,-25.67,1.47,-1.04,-0.06
273,-61,-90.68,-17.4,246.96,135.63,-60,0.35,-0.95,-0.07
274,8.32,-89.96,-14.98,-113.66,-16.98,-82,0.83,-1.34,0.68
275,42.7,-86.24,-30.43,-205.89,-172.39,-8,0.4,0.64,-0.15
276,42,-165.76,-52.81,-170.78,-112.67,66,0.32,0.53,0.35
277,-11,-170.62,-49.22,29.29,73.89,-1.76,0.52,-0.29,0.37
278,11.4,-136.3,38.58,29.27,59.77,-221.7,0.69,-1.5,0.87
279,20,-117.58,75.23,14.52,192.87,-250,0.85,-0.92,-0.02
280,-24,-132.37,37.63,-12.25,-9.58,41.24,0.85,-0.96,0.07
281,-26,-136.07,-16.27,-24.76,-110.25,151,0.17,0,0
282,12,-165.15,-59.39,1.93,109.54,-29.04,0.55,-0.88,-0.09
283,-136,0,0,240.99,90.07,-2.55,0.83,-1.27,0.74
284,4.5,-157.36,-49.57,-52.66,-42.99,-1.2,0.45,0.81,0.29
285,-26,-130.1,-37.11,-155.91,-31.1,-12,0.55,0.4,0.44
286,-24,-80.99,-20.85,-232.22,-21.96,-38,0.3,-0.48,0.58
287,54,-111.96,-54.47,-144.66,-134.24,10,1.01,-0.84,0.29
288,41,-119.03,-55.29,37.43,107.73,-3.73,-0.37,0.28,0.55
289,0,0,61.5,56.84,79.53,-111.2,0.01,0.46,0.72
290,17,-120.1,-61.22,-61.98,-80.72,182,0.73,-0.36,0.53
291,-18.3,-81.65,-5.49,165.66,91.12,-111,0.87,-1.28,-0.35
292,23.94,-66.16,55.52,118.21,-56.2,59.9,0.62,-0.98,-0.1
293,-3,-70.85,62.3,-102.74,-49.02,-67,0.48,-1.2,0.33
294,-5.6,-116.45,24.44,-238.16,-81.11,25,-0.05,-0.16,0.36
295,-5,-125.88,-37.81,-48.2,250.13,-58,0.54,0.89,-0.1
296,0,-111.68,-82.66,24.02,26.08,-4.61,0.39,-0.76,0.87
297,-14,-108.46,-69.68,-3.48,-2.11,29.02,-0.2,-0.1,0.34
298,-64,-79.01,-69.63,-94.15,-11.05,117,-0.38,0.58,0.69
299,61.7,-79.05,-68.73,96.36,60.17,-99.99,0.57,-0.99,-0.09
