,yaw,pitch,roll,g_x,g_y,g_z,a_x,a_y,a_z
107,-61.43,5.45,21.57,-2.42,17.34,113.32,0.77,0.59,0.9
108,-14.95,15.98,59.38,-250.14,-91.34,-43,-0.42,0.14,1.12
109,21.32,13.78,78.12,100.33,56.82,-237,-0.44,0.44,0.6
110,27.54,17.51,43.93,150.61,38.32,-57.7,-0.52,0.48,0.04
111,-55.57,-5.01,-4.57,77.79,-13.86,81.99,0.01,0.69,0.04
112,-50.89,12.12,29.3,-138.95,17.34,106,0.67,0.12,1.75
113,-16.36,8.72,66.68,-188.55,-84.41,-21,-0.16,0.26,0.83
114,16.48,13.32,82.82,132.68,66.47,-196,-0.35,0.74,0.49
115,12.48,6.1,43.89,146.35,-15.14,-62,-0.41,0.51,-0.02
116,-58.8,-25.76,16.14,67.14,13.61,63.39,0.5,0.82,0.22
117,-32.6,-11.82,50.6,-152.33,-22.03,48,0.51,0.57,1.31
118,2.24,-17.42,74.17,-108.11,-124.01,-2,-0.17,0.54,0.8
119,23.64,-35.33,46.56,135.27,50.15,-125,-0.3,0.64,0.07
120,-38.21,-71.61,0.5,92.18,-28.29,8.61,0.03,0.68,0.13
121,-48.8,-37.46,29.23,-111.77,-74.37,91,0.45,0.55,1.08
122,13.43,-26.06,53.87,-181.79,-148.34,-1,0.06,0.22,1.17
123,18.93,-13.28,32.47,113.89,126.25,-188,-0.27,0.44,0.35
124,-41,-46.93,-10.42,96.15,35.61,51.66,0.14,0.85,0.06
125,-65,-32.77,18.66,-90.31,48.68,73.08,0.67,0.42,1.05
126,3.32,-22.44,46.99,-170.24,-132.53,-1,0.26,0.04,1.22
127,24.6,-18.22,39.88,114.52,51.11,-250,-0.53,0.45,0.39
128,-26,-39.52,-12.85,111.5,29.55,12.81,-0.04,0.79,0
129,-64.7,-28.42,-5.1,-34.95,12.89,94.63,0.71,0.58,0.66
130,-3.3,-3.65,30.77,-209.81,-82.04,-10,0.28,-0.22,1.43
131,15.72,10.19,37.79,30.5,40.05,-250.1,-0.36,0.33,0.65
132,3.24,2.6,-7.21,139.55,90.87,-12.7,-0.36,0.74,0.17
133,-64,-10.68,-22.72,23.18,50.79,60.44,0.04,0.96,-0.03
134,-56.71,10.6,17.64,-188.87,-28.47,12,0.29,-0.08,1.42
135,13.96,18.3,42.38,-63.01,-51.11,-250,0.09,0.04,1.33
136,18.56,25.46,50,158.36,84.52,-218,-0.46,0.4,0.38
137,-4.57,-0.8,-5.59,24.7,31.51,71.68,-0.02,0.83,-0.15
138,-64,-13.36,-31.67,-222.25,-95.11,-17,0.64,0.67,0.38
139,-12.91,4.52,10.09,-105.69,-47.63,-25,0.53,-0.02,1.57
140,19.87,15.58,21.42,158.53,66.15,-49.4,-0.26,0.26,0.69
141,10.31,26.85,-5.78,37.11,41.4,76.72,-0.33,0.73,0.19
142,-53.2,-5.64,-50.89,-119.93,48.27,39.8,0.04,0.85,-0.02
143,-65,14.93,-26.99,-183.42,-124.27,-2,0.25,0.13,1.1
144,-1.16,24.06,9.69,87.85,82.99,-250.1,0.22,-0.03,1.32
145,11.58,38.66,28.79,137.64,35.89,-4.49,-0.26,0.42,0.56
146,-3.14,23.23,-4.32,67.4,59.3,44.71,-0.28,0.74,0.09
147,-47,-19.61,-47.32,-140.24,-53.81,-12,0.21,0.91,-0.19
148,-57.9,-6.13,-12.23,-174.33,-164.37,-1,0.58,0.1,1.18
149,-5.42,8.07,16.49,132.41,51.09,-222,0.03,0.08,1.29
150,17.48,8.03,28.92,107.16,50.93,-20.9,-0.42,0.5,0.43
151,-0.04,-12.02,-2.78,40.29,-1.11,67.24,-0.21,0.86,0
152,-64,-54.26,-40.6,-131.5,-74.05,0,0.52,0.77,0.22
153,-38.6,-39.42,-7.75,-153.69,-167.11,-2,0.51,0.22,1.06
154,-2.36,-30.91,22.6,122.81,48.21,-148,-0.31,0.28,1.04
155,7.68,-38.2,47.36,113.48,22.05,-9.1,-0.54,0.65,0.34
156,17.32,-46.8,27.66,91.82,-36.64,29.64,-0.2,0.74,-0.16
157,-32,-84.22,-10.91,-82.79,-43.86,66.8,-0.27,0.75,0.09
158,-43.2,-82.45,19.51,-152.69,-155.14,-1,0.32,0.36,1.21
159,-16.1,-81.4,53.61,117.91,-6.12,-167,0.04,0.35,1.19
160,7.19,-86.34,70.02,131.59,-13.28,-62,-0.36,0.63,0.36
161,16.74,-87.02,30.36,63.81,-36.39,27.77,-0.26,0.66,0.09
162,-44.3,-103.44,3.87,-155.85,-11.6,64,0.37,0.53,0.32
163,-43,-87.48,28.22,-104.37,-78.27,-17,0.24,0.5,1.42
164,-26.6,-90.03,69,94.71,46.81,-166,-0.08,0.43,0.96
165,13,-88.21,83.3,57.66,-10.86,50.02,-0.18,0.69,0.31
166,12.66,-97.2,26.53,-222.34,-44.81,48,-0.29,0.68,0.04
167,-45.2,-97.58,27.82,6.69,-16.03,-173.9,0.62,0.79,0.44
168,-28.8,-91.51,55.82,110.5,5.52,-111.4,0.16,0.39,1.29
169,-10.4,-93.07,83.96,112.32,-23.94,-40,-0.32,0.61,0.63
170,20.57,-94.24,84.99,8.35,-24.67,79.43,-0.28,0.74,0.36
171,0.53,-132.48,26.81,-228.85,-165.11,2,-0.31,0.51,0.07
172,-54,-106.06,34.49,33.52,83.28,-209.5,0.42,0.83,0.46
173,-27.7,-99.28,66.26,124.16,8.69,-106.6,-0.23,0.23,1.26
174,2.18,-110.37,95.01,117.3,-65.54,8.41,-0.16,0.81,0.56
175,30.5,-117.08,77.67,-66.88,-45.83,117,-0.37,0.59,0.17
176,-4.5,-138.76,16.52,-236.98,-101.41,-1,-0.09,0.66,0.09
177,-44,-141.83,34.06,67.79,-32.11,-171,0.66,0.52,1.1
178,-24,-135.14,76.89,169.46,3.41,-93.17,0.24,0.49,0.8
179,6.42,-139.87,97.01,82.66,-44.51,24.69,-0.05,0.59,0.47
180,34.2,-126.44,43.59,-206.6,37.18,132,-0.31,0.67,0.11
181,-47,-144.32,32.61,-40.76,-88.59,-184,0.45,0.56,0.31
182,-29,-133.14,48.74,63.6,19.67,-114.7,0.59,0.58,1.27
183,-18,-129.16,87.43,154.06,-8.52,-72.1,-0.2,0.59,0.71
184,27.1,-116.85,94.31,31.54,24.51,104.56,-0.24,0.62,0.29
185,10.5,-137.08,30.28,-250.14,-95.21,40,-0.31,0.64,0.11
186,-59,-134.43,31.12,6.25,-10.83,-229.3,0.58,0.85,0.48
187,-29,-128.93,64.64,130.85,-1.12,-112,0.07,0.25,1.15
188,-5.5,-137.06,90.43,104.55,-57.24,-21,-0.16,0.73,0.54
189,23.2,-136.45,80.84,-37.07,-20.12,88.9,-0.31,0.68,0.24
190,-20,-164.13,34.19,-180.05,-130.18,-8,-0.04,0.57,0.06
191,-59,-154.25,50.15,64.74,14.07,-227.1,0.46,0.78,1.07
192,-23,-147.01,88.67,154.49,2.56,-90.6,0.09,0.5,0.88
193,7.5,-146.89,108.95,86.41,-28.37,28.93,-0.16,0.66,0.48
194,35.1,-147.1,53.22,-215.83,-20.75,135,-0.43,0.66,0.06
195,-38,-165.05,31.08,-84.66,-91.76,-146,0.42,0.88,0.38
196,-51,-149.04,47.14,63.98,38.63,-199.1,0.54,0.55,1
197,2.27,-144.18,80.33,133.51,-9.94,8.76,0.13,0.69,1.03
198,18.1,-139.13,63.63,-67.46,-3.81,69.76,-0.37,0.48,0.25
199,-14,-156.09,20.15,-167.87,-86.22,-55,-0.07,0.72,-0.02
200,-46,-144.02,44.28,95.66,23.37,-178.6,0.69,0.52,1.24
201,-15,-130.88,83.81,158.3,25.27,-61,0,0.49,0.98
202,12.5,-135.96,89.18,24.2,-45.09,48.42,-0.36,0.57,0.44
203,15.3,-146.64,35.11,-210.5,-59.3,59,-0.3,0.72,0.01
204,-49,-149.88,40.06,22.4,-37.36,-191,0.56,0.8,0.33
205,-29,-141.31,66.04,104.44,6.96,-111.8,-0.1,0.44,1.22
206,-6,-137.57,104.11,155.2,-13.3,-24,-0.35,0.59,0.68
207,17,-121.85,107.11,16.96,38.78,67.56,-0.48,0.67,0.15
208,1.37,-153.74,52.16,-215.56,-146.38,5,-0.18,0.75,-0.13
209,-58,-143.52,51.59,3.79,17.53,-224.84,0.16,0.98,0.25
210,-20,-140.06,81.21,117.63,-10.8,-80,0.17,0.31,1.21
211,5.8,-145.49,106.65,105.53,-47.84,22.4,-0.18,0.89,0.46
212,26.1,-133.56,82.1,-94.21,24.93,100.8,-0.28,0.62,0.25
213,-37,-187.82,31.56,-193.35,-235.04,-1,0.02,0.61,0.12
214,-35,-166.34,66.02,138.46,56.63,-136,0.07,0.49,0.88
215,-20,-158.9,91.84,106.32,-0.15,-77.2,-0.29,0.62,0.47
216,32.6,-159.7,88.2,-14.21,-28.63,126,0.01,0.8,0.01
217,-24,-194.14,24.49,-245.89,-158.17,-9,0.79,0.53,0.89
218,-37,-173.49,47.86,114.94,-41.92,-73,-0.38,0.37,1.03
219,-19,-175.79,76.75,81.71,-36.97,22.63,-0.42,0.65,0.27
220,5.86,-176.98,96.58,-81.77,-14.18,84.7,-0.3,0.66,0.08
221,21.9,-173.93,75.38,-180.07,-121.71,-4,0.17,0.78,0.11
222,-12,-198.47,28.26,102.24,-13.39,-144,0.67,0.51,1.15
223,-37,-193.1,53.62,101.52,20.47,-88,-0.3,0.42,0.76
224,-22,-179.32,78.51,79.37,-47.85,29.45,-0.43,0.72,0.66
225,7.66,-182.66,97.22,-106.31,-27.69,52,-0.52,0.69,0.21
226,13.6,-182.91,69.73,-67.21,-117.94,-17,0.17,0.59,0.05
227,-45,-205.19,51.47,117.5,10.01,-115,0.19,0.81,1.33
228,-29,-193.66,80.46,121.11,-46.44,-40,-0.32,0.62,0.58
229,-10,-196.29,109.24,16.21,-9.05,81.36,-0.41,0.62,0.4
230,21,-190.18,111.96,-250.14,-159.76,6,-0.15,0.64,-0.05
231,1.66,-223.56,47.15,68.44,34.18,-224.4,0.66,0.91,0.55
232,-58,-206.12,63.2,124.23,-85.4,-76,0.02,0.42,1.09
233,-19,-218.48,94.2,56.31,-26.84,63.57,-0.27,0.91,0.3
234,16,-215.88,107.52,-209.28,-42.91,38,-0.19,0.74,-0.01
235,9.99,-218.81,53.72,-24.76,-50.05,-248,0.35,0.81,0.21
236,-64,-223.03,45.95,88.15,54.72,-48.48,0.28,0.33,1.28
237,-12,-200.22,68.32,103.1,-46.11,-78,-0.08,0.67,0.46
238,-20,-202.98,93.72,16.89,-7.69,108.3,-0.32,0.86,0.38
239,28,-196.77,97.58,-215.49,-152.99,-5,0,0.7,-0.06
240,-13,-227.95,41.39,83.24,-9.27,-133.7,0.47,0.78,0.9
241,-34,-221.11,61.55,94.05,-30.4,-98.2,-0.02,0.54,1.01
242,-25,-218.84,84.48,124.15,-23.58,-3.4,-0.41,0.71,0.49
243,0,-214.58,114.09,-81.44,-39.34,108,-0.46,0.65,0.17
244,28.2,-216.02,91.96,-171.92,-158.17,-1,0.07,0.73,0.27
245,-31,-247.69,46.67,115.21,59.72,-130,0.53,0.6,0.99
246,-33,-222.71,74.62,83.86,-30.02,-113,-0.08,0.53,1.05
247,-29,-220.84,94.84,62.56,-15.67,75.21,-0.18,0.83,0.47
248,19,-215.04,109.24,-121.67,-22.02,59,-0.3,0.72,0.17
249,15.5,-213.4,76.5,-134.37,-58.51,-20,0.49,0.63,0.19
250,-54,-220.29,40.47,106.51,37.95,-128,0.5,0.35,1.3
251,-33,-201.77,66.78,128.15,-10.44,-64,-0.11,0.54,0.73
252,-16,-195.53,98.29,27.34,4.12,54.23,-0.28,0.68,0.4
253,14,-185.96,104.05,-215.23,-74.14,49,-0.25,0.77,-0.05
254,12.8,-198.09,48.33,1,-52.95,0,0.47,0.74,0.45
255,-39,-196.98,49.11,-54.18,-62.31,-204,0.39,0.39,1.27
256,-14,-194.98,81.73,59.73,6.45,-153.49,0.23,0.76,0.62
257,22.9,-180.05,79.12,129.64,-26.15,-55,-0.23,0.73,0.38
258,4.71,-193.85,23.12,-7.28,24.66,88.12,-0.25,0.54,0.14
259,-51,-187.22,30.93,-220.89,-80.27,18,0.48,0.87,0.47
260,-35,-176.34,53.35,32,-3.53,-199,0.12,0.39,1.09
261,7,-165.66,81.11,91.15,12.85,-136.2,-0.08,0.37,0.99
262,30.1,-155.51,56.7,109.77,10.69,27.05,-0.32,0.71,0.08
263,-26,-192.93,16.27,-96.89,16.34,116.2,0.17,0.68,0.12
264,-57,-176.2,38.53,-157.74,-170.6,-1,0.62,0.69,1.02
265,-0.6,-170.48,72.02,87.89,36.31,-222.3,0,0.52,1.04
266,23.4,-156.13,64.8,132.18,-10.21,-2.5,-0.33,0.51,0.25
267,-8.8,-175.65,15.5,-30.96,29.34,90.43,-0.08,0.76,-0.01
268,-64,-182.39,20.3,-196.29,-98.9,-34,0.51,0.94,0.33
269,-22,-173.06,58.36,19.03,-54.18,-250,0.15,0.35,1.11
270,14.4,-165.79,78.92,147.91,6.18,-87.82,-0.21,0.73,0.61
271,16.7,-176.36,21.81,81.83,-2.69,55.65,-0.31,0.65,-0.08
272,-64.3,-193.95,2.35,-225.25,-65.38,64,0.34,0.67,0.41
273,-24,-178.2,33.34,-76.87,-94.74,-246,0.51,0.38,1.14
274,-2,-174.57,64.7,120.27,30.66,-92.8,-0.16,0.5,0.87
275,6.74,-176.38,47.71,122.15,-17.02,-8,-0.24,0.61,0.36
276,-0.58,-204.07,5.98,-70.7,-35.77,26,-0.03,0.69,0.12
277,-42,-180.09,26.14,-166.49,-133.94,-2,-0.04,0.26,1.06
278,-18,-169.98,50.15,79.5,62.98,-162.1,-0.29,0.74,0.5
279,0.18,-156.24,73.58,92.45,8.76,-72.15,-0.39,0.7,0.19
280,14.9,-154.68,44.86,92.93,23.37,0.69,0.05,0.8,0.07
281,-28,-189.88,13.67,-117.15,-18.24,57,0.42,0.62,1.05
282,-32,-180.82,35.87,-122.34,-162.78,-1,-0.05,0.48,0.96
283,-23,-174.84,68.12,86.88,5.45,-126.44,-0.1,0.75,0.5
284,-0.5,-181.07,73.21,126.5,-6.1,-90.2,-0.28,0.76,0.16
285,24.3,-172.2,44.16,20.56,-56.02,-2.14,0.27,0.68,0.05
286,-54,-193.3,20.02,-93.42,-109.36,-21,0.49,0.52,1.23
287,-33,-176.92,56.75,145.34,32.53,-130,-0.22,0.51,0.8
288,-3.3,-177.71,83.48,106.66,-36.04,-12,-0.37,0.72,0.08
289,26.5,-171.95,75.29,-31.89,-7.19,102,-0.15,0.74,-0.07
290,-20,-178.74,21.18,-210.67,-49.48,-78,0.68,0.75,0.72
291,-56,-172.95,34.07,52.33,-4.05,-218.4,0.18,0.36,1.09
292,-26,-168.18,69.49,139.86,-11.92,-102,-0.33,0.69,0.55
293,14.6,-173.46,96.62,106.61,-49.15,56.2,0.3,0.78,-0.04
294,26.6,-164.8,63.28,-129.55,10.34,102,0.7,0.61,0.93
295,-34,-200.59,18.87,-172.21,-164.61,-1,0.07,0.54,0.76
296,-43,-192.98,38.07,74.03,-0.94,-167,-0.26,0.94,0.29
297,-22,-185.14,63.13,96.04,-1.88,-88.05,-0.33,0.71,-0.07
298,1.89,-188.91,90.84,110.76,-48.74,7.27,0.2,0.66,-0.1
299,22.1,-196.58,66.07,-96.53,-58.62,85.5,0.56,0.84,1.25
