,yaw,pitch,roll,g_x,g_y,g_z,a_x,a_y,a_z
29,23.77,-92.16,-8.2,-102.04,18.84,-160,0.6,0.76,0.52
30,-41,-84.96,-32.59,9.58,93.64,-204.03,0.58,0.34,0.98
31,-52,-60.34,-28.08,97.08,19.51,-80.36,1.09,0.49,0.72
32,-20.8,-52.93,-0.41,58.03,22.59,121.42,-0.04,0.63,0.39
33,31.45,-45.41,16.98,-244.92,-53.65,91,0.05,0.49,0.14
34,23.8,-58.65,-43.26,-76.79,29.37,-250,0.8,0.65,0.57
35,-64,-50.46,-60.3,105.81,52.45,-163,0.78,0.19,1.04
36,-42,-35.86,-29.39,-184.27,13.11,130,0.16,0.59,0.43
37,15.23,-39.83,0.15,-183.23,-127.98,-1,-0.24,0.49,0.37
38,33.7,-35.9,-43.05,8.62,83.35,-250.14,0.39,0.9,0.12
39,-31,-67.9,-86.05,140.95,67.85,-80.5,0.75,0.53,0.83
40,-65,-45.99,-79.72,16.22,-26.82,137.6,0.77,0.37,0.83
41,-20,-26.04,-39.42,-211.19,-24.46,112,-0.37,0.56,0.34
42,35.6,-30.6,-31.73,-102.98,-13.84,-21,-0.22,0.39,0.21
43,29.1,-37.19,-81.65,86.32,-12.04,-221,0.95,0.76,0.67
44,-55,-40.44,-103.32,84.56,4.12,-12.59,0.66,0.41,0.96
45,-57,-43.21,-76.87,-81.94,13.7,108.7,0.67,0.43,0.86
46,-3.2,-39.29,-50.91,-198.5,-119.26,12,-0.33,0.47,0.35
47,28.1,-34.79,-66.34,-29.19,-56.56,-250,0.15,0.69,0.15
48,3.2,-64.29,-112.01,101.65,-3.32,-183,0.63,0.53,0.91
49,-64,-77.27,-114.22,62.26,-38.51,80.49,0.8,0.33,1.01
50,-47,-75.67,-82.72,-171.54,25.68,151,0.23,0.51,0.59
51,20.9,-81.25,-62.57,-140.49,-81.21,-19,-0.23,0.28,0.39
52,39,-73.21,-101.13,119.5,25.09,-64.5,0.74,0.75,0.5
53,-52,-92.15,-131.21,-21.82,9.42,111.69,0.86,0.53,0.87
54,-60,-73.08,-112.98,-143.84,-6.81,63,0.31,0.37,0.72
55,-16,-63.07,-76.73,-53.5,100.83,-250,-0.28,0.59,0.4
56,29,-58.24,-76.45,122.89,37.27,-175,0.01,0.57,0.25
57,16,-59.29,-107.69,85.59,29.2,62.08,0.84,0.75,0.55
58,-64,-32.99,-116.33,-115.92,4.66,135.6,0.54,0.17,0.98
59,-45,-23.14,-78.98,-208.76,-119,-1,0.28,0.64,0.45
60,16,-13.53,-53.17,44.14,35.42,-203.3,-0.38,0.37,0.39
61,-27,-43.43,-125.45,143.27,-18.74,-80,0.33,0.77,0.16
62,-52,-33.74,-108.83,77.26,-26.76,83.75,1.08,0.65,1.25
63,-21,-36.71,-66.5,-238.33,-53.31,71,0.43,0.32,1.06
64,21.7,-41.39,-41.55,-134.98,-64.21,-18,-0.14,0.77,0.51
65,18.4,-54.66,-97.87,3.99,-13.09,-211.9,-0.13,0.54,0.06
66,-48,-69.8,-127.07,95.15,63.95,-29.55,0.77,0.27,1.12
67,-55,-72.19,-119.7,-39.31,2.68,151.97,0.79,0.56,0.42
68,-7.6,-52.45,-89.05,-212.85,-120.7,-9,-0.32,0.66,0.32
69,39.3,-49.67,-92.2,-29.34,0.25,-250.1,0,0.64,0.15
70,-2,-78.98,-140.08,129.34,35.56,-145,0.66,0.69,0.79
71,-65,-76.73,-141.38,33.98,22.61,88.54,0.49,0.21,1.05
72,-37,-64.56,-101.77,-179.31,-40.96,126,-0.09,0.59,0.59
73,23,-55.22,-87.61,-160.37,-114.57,-1,-0.3,0.41,0.38
74,32,-64.6,-126.8,58.49,42.26,-182,0.63,0.8,0.39
75,-51,-92.1,-160.94,131.63,18.11,-44.7,0.8,0.46,0.95
76,-47,-79.21,-139.31,4.15,24.69,108.8,1,0.46,1.44
77,-11,-70.69,-98.87,-208.37,-29,60,-0.29,0.63,0.44
78,28.1,-61.17,-91.07,-117.91,34.69,-225,-0.16,0.65,0.16
79,15,-67.4,-137.6,119.7,52.44,-192,0.65,0.71,0.51
80,-58,-57.34,-161.14,109.1,-0.98,-32.5,0.68,0.21,1.06
81,-49,-43.32,-123.91,-61.28,-5.91,126.1,0.6,0.48,0.8
82,-8.4,-40.85,-90.21,-171.63,-120.24,29,-0.32,0.47,0.51
83,32.6,-40.92,-98.48,-97.28,24.15,-250,0.07,0.67,0.02
84,7.6,-70.72,-135.98,73.56,57.21,-149.6,0.69,0.57,0.65
85,-65,-63.68,-154.5,97.74,22.28,14.37,0.82,0.16,0.79
86,-38,-46.58,-128.18,-139.73,-6.39,155,-0.13,0.66,0.62
87,3.74,-38.11,-97.11,-211.18,-88.69,-16,-0.28,0.4,0.41
88,40,-38.92,-125.37,69.92,-38.63,-206,0.27,0.8,0.16
89,-43,-61.14,-172.09,-78.07,-20.3,139,0.98,0.47,0.93
90,-53,-69.33,-146.99,-229.23,-124.03,-4,0.56,0.44,1.13
91,-4,-48.23,-117.05,-30.39,21.33,-233,-0.39,0.64,0.16
92,36,-51.75,-128.62,87.85,65.3,-166,0.14,0.8,0.07
93,-12,-82.26,-179.66,110.82,17.65,50.87,0.89,0.45,0.82
94,-60,-75.23,-179.94,-209.09,-16.66,168,0.91,0.07,1.1
95,-43,-56.32,-149.3,-123.72,-73.25,-16,0.13,0.58,0.68
96,13,-48.9,-113.61,76.72,42.15,-248.2,-0.19,0.47,0.32
97,43,-52.88,-159.67,97.89,8.6,-55.73,0.76,0.61,0.46
98,-43,-70.66,-183.54,-35.73,32.23,119.9,0.89,0.37,0.99
99,-64,-58.8,-156.45,-249.09,-127.25,54,0.66,0.33,0.84
100,-14,-53.54,-123.45,-41.8,58.4,-249,-0.26,0.65,0.36
101,31,-43.5,-124.21,87.15,15.71,-162.4,0.03,0.61,0.11
102,14,-75.04,-180.4,123.63,-15.47,49.3,0.79,0.55,0.84
103,-64,-58.64,-183.22,-198.39,-54.57,158,0.51,0.17,0.95
104,-42,-52.89,-152.57,-133.02,-49.74,-10,0.24,0.69,0.81
105,12,-53.7,-113.85,-27.46,0.84,-244.9,-0.23,0.43,0.33
106,41,-66.87,-157.19,118.04,11.44,-102,0.58,0.56,0.29
107,-27,-78.13,-183.25,12.5,81.93,106.27,0.91,0.45,1.02
108,-63,-76.78,-181.99,-227.93,-70.65,71,0.92,0.41,0.67
109,-26,-70.77,-143.22,-83.42,-9.02,-236,-0.04,0.67,0.5
110,27,-47.46,-131.09,71.72,60.98,-189,-0.01,0.56,0.08
111,-61,-66.21,-194.59,94.04,-17.69,-38.4,0.8,0.65,0.75
112,-48,-49.38,-166.95,-87.57,-3.78,169,0.87,0.19,0.81
113,-9,-50.8,-134.99,-174.28,-65.93,-30,0.43,0.8,0.5
114,43,-50.36,-148.85,-58.8,-13.73,-231,-0.32,0.53,0.41
115,-7,-66.23,-185.24,142.88,-3.62,-142,0.2,0.62,0.25
116,-60,-68.5,-191.86,74.65,-66.98,75.25,0.79,0.36,0.97
117,-37,-66.99,-146.64,-167.64,-14.54,141,0.11,0.61,0.49
118,19,-79.63,-120.65,-176.84,-71.26,-13,-0.33,0.35,0.32
119,36,-81.47,-155.5,45.44,-11.98,-193,0.6,0.8,0.29
120,-35,-97.67,-192.42,130.56,20.17,-102,0.92,0.58,0.85
121,-50,-97.25,-173.3,20.77,14.62,95.4,0.28,0.07,1.21
122,-26,-88.28,-131.88,-181.07,-85.48,107,-0.01,0.56,0.51
123,24,-80.56,-118.43,-116.59,-36.39,-19,-0.13,0.56,0.08
124,27,-100.32,-157.29,12.19,65.29,-214.2,0.91,0.77,0.58
125,-5,-107.09,-179.54,82.42,33.15,-8.08,0.72,0.25,0.73
126,-55,-88.13,-168.19,-62.96,-10.79,153,0.78,0.59,0.76
127,-2,-75.27,-139.07,-163.21,-120.5,-1,-0.34,0.53,0.4
128,39,-75.78,-146.51,-25.4,13.44,-217,0.24,0.61,0.12
129,-4,-104.09,-179.93,57.12,45.66,-163.6,0.71,0.67,0.79
130,-56,-97.78,-178.43,87.78,7.7,37.69,0.58,0.32,0.93
131,-42,-83.1,-155.58,-127.42,-4.66,165,0.29,0.65,0.82
132,9.7,-77.04,-126.41,-156.73,-145.63,-8,-0.26,0.34,0.6
133,42,-76.41,-151.05,-23.5,21.79,-219,0.51,0.72,0.35
134,-2,-111.63,-183.21,55.22,-20.54,80.25,1.08,0.56,0.78
135,-5,-103.31,-181.11,-201.89,-23.48,140,0.61,0.26,0.68
136,-4,-106.84,-143.65,-89.97,14.47,-193,0.21,0.75,0.7
137,20,-106.43,-122.58,64.79,41.56,-178.4,-0.29,0.34,0.32
138,36,-109.75,-166.45,91.41,-9.61,-60.42,0.88,0.74,0.55
139,-5,-103.08,-181.78,-3.17,10.56,107.27,0.68,0.25,1.01
140,-46,-89.68,-156.32,-212.6,-74.53,72,0.37,0.66,0.36
141,-15,-88.12,-125.1,-81.93,-15.41,-234,-0.12,0.59,0.41
142,27,-81.87,-117.59,31.75,-59.96,-181,-0.03,0.6,0.08
143,18,-98.87,-164.39,111.41,94.72,-33.9,0.88,0.71,0.58
144,-6,-100.4,-177.68,-119.28,11.17,135,0.67,0.26,0.72
145,-4,-112.11,-160.47,-123.84,-93.71,-48,0.31,0.78,0.46
146,-8,-83.27,-124.25,-41.88,-0.98,-226,-0.26,0.6,0.38
147,35,-77.54,-146.11,123.27,62.82,-80.1,0.13,0.72,0.12
148,-12,-98.92,-169.6,15.31,17.21,94.32,0.49,0.58,0.93
149,-58,-96.17,-172.12,-166.69,-27.95,47,-0.05,0.57,0.62
150,-20,-76.56,-132.88,-91.53,-22.65,-191,-0.08,0.64,0.16
151,24,-68.93,-120.79,48.87,49.76,-146.2,0.67,0.77,0.5
152,12,-74.57,-155.7,131.2,36.59,-41.5,0.59,0.25,1.24
153,-49,-78.22,-171.81,-48.19,-45.53,101,0.66,0.41,0.89
154,-38,-64.03,-151.93,-184.47,-98.75,42,-0.27,0.49,0.45
155,-10,-51.48,-111.51,-95.72,-17.24,-239,-0.24,0.57,0.11
156,26,-59.89,-116.47,64.26,42.54,-178.7,0.91,0.63,0.78
157,11,-83.73,-156.56,89.46,4.76,40.84,0.69,0.21,0.67
158,-62,-86.47,-173.7,-170.01,-44.69,176,0.43,0.71,0.64
159,-46,-73.36,-149.01,-122.52,-36.11,-13,-0.38,0.41,0.3
160,10,-67.76,-119.11,-0.44,57.31,-208.8,0.61,0.73,0.42
161,45,-77.61,-154.84,62.55,15.5,-112.6,0.88,0.35,0.9
162,-34,-85.18,-178.5,38.84,21.21,99.94,0.76,0.19,0.99
163,-54,-68.94,-171.12,-190.03,-46.2,89,-0.02,0.58,0.55
164,-29,-62.27,-146.84,-133.18,-22.97,-21,-0.13,0.5,0.26
165,25,-53.96,-128.89,50.46,-34.04,-205,0.76,0.74,0.55
166,23,-64.88,-169.46,52.42,17.44,13.23,0.79,0.28,0.76
167,-54,-69.78,-195.35,-56.2,-10.76,109,0.75,0.71,0.64
168,-53,-76.97,-173.55,-174.02,-74.02,30,-0.28,0.58,0.34
169,3.4,-68.64,-151.41,-110.48,21.97,-219,0.1,0.72,0.09
170,28,-68.89,-156.17,82.44,45.89,-165.2,0.69,0.44,1.01
171,7.9,-85.96,-192.73,73.91,-73.62,-0.81,0.85,0.39,0.73
172,-56,-78.9,-211.73,-94.59,-17.48,138,0.39,0.67,0.58
173,-42,-65.23,-180.93,-169.75,-85.63,-15,-0.21,0.53,0.38
174,0,-80.22,-153.28,-49.52,-13.09,-240,0.3,0.72,0.12
175,35,-82.25,-168.03,106.78,33.95,-128,0.77,0.49,0.8
176,-3,-101.9,-202.72,23.4,-7.5,105.47,0.76,0.28,0.79
177,-6,-102.77,-206.35,-236.58,-3.56,91.7,-0.02,0.72,0.39
178,-33,-90.14,-168.99,-119.71,3.95,-221,0.06,0.52,0.08
179,27,-88.66,-153.2,82.34,40.71,-183.7,0.9,0.54,0.7
180,23,-87.81,-204.89,92.63,-18.68,8.11,0.91,0.21,0.75
181,-57,-85.3,-226.05,-183.2,-26.31,200,0.98,0.5,0.88
182,-47,-73.49,-195.63,-100.92,15.04,-105,-0.08,0.52,0.31
183,2.1,-74.89,-162.37,-41.12,48.78,-230,0.67,0.54,0.56
184,52,-80.09,-200.33,51.83,-27.09,96.06,0.85,0.36,0.94
185,-27,-74.76,-216.78,-219.08,-19.06,129,0.83,0.2,0.88
186,-60,-61.31,-218,-146.01,-4.3,-200,-0.17,0.69,0.31
187,-28,-44.33,-176.23,48.54,93.77,-218.3,0,0.55,0.24
188,24,-49.3,-153.58,80.44,-66.67,-96,1,0.65,0.47
189,33,-54.13,-200.69,18.83,-13.1,115.5,0.89,0.25,0.78
190,-56,-30.49,-205.25,-238.35,-68.31,60,0.39,0.7,0.32
191,-24,-46.35,-174.59,-6.11,55.03,-225.6,0.15,0.66,0.36
192,29,-47.72,-160.02,147.26,49.53,-177,-0.01,0.48,0.15
193,15,-64.84,-212.09,66.69,-37.55,89.31,1.04,0.59,0.66
194,-58,-49.7,-204.45,-250.14,11.6,115,0.1,0.56,0.63
195,-46,-35.62,-157.87,-109.76,-50.35,-23,-0.3,0.42,0.27
196,23,-42.29,-133.12,125.09,26.19,-203,0.82,0.66,0.55
197,29,-39.47,-188.64,104.96,9.93,-12.86,0.73,0.22,0.94
198,-60,-51.93,-208.07,-51.15,1.37,125.25,0.46,0.61,0.76
199,-52,-44.33,-167.14,-207.72,-68.92,8.9,-0.18,0.59,0.45
200,-3,-39.54,-132.33,-59.32,-50.74,-233,0.14,0.64,0.14
201,32,-38.08,-136.88,115.26,79.66,-179,0.84,0.54,0.89
202,2.3,-55.27,-182.11,82.34,47.52,39.33,0.44,0.31,0.81
203,-60,-66.74,-188.83,-149.91,31.47,203,0.07,0.53,0.44
204,-46,-44.41,-150.5,-124.31,-6.65,-97,-0.27,0.53,0.41
205,10,-29.94,-122.11,-27.76,-17.8,-250,0.68,0.64,0.31
206,-25,-24.73,-177.31,100.78,38.71,-106,0.74,0.36,1.03
207,-64,-29.66,-176.39,53.63,-0.66,105.03,0.78,0.4,0.94
208,-27,-19.16,-142.09,-210.94,-31.05,90,0.12,0.61,0.46
209,27,-18.51,-120.29,-117.91,-70.18,-17,-0.01,0.47,0.19
210,23,-27.34,-166.63,36.19,62.85,-229,0.96,0.35,0.7
211,-46,-45.8,-188.73,117.79,1.51,-38.24,0.65,0.47,0.74
212,-59,-29.79,-171.15,-56.47,48.15,139.1,-0.18,0.59,0.46
213,-9,-27.69,-132.9,-199.45,-124.66,-1,0.11,0.82,-0.06
214,36,-14.93,-138.38,-87.65,-23.73,-248,0.84,0.55,0.81
215,-4,-46.94,-181.43,106.31,16.95,-140,0.91,0.4,0.83
216,-64,-52.78,-195.34,84.49,1.65,64.32,0.22,0.71,0.52
217,-36,-46.97,-158.83,-149.28,5.92,153.3,-0.01,0.49,0.39
218,16,-44.65,-129.4,-153.85,-62.53,-10,0.43,0.81,0.16
219,39,-42.49,-158.92,-26.33,8.06,-200.7,0.9,0.46,0.74
220,-28,-58.23,-190.11,103.11,71.77,-105,0.57,0.17,1.16
221,-52,-54.93,-188.75,-1.04,25.97,124.42,0.02,0.55,0.45
222,-27,-34.9,-153.43,-205.54,-46.7,82,0.12,0.58,0.03
223,32,-27.5,-144.44,-108.36,0.86,-197,0.79,0.62,0.74
224,21,-39.58,-188.58,15.83,-89.4,-234,0.95,0.28,0.76
225,-51,-39.76,-207.45,123.4,61.23,-48.4,0.63,0.36,0.97
226,-60,-61.73,-194.51,-93.82,-14.21,157,-0.29,0.48,0.4
227,-12,-43.03,-154.28,-183.29,-77.22,12,0.07,0.61,0.06
228,40,-45.12,-168.27,-82.21,-12.27,-241,0.85,0.49,0.87
229,3.2,-64.21,-206.41,121.94,47.32,-94.1,0.93,0.38,0.92
230,-62,-66.42,-218.03,85.3,-54.27,21.59,0.24,0.61,0.41
231,-24,-52.72,-176.9,-231.58,-8.62,208,-0.25,0.53,0.4
232,5.6,-63.32,-146.61,-134.5,-21.66,-13,0.66,0.54,0.42
233,54,-64.69,-196.93,-10.69,6.59,-223.9,0.88,0.47,0.85
234,-36,-69.17,-221.66,111.47,91.59,-90.2,0.84,0.17,0.9
235,-58,-66.46,-215.14,-24.89,24.86,126.6,0.01,0.48,0.67
236,-23,-41.05,-177.39,-206.84,-78.69,49,0.07,0.6,0.07
237,32,-33.46,-173.29,-105.74,21.86,-167,0.87,0.5,0.63
238,12,-53.58,-216.78,15.76,67.63,-212.5,0.72,0,0.74
239,-43,-47.75,-234.49,123.39,16.6,-58.1,0.72,0.51,0.87
240,-55,-30.45,-220.23,-84.21,4.18,170.92,-0.14,0.52,0.44
241,-15,-24.61,-178.57,-163.08,-83.82,7,0.1,0.68,0.05
242,44,-22.94,-189.16,-34.43,41.95,-219,0.99,0.5,0.92
243,1.8,-44.69,-221.49,127.63,34.72,-160,0.65,0.31,0.84
244,-56,-33.91,-220.53,86.02,-46.36,79.6,0.07,0.68,0.56
245,-41,-24.11,-177.97,-193.44,-7.59,183,-0.26,0.48,0.3
246,20,-33.73,-147.38,-167.82,-78.16,-15,0.95,0.64,0.3
247,47,-36.41,-188.27,22.11,-45.31,-131,1.05,0.33,0.94
248,-39,-56.32,-222.1,111.27,52.26,-117,0.12,0.87,0.44
249,-34,-65.62,-205.23,-10.92,3.15,137.92,-0.03,0.55,0.49
250,-30,-49.85,-167.33,4,-82.99,19.83,-0.04,0.51,0.04
251,35,-46.88,-160.03,-179.39,-143.17,76,1.3,0.57,0.51
252,-58,-72.47,-209.53,-82.68,35.98,-224,0.8,0.28,0.77
253,-51,-63.25,-175.27,95.34,27.62,-199.9,0.21,0.68,0.49
254,9.1,-70.87,-141.89,96.13,-41.69,35.19,-0.05,0.5,0.26
255,36,-67.23,-173.36,-157.54,8.75,141.1,0.59,0.84,0.13
256,-35,-70.28,-193.01,-111.17,-16.29,-13,0.23,0.45,0.82
257,-45,-72.22,-172.6,46.43,-16.81,-174,-0.09,0.82,0.28
258,-22,-74.55,-135.58,109.82,-21.92,-85,0.02,0.65,0.12
259,22,-74.25,-125.04,7.79,-10.49,84.61,0.87,0.65,0.52
260,33,-92.61,-170.27,-207.26,-78.37,128,0.76,0.29,0.64
261,-5,-105.92,-191.84,-116.33,-60.56,-20,0.63,0.74,0.53
262,-47,-78.26,-167.03,62.21,99.8,-183.7,-0.17,0.46,0.5
263,-10,-77.87,-130.65,112.38,-13.22,-40,0.23,0.6,0.01
264,35,-75.37,-139.62,-67.66,0.89,134.92,1.05,0.67,0.81
265,-11,-94.53,-174.25,-166.09,-81.95,-44,0.57,0.22,0.95
266,-64,-74.27,-175.6,-35.27,71.18,-250,-0.03,0.51,0.3
267,-43,-60.94,-134.3,127.91,41.03,-168,-0.02,0.53,0.29
268,21,-61.79,-107.94,74.24,-13.42,81.93,1.06,0.65,0.47
269,35,-74.77,-161.86,-238.92,-53.66,136,0.88,0.26,0.86
270,-53,-66.63,-185.15,-121.61,27.84,-205,0.47,0.77,0.64
271,-41,-75.41,-155.22,83.12,-41.81,-160,-0.1,0.59,0.33
272,-3,-76.71,-118.57,112.4,-18.63,-13,0.32,0.85,0.18
273,31,-65.43,-124.67,-54.26,36.32,120.6,0.83,0.5,0.68
274,-12,-90.82,-176.81,-233.79,-105.47,-4,0.5,0.32,0.88
275,-58,-75.5,-169.79,-3.02,51.31,-224.1,0.18,0.66,0.42
276,-26,-83.13,-139.87,83.75,-40.63,-103,-0.1,0.52,0.47
277,9.4,-78.77,-111.54,83.47,2.86,36.3,0.67,0.57,0.35
278,54,-78.78,-164.09,-80.26,-45.99,-151,0.71,0.37,0.84
279,-39,-88.61,-176.82,-3.62,-1.59,-183.1,0.89,0.31,0.72
280,-47,-87.41,-170.04,82.26,-14.98,-139,0.23,0.76,0.35
281,-36,-88.27,-140.27,39.64,-52.7,77.39,-0.12,0.42,0.25
282,20,-97.27,-122.55,-188.19,-68.98,115,0.78,0.8,0.57
283,30,-112.15,-163.04,-91.44,-6.67,-194,0.63,0.29,0.78
284,-5,-110.8,-178.59,70.08,130.84,-182,0.1,0.76,0.41
285,-47,-73.97,-151.52,83.46,-47.58,57.25,-0.29,0.53,0.3
286,14,-81.81,-122.64,-131.82,8.07,158,0.55,0.79,0.06
287,41,-77.93,-148.45,-161.14,-142.5,-1,0.95,0.49,0.74
288,-2,-112.26,-181.84,-22.92,-16.04,-186,0.59,0.4,0.58
289,-4,-113.38,-179.26,95.87,29.25,-115.6,0.28,0.67,0.64
290,-3,-102.21,-146.4,46.37,21.31,75.61,-0.02,0.57,0.15
291,19,-92.71,-125.96,-187.9,-39.47,90,0.79,0.81,0.35
292,23,-100.49,-165.91,-152.37,-93.13,-18,1.01,0.33,0.74
293,-4,-121.77,-196.72,12.29,22.2,-136.4,0.68,0.56,0.56
294,-3,-112.99,-184.49,90.15,-28.47,-56.6,-0.1,0.66,0.46
295,-1,-115.3,-152.44,-16.2,-60.1,116,0.08,0.53,0.17
296,30,-126.04,-147.58,-174.15,-74.06,62,1.12,0.63,0.6
297,16,-141.5,-183.93,-86.59,-11.13,-190,0.67,0.29,0.77
298,-4,-140.18,-197.55,68.03,51.78,-191.4,0.52,0.61,0.43
299,-4,-122.99,-170.91,77.49,-27.92,-45.1,-0.14,0.73,0.38
