yaw,pitch,roll,g_x,g_y,g_z,a_x,a_y,a_z
0.19,-40.07,65.9,-2.89,-6.18,0.72,0.04,0.98,0.16
0.12,-40.13,65.83,-2.63,-6.36,0.45,0.04,0.98,0.16
0.12,-39.94,65.86,-2.11,-5.37,0.45,0.03,0.97,0.17
0.11,-39.74,65.8,-2.54,-5.33,0.42,0.03,0.98,0.17
0.09,-39.71,65.77,-2.46,-5.97,0.33,0.04,0.98,0.0
0.09,-39.75,65.81,-2.15,-6.28,0.36,0.03,0.99,0.16
0.19,-39.62,65.99,-1.53,-5.5,0.73,0.04,0.98,0.17
0.52,-40.87,65.92,-2.66,-11.1,2.02,0.03,0.99,0.16
-2.9,-41.89,65.66,-3.19,-11.02,-11.2,-0.04,0.96,0.18
-11.3,-44.21,67.61,5.76,-16.4,-43.76,-0.04,0.99,0.19
19.41,-37.98,83.43,61.82,19.68,74.93,0.21,1.11,0.07
-3.85,-26.6,64.52,-68.56,31.94,-14.8,-1.0,0.85,-0.38
-7.86,-21.42,70.17,19.98,16.36,-30.34,-0.02,0.98,0.14
-10.6,-18.92,75.68,21.17,4.95,-41.28,-0.19,1.04,-0.17
23.52,-9.64,101.73,105.73,37.58,90.47,0.39,0.98,-0.13
