yaw,pitch,roll,g_x,g_y,g_z,a_x,a_y,a_z
-0.06,2.83,80.26,-2.47,-5.65,-1.28,-0.15,1.09,0.05
3.64,-3.81,78.96,-5.22,-24.82,12.77,-0.12,1.06,0.02
-11.96,5.57,77.43,-6.45,35.76,-46.18,-0.16,1.05,0.07
8.92,-5.1,82.77,22.19,-44.67,34.32,-0.29,0.93,0.03
6.48,-39.37,87.58,21.12,-141.56,25.0,-0.33,1.0,0.0
-4.12,-61.5,85.54,-6.97,-96.59,-15.9,-0.13,0.96,-0.11
-4.75,-81.06,88.34,12.14,-90.15,-18.3,-0.17,0.95,0.01
0.35,-106.71,98.92,44.24,-117.85,1.33,-0.26,1.12,-0.01
3.2,-118.48,100.37,10.03,-67.0,12.37,-0.29,1.07,-0.0
4.4,-127.55,102.43,12.35,-57.79,16.96,-0.22,1.11,0.04
-6.4,-134.33,99.4,-8.38,-49.56,-25.0,-0.3,0.87,-0.01
-0.0,-151.99,107.81,38.27,-95.34,-3.36,-0.3,1.07,-0.13
-5.0,-197.13,115.58,36.7,-207.71,-20.0,-0.3,0.94,-0.0
6.9,-195.39,115.71,7.44,-27.42,26.56,-0.17,1.03,0.13
2.7,-207.99,118.61,2.89,-28.18,-30.18,-0.26,0.99,0.07
-1.0,-206.08,120.34,21.26,-88.93,10.6,-0.34,0.97,-0.01
-7.0,-213.48,124.51,14.62,-28.8,-5.97,-0.29,0.91,0.05
-0.0,-218.44,123.3,24.5,-65.76,-27.5,-0.18,1.04,0.14
-3.0,-230.73,131.62,2.72,-55.68,-3.79,-0.24,0.88,0.17
6.8,-206.03,131.1,20.33,-42.72,-6.25,-0.23,0.92,0.05
-3.0,-211.05,133.99,27.26,-75.4,-11.5,-0.29,0.89,-0.17
-4.0,-216.84,134.44,7.94,59.35,26.34,-0.17,1.14,0.05
4.6,-240.72,143.77,20.19,-55.15,-13.4,-0.26,0.97,0.03
3.0,-249.16,142.96,10.28,-58.56,-15.8,-0.31,0.89,0.02
-1.0,-255.53,143.27,27.6,-81.12,-4.82,-0.24,0.95,0.02
-6.0,-258.28,142.0,28.08,-84.75,16.68,-0.27,0.91,0.02
-5.0,-261.58,145.74,7.64,-74.69,11.7,-0.22,1.05,0.1
0.8,-268.66,156.29,12.46,-68.34,-7.33,-0.25,0.97,0.02
0.8,-260.93,156.55,5.52,-53.87,-26.12,-0.25,0.92,0.03
-8.0,-268.37,151.73,25.73,-57.1,-21.6,-0.18,0.95,0.08
-4.0,-273.7,153.41,53.69,-72.75,3.31,-0.06,0.98,0.05
-4.0,-276.08,158.59,13.59,-13.87,3.34,-0.2,0.9,0.1
11.0,-279.0,156.51,-7.93,-72.49,-32.5,-0.2,0.96,0.06
1.7,-275.11,155.19,18.86,-66.37,-17.5,-0.3,0.98,-0.04
-4.0,-266.38,151.34,32.93,-55.32,-15.5,-0.27,1.03,0.0
-1.0,-268.68,152.84,5.38,-58.87,44.54,-0.09,1.08,0.08
0.5,-281.68,155.55,7.7,-31.38,6.69,-0.19,0.9,0.1
-0.0,-286.33,154.36,-3.96,-9.92,-18.98,-0.18,0.96,-0.04
-7.0,-293.49,153.23,18.05,-53.98,-6.11,-0.24,0.96,-0.04
-2.0,-297.49,154.15,22.64,-96.81,2.05,-0.2,0.93,0.02
2.0,-300.56,160.9,8.01,-66.25,-0.6,-0.24,0.97,0.08
8.8,-308.41,158.15,7.72,-76.52,-30.09,-0.25,0.94,0.06
-0.0,-314.19,155.34,16.15,-65.21,-9.63,-0.11,1.06,0.02
-13.0,-308.01,151.19,39.92,-62.63,8.02,-0.23,1.02,-0.06
1.2,-332.07,161.56,1.34,-80.88,34.15,-0.2,1.07,0.06
5.8,-335.14,169.5,1.73,-74.56,-3.63,-0.37,0.87,-0.01
-1.0,-338.03,166.87,-4.37,-27.43,-53.9,-0.31,0.99,0.07
-7.0,-330.58,164.02,55.04,-149.44,4.93,-0.33,1.01,-0.01
-4.0,-332.43,167.26,46.15,-68.32,22.33,-0.23,0.9,-0.0
6.7,-336.38,171.94,5.15,-68.21,-6.27,-0.2,0.95,0.14
11.0,-334.22,167.86,3.25,-26.76,-30.3,-0.19,1.0,0.06
-5.0,-323.9,163.75,27.12,-62.23,-17.5,-0.19,1.05,-0.03
-7.0,-317.28,162.27,-1.5,-47.13,43.27,-0.16,1.05,-0.04
4.1,-322.02,163.23,-2.6,-13.57,-19.5,-0.18,1.02,0.1
-7.0,-330.94,162.23,7.76,-27.1,-27.89,-0.23,0.92,0.08
-6.0,-330.33,160.73,17.81,-72.04,16.12,-0.21,1.02,0.04
0.1,-331.94,161.26,9.61,-89.52,-28.12,-0.29,0.92,0.0
-1.0,-334.54,163.16,8.38,-53.37,-23.66,-0.3,0.85,0.17
0.9,-341.9,167.61,17.08,-62.74,0.47,-0.29,0.9,0.19
1.0,-352.42,168.61,22.34,-66.18,-7.46,-0.19,0.98,0.09
-10.0,-365.24,167.33,31.6,-85.16,3.61,-0.24,1.1,0.01
-5.0,-358.11,179.72,18.45,-99.3,4.05,-0.19,0.92,0.08
-0.0,-358.04,181.01,0.31,3.77,0.0,-0.14,1.08,0.08
7.8,-362.38,178.98,13.41,-101.93,14.5,-0.2,0.88,0.04
-5.0,-361.51,177.78,9.31,-62.56,-36.15,-0.37,0.93,-0.06
1.2,-362.75,179.1,35.79,-64.34,-16.7,-0.37,0.86,-0.11
-1.0,-364.51,180.84,45.19,-29.92,-20.4,-0.26,1.0,0.02
0.3,-368.07,180.06,23.4,-60.79,-2.62,-0.28,0.96,0.04
-2.0,-365.73,178.98,8.77,-77.09,29.98,-0.24,0.92,0.08
-4.0,-362.56,178.01,12.12,-57.42,-20.4,-0.23,0.91,0.04
5.4,-364.67,180.41,21.81,-65.21,4.93,-0.27,1.0,0.04
5.2,-369.93,181.13,23.6,-67.7,-5.9,-0.25,0.98,0.1
-1.0,-371.54,184.63,14.24,-75.47,1.36,-0.23,1.0,0.09
-6.0,-361.69,177.7,12.6,-52.21,-10.1,-0.23,1.14,-0.07
-7.0,-363.99,177.47,12.79,-48.16,-15.7,-0.26,0.99,-0.0
-2.0,-371.83,183.78,26.07,-68.91,20.85,-0.16,0.94,0.01
6.0,-378.91,182.16,19.3,-81.37,20.21,-0.19,0.91,0.03
4.3,-380.24,176.38,31.11,-68.36,-4.89,-0.23,1.03,-0.03
-7.0,-382.03,174.87,-10.97,-21.53,-24.0,-0.26,0.98,-0.05
-0.0,-385.47,177.9,14.99,-69.05,-28.8,-0.1,0.96,0.13
0.3,-384.47,177.11,41.45,-92.08,-9.06,-0.23,0.96,0.15
1.1,-392.21,175.38,10.98,-90.36,23.11,-0.23,0.92,0.11
-8.0,-400.99,173.63,-6.88,-67.24,16.83,-0.22,1.03,-0.03
-6.0,-409.72,175.98,10.32,-70.25,-28.6,-0.26,1.02,-0.07
5.9,-407.38,178.35,28.34,-77.51,-2.05,-0.14,0.96,0.0
-0.0,-409.78,176.51,12.84,-59.7,1.18,-0.12,0.95,0.09
4.1,-413.03,175.89,9.43,-95.27,4.31,-0.22,1.02,0.04
-8.0,-404.32,173.64,8.02,-99.35,-33.79,-0.2,1.01,0.01
-1.0,-405.24,176.34,24.33,-100.76,-26.0,-0.23,1.04,0.03
-4.0,-403.94,178.93,25.27,-58.27,22.73,-0.17,1.04,0.14
3.3,-406.67,179.32,8.62,-76.68,-1.91,-0.27,0.9,0.12
1.7,-406.91,178.96,13.4,-80.75,16.08,-0.23,0.88,0.03
-13.0,-416.3,179.53,6.68,-32.86,-31.1,-0.3,0.98,-0.01
4.4,-418.54,183.89,27.12,-71.12,-7.29,-0.3,0.95,0.06
5.0,-413.24,184.39,26.73,-62.34,-18.2,-0.23,0.97,0.06
7.4,-412.15,178.46,18.5,-78.4,12.68,-0.25,1.04,0.03
-14.0,-401.74,176.13,15.84,-69.2,6.57,-0.33,1.01,0.03
-0.0,-406.17,180.01,18.69,-104.96,-51.0,-0.26,1.1,0.0
1.1,-411.8,182.68,34.0,-77.84,17.26,-0.06,1.09,0.07
0.7,-412.27,179.41,19.99,-48.89,19.35,-0.23,0.92,0.1
-9.0,-409.79,177.01,-6.57,-64.18,28.63,-0.29,0.92,0.02
-3.0,-409.69,176.21,5.64,-24.88,-55.92,-0.28,0.92,-0.02
1.2,-412.02,179.93,31.76,-84.31,-2.27,-0.16,0.91,0.12
-3.0,-413.23,180.45,27.89,-90.45,4.47,-0.22,0.94,0.12
2.3,-414.96,176.65,4.47,-70.86,2.92,-0.23,0.99,0.12
-8.0,-412.22,173.13,6.72,-57.7,-35.53,-0.24,1.03,0.04
-4.0,-407.97,173.85,13.14,-67.58,-14.5,-0.23,1.0,0.04
2.4,-408.26,178.82,31.05,-77.05,4.81,-0.12,0.91,0.11
1.3,-404.12,177.86,18.67,-73.24,-11.8,-0.12,0.97,0.17
1.8,-400.99,175.53,1.4,-75.24,8.86,-0.23,0.99,0.09
-5.0,-391.4,172.93,1.39,-56.92,-33.75,-0.29,0.95,0.03
-2.0,-391.7,173.17,18.21,-50.17,-17.5,-0.26,0.97,0.02
3.2,-412.86,176.37,35.68,-68.84,9.39,-0.18,1.03,0.1
-3.0,-413.06,174.75,13.07,-51.36,5.32,-0.15,0.96,0.09
0.0,-414.63,173.4,7.18,-54.83,7.01,-0.2,0.88,0.03
-3.0,-415.93,174.05,5.11,-27.53,-19.68,-0.3,0.92,0.01
-0.0,-417.94,175.95,15.93,-65.37,-9.23,-0.26,0.93,0.06
0.0,-0.67,-421.66,28.31,-150.1,12.4,-0.22,0.94,0.12
0.1,-415.45,176.63,10.22,-69.85,-15.2,-0.22,0.97,0.11
-6.0,-419.09,176.35,10.79,-75.28,0.13,-0.19,0.97,0.01
-3.0,-421.37,177.45,18.37,-73.74,-15.0,-0.33,0.97,0.01
-0.0,-426.66,180.17,23.42,-77.01,-0.8,-0.28,0.89,0.06
0.9,-451.94,182.86,27.45,-83.69,-2.59,-0.18,0.97,0.12
