yaw,pitch,roll,g_x,g_y,g_z,a_x,a_y,a_z
-1.88,6.63,79.43,4.73,6.32,-7.27,-0.46,0.84,0.32
3.77,-8.0,84.19,23.82,-62.97,14.54,-0.46,0.66,0.3
9.96,-5.62,84.2,4.23,3.41,38.47,-0.46,0.78,0.15
-6.07,37.58,73.08,-42.56,173.2,-23.0,0.04,0.91,0.32
8.1,53.94,62.56,-42.24,69.08,31.14,-0.29,1.04,0.09
1.41,56.3,61.84,-3.08,13.94,5.44,-0.46,0.92,0.0
0.42,45.33,66.1,14.04,-34.48,1.5,-0.23,0.96,0.14
3.58,42.56,65.59,-3.6,-5.96,13.83,-0.23,0.95,0.09
1.49,45.35,65.24,-2.95,15.81,5.76,-0.26,1.05,0.1
-22.25,42.93,61.99,-13.71,-5.56,-85.9,-0.34,0.95,0.11
-34.31,47.87,68.63,28.67,20.53,-132.4,-0.5,0.61,0.13
-6.39,38.14,62.29,-17.31,-42.26,-24.0,-1.1,0.37,0.24
-0.68,23.59,60.29,-2.06,-55.15,-2.42,-0.81,0.51,0.64
6.18,20.94,49.58,-37.05,-12.28,23.8,-0.55,0.39,0.74
3.39,19.98,42.23,-23.22,-6.6,13.02,-0.63,0.19,0.77
-10.78,13.72,56.51,62.43,-29.18,-41.6,-0.69,0.19,0.67
-14.87,-6.01,37.33,-66.92,-78.53,-57.0,-0.23,-0.19,1.51
23.23,-39.28,15.57,-68.79,-133.27,89.0,0.05,-0.5,0.1
-59.0,-16.55,108.92,170.44,118.44,7.08,-1.22,-0.06,0.6
-13.4,-46.46,77.15,197.06,-48.02,-210.0,-1.04,0.5,0.83
12.55,-44.56,60.69,-112.06,-124.79,-5.0,-0.26,0.25,1.24
3.88,-25.83,83.01,-48.43,2.82,48.27,0.1,-0.18,0.27
-41.17,7.22,129.3,104.31,63.85,14.91,-0.4,-0.5,0.69
-64.0,-25.01,128.47,198.76,120.4,-158.0,-1.22,0.13,0.95
-13.2,-43.3,91.28,16.83,-133.73,-249.0,-1.09,0.11,1.49
15.5,-20.82,123.82,-129.65,-71.69,-50.0,0.3,0.04,0.4
-39.66,4.85,182.2,145.76,72.59,59.67,-0.8,-0.07,0.36
-51.0,-50.36,140.13,250.13,92.34,-151.0,-1.37,0.57,1.38
