yaw,pitch,roll,g_x,g_y,g_z,a_x,a_y,a_z
0.41,-11.99,42.34,-14.22,-14.75,8.16,0.22,0.97,0.26
0.03,-14.73,47.2,-0.97,-4.89,0.57,0.26,0.93,0.25
-0.32,-15.66,49.01,3.45,-3.08,-1.08,0.28,0.94,0.26
0.37,-16.46,49.76,-0.37,-3.45,1.44,0.25,0.96,0.24
2.61,-16.62,47.47,-11.6,-0.07,10.11,0.35,0.91,0.27
-3.52,-16.92,47.89,-2.05,-2.04,-13.6,0.2,0.95,0.26
-8.44,-16.24,47.12,-6.48,1.95,-32.59,0.21,0.95,0.3
-4.2,-41.37,42.82,-19.15,-98.84,-16.0,0.58,0.98,0.15
14.64,-39.01,52.7,34.19,4.48,56.29,0.19,1.03,0.16
2.44,-45.34,46.89,-26.49,-32.43,9.44,-0.08,0.97,0.31
2.13,-43.69,48.7,3.61,1.84,8.23,0.28,0.96,0.22
1.76,-42.7,49.58,0.34,-0.29,6.81,0.28,0.9,0.21
1.82,-42.73,48.12,-9.51,-4.89,7.04,0.23,0.96,0.21
1.12,-44.52,46.98,-7.54,-11.11,4.34,0.31,0.92,0.25
0.32,-44.25,47.74,-0.15,-3.31,1.24,0.3,0.93,0.25
