yaw,pitch,roll,g_x,g_y,g_z,a_x,a_y,a_z
0.12,-36.94,67.86,-2.32,-5.34,0.47,0.06,0.98,0.15
-0.13,-36.67,68.39,0.18,-4.27,-0.52,0.06,0.98,0.16
0.37,-38.54,68.68,-0.6,-13.02,1.41,0.04,0.97,0.18
0.17,-38.64,68.18,-3.72,-5.98,0.66,0.06,0.97,0.17
0.18,-38.75,67.88,-3.14,-6.08,0.69,0.06,0.98,0.16
2.74,-35.02,76.14,30.66,8.05,10.59,-0.09,1.14,0.09
-15.7,-58.45,74.15,-8.49,-101.02,-60.0,-0.13,1.01,0.15
13.21,-55.02,89.16,61.81,6.65,50.79,0.34,1.23,0.5
7.4,-60.6,83.71,-19.59,-32.65,28.5,-0.15,0.99,0.23
4.58,-57.16,85.44,7.67,4.22,17.69,0.02,1.02,0.2
1.16,-57.28,85.9,1.53,-3.51,1.91,0.09,0.98,0.15
0.49,-56.07,86.05,-2.47,-1.48,0.44,0.1,0.98,0.15
0.11,-54.43,85.18,-2.69,-6.2,0.64,0.1,0.98,0.15
0.17,-54.03,84.28,-10.76,-14.81,-1.5,0.11,0.97,0.15
-0.4,-55.81,81.39,2.85,-31.93,-30.68,0.03,0.97,0.16
