yaw,pitch,roll,g_x,g_y,g_z,a_x,a_y,a_z
0.09,-23.51,72.55,-2.43,-7.54,0.3,0.01,0.99,0.06
0.03,-24.38,72.37,-1.19,-5.02,0.37,0.03,0.99,0.07
0.04,-24.79,72.37,-2.79,-7.02,0.1,0.03,0.98,0.07
0.13,-25.02,72.3,-2.11,-5.33,0.15,0.02,0.98,0.07
-4.82,-35.6,70.08,-2.43,-4.66,0.49,0.01,0.95,0.03
-6.13,-32.22,68.89,-11.47,-46.49,-18.0,0.03,0.91,0.11
-19.1,-46.26,77.57,-6.87,8.2,-23.68,-0.25,1.58,0.36
23.77,-37.37,73.58,34.03,-63.04,-73.7,-0.23,0.92,-0.15
0.54,-27.08,67.06,-15.33,26.03,91.78,-0.68,0.99,0.08
-2.96,-24.94,68.33,-23.26,29.76,2.06,0.19,0.95,0.14
-8.62,-17.78,75.65,3.69,6.05,-11.42,-0.03,0.98,0.04
-17.3,-39.45,71.72,26.35,24.4,-33.15,-0.5,0.69,-0.64
20.4,-40.12,75.3,-10.14,-94.52,-67.0,-0.28,0.95,0.03
-1.96,-29.56,68.16,14.07,-11.71,78.44,-0.74,0.99,-0.51
-1.01,-27.27,67.06,-24.31,30.63,-7.58,-0.04,1.01,0.1
