yaw,pitch,roll,g_x,g_y,g_z,a_x,a_y,a_z
-0.09,-5.62,78.96,34.11,10.13,-1.79,-0.09,1.05,0.02
-10.1,-16.07,76.86,-8.4,-42.97,-37.7,-0.16,0.96,-0.02
6.11,-10.51,76.82,0.2,22.18,23.58,0.25,0.92,0.05
4.06,-9.81,76.58,-1.89,-0.06,15.66,-0.12,0.95,-0.02
-2.11,-8.68,75.38,-6.11,2.08,-8.15,-0.09,0.98,0.02
-5.78,-6.27,82.83,28.77,7.16,-22.32,-0.12,0.96,0.0
-8.53,-4.2,70.89,-47.06,9.21,-32.79,0.25,1.19,-0.04
21.93,-7.26,69.46,-6.02,-14.15,84.66,-0.13,0.99,0.28
-7.93,4.62,69.78,4.62,52.99,-30.61,1.07,1.25,-0.26
-6.49,7.11,72.5,7.96,10.55,-25.08,-0.02,0.95,-0.02
-15.5,-14.07,74.46,6.29,-85.08,-60.01,-0.17,1.43,-0.09
15.77,-23.64,79.59,20.98,-37.89,60.87,0.27,0.84,0.0
10.96,-1.15,61.42,-68.5,80.34,42.14,-0.73,0.97,-0.01
-1.28,0.94,62.43,1.26,6.67,-4.91,-0.17,0.98,0.1
1.06,1.04,62.32,-4.17,0.69,4.08,0.01,0.97,0.07
