yaw,pitch,roll,g_x,g_y,g_z,a_x,a_y,a_z
-0.49,42.1,55.9,-1.34,-25.47,-9.63,-0.18,0.83,0.12
25.36,35.86,64.93,30.18,-18.55,88.99,-0.25,1.06,0.14
-8.05,4.14,66.79,9.36,-127.11,-31.0,-0.67,0.99,0.31
19.0,-24.7,48.92,-119.34,-96.63,-25.0,-1.51,1.47,0.54
-37.1,-4.5,109.22,58.6,-34.14,67.84,-0.47,-0.37,-0.08
-22.0,-39.66,67.07,250.13,67.14,-143.0,-1.33,0.04,0.67
23.59,-26.73,93.66,-155.42,-145.69,-8.0,-0.49,0.49,0.91
-24.0,-21.18,124.57,123.33,37.89,91.08,-0.65,-0.5,0.3
-38.0,-39.81,126.12,138.06,14.01,-93.6,-0.54,0.11,1.19
0.62,-56.98,94.81,25.81,-80.81,-148.0,-0.29,0.05,1.04
26.54,-62.02,90.51,-107.11,-75.46,2.3,0.0,0.17,1.07
-16.0,-51.1,123.21,4.45,-34.32,102.47,-0.34,-0.43,0.38
-57.0,-53.54,140.08,147.94,29.98,-61.8,-0.55,-0.45,1.19
-18.0,-67.33,106.83,85.42,-22.15,-221.0,-0.48,0.27,0.96
0.88,-85.36,78.54,-109.92,-66.18,-71.0,-0.28,-0.1,1.06
18.87,-75.84,92.2,-94.26,-79.77,3.38,0.27,-0.18,0.65
-32.0,-34.95,125.7,77.77,26.01,72.84,0.1,-0.55,0.26
-65.0,-28.12,143.54,151.89,147.23,-123.0,-0.76,-0.37,1.19
-12.8,-52.07,98.96,89.93,16.5,-250.1,-0.72,0.25,1.08
20.3,-57.17,112.48,-157.74,-100.91,-4.0,-0.01,0.17,1.02
-19.0,-34.76,152.37,76.42,-32.41,78.15,-0.22,-0.37,0.38
-60.0,-27.63,168.8,178.88,77.11,-77.1,-0.49,-0.04,1.11
-33.0,-54.84,170.93,87.2,17.54,-233.5,-0.78,0.46,1.07
16.1,-58.65,130.82,34.79,-118.02,-130.0,-0.57,0.14,1.16
19.5,-52.44,146.46,-133.31,-24.43,61.0,-0.04,0.05,0.89
-32.0,-64.92,175.98,89.79,12.95,75.27,-0.22,-0.48,0.61
-46.0,-95.24,180.77,142.95,-63.51,-124.0,-0.78,-0.12,1.33
-0.1,-98.68,149.25,45.24,-137.2,-178.0,-0.65,0.28,0.96
19.0,-99.12,140.26,-97.73,-29.34,-0.4,-0.02,0.01,1.18
12.0,-81.85,164.12,-7.5,-21.44,73.36,-0.26,-0.31,0.5
-42.0,-66.41,179.18,124.88,49.79,46.56,-0.36,-0.59,0.61
-38.0,-76.56,167.48,87.85,45.29,-165.2,-0.48,-0.12,1.16
-16.0,-86.06,145.7,-18.05,-53.13,-147.0,-0.26,-0.02,1.25
8.96,-76.25,121.88,-58.63,-51.1,-65.0,-0.07,-0.24,1.09
9.86,-34.09,162.46,-65.68,22.78,34.45,-0.15,-0.33,0.36
-61.0,-11.92,200.2,176.06,73.05,-235.0,-0.44,-0.25,0.36
-50.0,-67.56,176.57,-63.7,-227.89,-19.0,-1.71,0.11,0.87
27.8,-75.95,163.42,-20.58,-42.06,107.0,-0.25,0.1,1.02
-5.1,-47.61,197.53,168.53,97.46,-19.6,0.08,-0.13,0.28
-49.0,-20.12,218.27,114.61,98.65,-190.0,-0.37,-0.43,0.59
-55.0,-25.97,190.66,-75.85,-30.91,-212.0,-0.64,0.02,1.43
-10.0,-52.16,169.54,-50.73,-107.0,-42.0,-0.51,-0.01,1.06
11.5,-52.37,172.22,48.7,-8.05,44.31,0.23,-0.36,0.92
9.91,-18.56,192.05,113.08,123.54,38.2,0.06,-0.4,0.16
-41.0,-11.1,207.09,92.28,24.33,-158.0,-0.49,-0.66,0.81
-50.0,-29.77,194.6,-15.37,-79.61,-194.0,-0.44,-0.22,1.53
-0.9,-48.9,173.08,-52.9,-78.37,-3.6,-0.33,-0.18,1.04
14.4,-44.51,170.42,25.16,9.4,55.44,0.33,-0.23,0.91
0.47,-14.69,185.38,93.28,110.4,1.82,-0.02,-0.37,0.3
-47.34,9.71,205.46,110.19,90.36,-182.0,-0.31,-0.7,0.93
-45.0,-13.68,196.17,-2.4,-95.02,-176.0,-0.81,-0.0,1.33
20.4,-27.75,157.17,-126.03,-54.57,78.0,-0.37,-0.28,1.29
-1.1,-14.43,184.47,142.37,41.98,-4.47,0.33,0.11,0.71
-60.4,-7.69,204.25,109.2,21.93,-232.0,-0.47,-0.48,0.05
-43.0,-22.49,179.42,-66.95,-61.03,-167.0,-0.56,-0.08,1.8
-1.1,-42.48,150.3,-85.69,-78.09,-4.2,-0.03,-0.01,1.35
23.1,-26.8,158.52,65.95,57.53,89.52,0.42,-0.18,0.57
-10.44,9.8,212.39,242.37,134.2,-40.0,0.09,-0.5,0.35
-64.7,-1.48,223.15,75.45,-48.59,-250.0,-1.31,-0.21,1.05
-3.5,-27.54,194.82,-77.04,-102.24,-13.0,-0.72,0.31,1.21
13.3,-23.08,188.62,16.71,9.42,51.5,0.22,-0.04,1.01
3.88,4.2,209.22,119.85,103.6,14.9,-0.23,-0.48,0.04
-37.8,16.99,219.78,76.67,48.27,-145.4,-0.29,-0.75,0.8
-40.3,-4.3,197.56,-52.52,-84.26,-155.0,-0.52,-0.12,1.23
