yaw,pitch,roll,g_x,g_y,g_z,a_x,a_y,a_z
-0.71,-38.83,61.26,-17.45,-13.02,-2.7,0.01,0.97,0.24
-0.08,-40.08,62.34,2.15,-11.64,-0.3,-0.04,0.95,0.26
-0.1,-39.15,66.81,14.87,-2.93,-0.4,-0.02,0.98,0.15
-0.18,-39.22,67.16,-1.29,-6.84,-0.69,-0.03,0.99,0.11
-0.09,-36.96,67.2,-2.17,2.3,-0.37,-0.06,1.04,0.14
-14.8,-39.53,66.05,-4.31,-19.71,-57.0,-0.4,0.97,0.2
-5.18,-54.12,59.0,-30.03,-64.79,-20.0,0.02,0.83,0.2
1.98,-62.21,67.87,43.36,-53.37,7.61,-1.19,0.22,-0.18
5.65,-58.36,69.28,3.72,4.55,21.81,-0.1,1.01,0.15
-1.72,-55.29,71.82,10.18,3.28,-6.65,0.04,1.07,0.39
-16.1,-62.12,71.46,-0.92,-39.44,-62.2,-0.36,1.03,0.19
0.45,-63.83,68.06,-14.45,-15.07,1.76,0.16,0.82,0.12
20.2,-106.73,72.17,14.69,-183.41,78.0,-0.11,0.8,-0.1
3.79,-95.57,70.79,-6.02,27.86,14.63,0.02,0.91,0.24
1.39,-92.85,68.82,-9.14,-4.73,5.36,-0.04,1.0,0.21
