yaw,pitch,roll,g_x,g_y,g_z,a_x,a_y,a_z
0.29,-53.72,51.71,-2.51,-6.05,1.12,0.29,0.92,0.3
0.2,-53.94,51.42,-3.31,-6.77,0.79,0.29,0.91,0.31
0.33,-53.87,51.63,-1.32,-5.65,1.27,0.29,0.92,0.31
0.1,-54.37,51.39,-3.23,-7.95,0.4,0.29,0.91,0.29
0.04,-54.64,50.91,-4.27,-7.12,0.16,0.29,0.92,0.29
-0.23,-54.55,51.39,-0.4,-5.64,-0.9,0.3,0.91,0.29
0.09,-54.64,51.2,-3.02,-6.37,0.35,0.3,0.92,0.3
-0.05,-54.6,51.37,-1.84,-6.18,-0.21,0.26,0.93,0.29
-0.16,-54.47,51.77,-0.78,-5.69,-0.61,0.28,0.93,0.3
-0.16,-54.33,52.04,-1.3,-5.61,-0.62,0.28,0.92,0.29
-0.18,-54.44,52.7,0.08,-6.75,-0.68,0.26,0.92,0.26
0.07,-54.1,53.06,-1.23,-5.08,0.25,0.25,0.95,0.26
-0.14,-53.94,53.39,-0.95,-5.48,-0.53,0.27,0.92,0.28
0.08,-53.94,53.74,-1.05,-6.3,0.29,0.26,0.94,0.26
0.02,-51.69,49.8,-1.5,-5.31,0.09,-0.0,-0.0,-0.0
