yaw,pitch,roll,g_x,g_y,g_z,a_x,a_y,a_z
0.0,1.46,86.87,-2.89,0.89,0.03,-0.0,1.04,-0.02
-0.15,1.63,85.86,-3.83,0.82,-0.51,0.0,0.99,0.01
-0.03,1.88,85.8,-0.69,1.17,-0.11,-0.01,0.97,0.02
0.55,1.92,86.38,1.94,0.61,2.11,0.01,1.0,0.02
1.0,2.33,84.23,-8.55,2.14,3.88,0.02,1.05,0.08
4.86,-7.86,88.71,17.11,-40.63,18.77,-0.0,1.24,0.0
-15.55,25.42,87.12,-3.82,129.8,-60.0,-0.24,0.77,0.02
-2.28,29.86,83.06,-14.46,19.85,-8.77,-0.22,0.97,0.12
-3.05,13.98,83.87,5.81,-61.82,-11.73,-0.28,0.82,0.2
0.72,-4.69,85.54,8.58,-75.6,2.76,-0.29,0.94,0.07
3.98,-60.74,94.02,34.59,-227.08,15.3,-0.1,1.02,0.08
-6.36,-65.33,94.13,3.8,-30.93,-24.55,-0.28,0.92,0.01
-13.3,-75.87,97.71,16.71,-54.34,-51.4,-0.22,1.21,0.08
-10.0,-88.48,104.52,28.92,-60.58,-38.2,-0.25,0.94,0.09
5.6,-98.04,118.07,59.49,-55.08,21.47,-0.25,0.78,0.11
17.0,-120.96,121.25,19.84,-110.16,67.4,-0.25,1.01,0.14
0.4,-142.82,118.06,-5.94,-108.82,1.75,-0.2,1.0,-0.03
-26.0,-135.49,115.1,-5.38,4.57,-102.27,-0.21,0.97,0.06
6.9,-150.39,123.62,41.46,-84.53,26.82,-0.3,0.93,0.14
7.3,-147.79,129.75,32.74,-16.36,28.27,-0.29,0.98,0.09
9.9,-164.6,131.54,-20.28,-98.76,-15.0,-0.34,1.02,0.12
-4.0,-182.0,124.14,26.44,-90.85,-109.0,-0.32,1.07,-0.0
-28.0,-196.86,128.8,17.58,-96.54,-14.1,-0.26,1.09,-0.1
-3.0,-212.32,130.62,4.55,-22.78,57.28,-0.31,0.97,0.33
14.0,-208.85,129.25,60.94,-54.02,39.56,-0.29,0.95,0.25
10.0,-212.89,141.79,-12.81,-93.28,-54.0,-0.49,1.02,0.05
-14.0,-227.39,136.02,-0.78,-103.28,-57.0,-0.17,1.09,0.16
-14.0,-243.33,133.2,30.73,-92.98,2.72,-0.33,0.96,-0.12
0.7,-258.04,138.97,18.37,-33.65,-5.94,-0.19,0.89,0.22
-1.0,-254.85,140.32,26.28,-148.33,45.7,-0.54,0.88,0.08
11.0,-280.69,144.0,38.29,-203.99,-5.3,-0.39,1.0,-0.01
-1.0,-319.17,150.18,-12.85,19.42,-84.2,-0.53,0.92,0.02
0.0,-21.9,0.01,55.87,-47.28,-4.6,-0.26,1.06,0.06
-1.0,-301.15,156.21,58.61,-89.21,53.47,-0.22,0.91,0.15
13.0,-310.07,166.92,-10.34,-104.43,30.0,-0.56,0.95,0.05
8.0,-322.86,160.31,2.45,-125.77,-45.1,-0.43,1.07,0.18
-11.0,-341.04,157.6,-4.3,2.72,-37.4,-0.14,1.05,-0.2
-9.0,-326.38,153.36,28.39,-47.16,33.51,-0.17,1.09,0.15
8.7,-324.53,157.03,47.85,-87.47,-4.9,-0.25,0.88,0.27
-1.0,-332.51,165.4,14.89,-95.21,-6.93,-0.31,0.86,0.13
-1.0,-342.29,165.4,8.83,-100.39,-47.3,-0.31,0.99,0.02
-12.0,-353.1,164.11,1.23,-23.19,-30.62,-0.21,1.05,-0.05
-7.0,-344.17,160.71,30.5,-47.85,16.18,-0.24,0.88,0.18
4.1,-341.6,164.67,26.12,-64.63,34.31,-0.29,0.92,0.15
8.9,-343.22,167.28,11.9,7.02,-16.63,-0.37,0.93,0.15
-4.0,-326.91,166.3,-10.1,-22.88,-61.0,-0.36,0.95,0.04
-16.0,-319.21,160.36,28.38,-64.41,-1.38,-0.16,1.11,0.08
-0.0,-321.77,163.87,47.91,-90.76,39.69,-0.27,0.87,0.1
10.0,-330.69,171.97,2.63,-102.05,12.58,-0.37,0.93,0.12
3.5,-344.33,168.8,13.46,-95.05,-19.2,-0.26,1.06,0.1
-5.0,-354.11,168.82,6.5,-49.3,-51.55,-0.06,0.83,-0.02
-13.0,-351.95,166.87,37.62,-85.29,-16.6,-0.11,1.01,0.14
-4.0,-358.63,172.56,28.69,-78.55,90.29,-0.23,0.94,0.13
23.0,-363.12,175.63,-5.76,-42.16,-15.4,-0.36,1.03,0.08
-3.0,-358.43,170.1,-9.66,-103.6,-98.0,-0.29,1.0,0.09
-25.0,-369.7,164.18,32.77,-81.47,-47.2,-0.14,1.25,-0.09
-12.0,-374.82,168.89,63.47,-63.59,10.03,-0.19,0.85,0.06
13.0,-382.51,183.8,26.31,-85.2,47.02,-0.14,0.79,0.09
-3.0,-372.34,176.07,-12.6,-23.95,-14.0,-0.31,1.13,0.13
-25.0,-356.77,170.47,-6.21,0.42,-99.82,-0.35,0.93,0.08
