yaw,pitch,roll,g_x,g_y,g_z,a_x,a_y,a_z
0.08,-22.96,63.53,-4.53,-7.11,1.5,0.26,0.92,0.3
0.27,-24.25,62.79,-3.03,-5.62,0.94,0.27,0.92,0.3
-0.18,-24.91,63.17,1.05,-3.92,-0.71,0.28,0.91,0.3
-0.15,-25.84,63.24,-0.43,-5.38,-0.58,0.26,0.93,0.29
0.13,-26.76,62.75,-2.66,-5.53,0.52,0.25,0.93,0.29
0.15,-27.66,62.28,-2.53,-5.51,0.57,0.26,0.92,0.3
0.15,-28.8,61.84,-2.47,-6.6,0.59,0.26,0.92,0.3
0.09,-29.79,61.34,-2.81,-6.25,0.35,0.26,0.93,0.3
0.17,-30.69,60.89,-2.73,-6.05,0.66,0.25,0.93,0.3
0.27,-31.78,60.14,-3.85,-6.83,1.03,0.27,0.92,0.31
-0.01,-32.6,59.88,-2.05,-5.95,-0.05,0.27,0.93,0.31
0.1,-33.45,59.56,-2.37,-6.24,0.37,0.26,0.93,0.3
0.17,-34.25,59.31,-2.14,-6.14,0.65,0.27,0.92,0.29
0.16,-34.97,58.96,-2.58,-6.01,0.6,0.26,0.92,0.3
0.18,-35.82,58.62,-2.5,-6.51,0.71,0.27,0.91,0.3
