yaw,pitch,roll,g_x,g_y,g_z,a_x,a_y,a_z
0.26,-34.22,64.66,-2.39,-6.15,0.81,-0.0,0.98,0.19
0.14,-34.03,65.07,-1.91,-5.56,1.01,0.0,0.98,0.19
0.62,-35.19,63.6,-0.69,-4.76,0.54,-0.0,0.98,0.19
-2.68,-30.5,66.8,-7.84,-10.14,2.38,-0.0,0.98,0.23
-6.6,-25.2,66.76,10.63,13.05,-10.34,-0.01,1.0,0.22
-1.95,-53.25,71.74,-1.89,15.92,-25.4,-0.05,1.01,0.22
15.58,-39.36,67.2,18.78,-114.56,-7.5,0.27,1.03,-0.11
-3.47,-63.01,72.41,-18.99,45.38,60.15,-0.2,0.95,0.11
-5.12,-59.12,77.35,23.25,-98.24,-13.3,0.77,2.0,1.34
-7.05,-57.04,79.88,18.46,4.92,-19.76,-0.06,0.99,0.14
-6.19,-95.49,74.8,8.58,-1.55,-27.22,-0.05,0.99,0.01
18.64,-97.24,77.85,-18.92,-161.27,-23.0,0.23,0.8,-0.15
11.9,-113.45,80.09,11.73,-22.9,71.68,-0.07,1.0,0.21
0.19,-111.59,76.66,9.32,-79.63,46.27,0.2,1.48,0.31
0.06,-107.17,76.84,-13.42,-10.99,0.73,-0.03,0.95,0.2
