yaw,pitch,roll,g_x,g_y,g_z,a_x,a_y,a_z
0.14,24.13,71.24,10.15,7.32,2.89,-0.36,0.94,-0.13
-18.84,14.41,95.21,82.94,-31.79,-63.6,-0.13,1.1,-0.1
37.18,12.0,117.11,92.85,-11.08,143.5,-0.49,1.14,-0.16
-7.68,43.87,107.79,-30.31,127.69,-29.0,-0.21,0.97,-0.21
0.2,13.08,99.43,-26.53,-118.4,0.7,-0.19,0.78,-0.31
-7.7,-15.57,105.21,28.79,-115.54,-29.0,-0.2,0.7,-0.26
12.9,-55.28,107.13,13.3,-161.71,49.6,-0.09,1.03,-0.24
10.9,-94.42,100.43,-21.92,-167.08,42.0,-0.15,0.95,-0.07
1.1,-158.56,116.58,0.71,-152.28,-64.0,-0.21,0.96,-0.23
0.8,-174.13,121.13,66.62,-133.57,4.02,-0.22,0.95,-0.02
-3.0,-186.65,121.89,24.61,-89.91,3.3,-0.29,1.17,-0.04
0.8,-200.34,126.28,10.35,-80.6,-13.9,-0.29,0.97,-0.04
5.4,-216.52,140.06,25.41,-87.45,3.34,-0.19,0.86,-0.07
7.6,-225.33,138.25,63.4,-99.31,21.14,-0.14,1.02,0.01
-8.0,-226.72,133.18,2.05,-71.25,29.22,-0.23,0.92,-0.0
-11.0,-233.56,135.8,-10.37,-44.11,-34.0,-0.28,0.89,0.02
4.5,-249.29,145.84,20.2,-66.52,-44.4,-0.25,0.99,0.02
15.0,-261.0,147.34,49.79,-102.65,17.6,-0.25,1.11,0.03
7.1,-274.95,144.43,17.09,-89.26,58.56,-0.23,1.05,-0.03
-11.0,-280.53,141.9,-0.5,-99.27,27.48,-0.12,1.21,-0.0
-9.0,-284.77,144.18,-0.52,-67.59,-45.1,-0.15,0.94,0.05
8.5,-303.46,153.44,19.04,-63.45,-38.1,-0.33,0.83,-0.03
3.1,-287.03,151.02,49.41,-124.42,33.0,-0.24,0.9,-0.01
-11.0,-278.86,148.68,2.86,14.81,12.19,-0.29,1.02,0.0
-5.0,-295.99,153.5,2.91,-15.85,-42.76,-0.24,0.91,0.0
3.5,-311.13,160.64,31.07,-115.65,-20.0,-0.17,0.97,0.05
8.4,-312.42,162.54,40.45,-109.71,13.4,-0.34,1.03,-0.05
3.6,-313.5,160.12,21.94,-58.15,32.79,-0.32,1.07,-0.06
-9.0,-297.75,156.68,-1.24,11.69,-35.75,-0.13,0.98,0.04
-2.0,-299.87,158.59,20.87,-58.66,-9.56,-0.25,0.9,0.06
2.1,-307.01,160.91,22.79,-79.38,8.13,-0.26,0.95,-0.04
0.8,-304.67,161.77,17.79,-42.69,3.36,-0.29,0.9,-0.08
-6.0,-306.39,161.38,13.11,-59.03,-27.0,-0.33,0.93,-0.02
-4.0,-309.77,160.67,10.89,-64.88,-17.3,-0.23,0.93,0.07
-6.0,-328.88,169.98,51.08,-128.8,-24.0,-0.23,0.95,0.08
1.4,-337.25,175.5,39.31,-90.54,5.44,-0.44,0.87,-0.07
2.2,-315.24,168.88,-10.27,31.49,8.76,-0.25,0.9,0.02
-0.0,-318.67,169.15,16.76,-67.48,-3.57,-0.32,0.95,0.02
-2.0,-322.47,169.72,17.15,-68.36,-11.5,-0.2,0.96,0.11
3.9,-326.53,174.18,32.83,-70.17,15.25,-0.25,1.03,0.0
6.8,-331.74,173.05,10.95,-75.34,26.59,-0.21,1.05,-0.06
1.8,-338.5,170.74,6.4,-82.44,6.95,-0.24,0.98,-0.09
-10.0,-346.34,168.8,6.76,-87.52,-41.81,-0.2,1.18,0.02
1.2,-346.12,169.4,17.31,-56.85,4.93,-0.22,0.88,0.06
3.5,-347.53,173.92,33.19,-63.59,13.72,-0.24,0.97,-0.01
3.9,-348.36,173.91,15.58,-61.09,15.15,-0.21,0.93,-0.07
-2.0,-348.95,170.21,0.24,-60.01,-9.58,-0.18,1.0,-0.01
-2.0,-358.45,170.28,15.39,-96.21,-10.6,-0.23,0.93,0.05
-1.0,-362.54,173.24,26.77,-75.89,-6.29,-0.22,0.95,0.01
3.7,-368.88,174.44,19.96,-85.11,14.47,-0.18,1.0,-0.09
1.5,-374.29,174.04,14.16,-83.23,6.11,-0.23,0.98,-0.04
-6.0,-379.97,172.14,6.69,-83.46,-24.34,-0.07,0.93,0.04
-1.0,-379.97,171.78,13.25,-62.56,-6.55,-0.21,0.96,-0.02
-1.0,-378.0,175.29,29.17,-55.02,-4.73,-0.2,1.07,-0.08
7.8,-378.27,173.49,8.32,-63.37,30.21,-0.23,1.08,-0.06
2.4,-376.58,168.54,-4.47,-55.96,9.49,-0.17,0.96,0.01
-5.0,-369.05,165.39,1.51,-31.88,-22.7,-0.18,0.93,0.06
-0.0,-368.85,167.42,22.11,-60.11,-1.29,-0.2,1.05,-0.09
5.2,-372.09,168.2,17.45,-74.09,20.41,-0.23,1.01,-0.05
-0.0,-367.83,166.18,6.52,-44.56,-2.43,-0.07,0.95,0.05
-3.0,-364.33,162.24,-2.73,-45.66,-12.5,-0.16,0.96,0.05
-3.0,-363.09,163.25,17.24,-54.97,-13.0,-0.23,1.05,0.03
4.3,-366.21,166.05,25.04,-72.94,16.92,-0.21,0.99,-0.08
5.8,-372.65,166.61,16.5,-86.43,22.58,-0.24,0.96,-0.11
0.3,-376.11,164.24,5.24,-76.11,1.31,-0.16,0.91,-0.02
-6.0,-383.13,162.67,7.24,-90.0,-24.02,-0.13,0.96,0.03
-6.0,-388.14,164.53,20.41,-82.98,-23.2,-0.23,1.03,-0.07
3.3,-395.07,170.5,37.95,-91.97,12.92,-0.19,1.0,-0.14
4.0,-395.6,169.43,10.7,-67.12,15.66,-0.18,1.02,-0.06
-0.0,-395.47,166.51,2.7,-64.65,-2.71,-0.15,1.03,-0.01
-2.0,-392.51,166.14,12.11,-52.88,-8.56,-0.2,0.97,-0.0
1.5,-395.82,169.23,26.49,-78.04,6.0,-0.17,0.97,-0.06
3.7,-402.01,172.63,27.98,-89.82,14.5,-0.24,0.96,-0.07
3.0,-397.26,169.91,4.73,-47.86,11.8,-0.24,0.87,-0.03
-4.0,-389.88,165.61,-1.93,-36.59,-17.3,-0.19,1.0,0.01
-4.0,-392.75,167.19,20.24,-75.98,-17.4,-0.25,0.98,-0.01
3.7,-397.98,172.19,34.75,-86.21,14.32,-0.23,1.02,-0.13
8.5,-404.67,171.72,13.64,-92.98,33.11,-0.23,1.01,-0.1
1.0,-408.75,168.47,2.27,-83.19,4.18,-0.06,0.99,-0.04
-8.0,-409.96,166.02,3.46,-71.18,-33.37,-0.15,0.94,0.03
-3.0,-410.56,168.31,22.85,-69.55,-12.2,-0.28,1.06,-0.08
