yaw,pitch,roll,g_x,g_y,g_z,a_x,a_y,a_z
-0.08,-51.51,56.22,1.03,-3.27,-0.3,0.27,0.94,0.2
0.25,-51.78,56.51,-1.17,-6.82,0.95,0.27,0.95,0.19
0.39,-51.85,56.53,-2.3,-6.22,1.5,0.26,0.95,0.19
0.25,-51.91,56.45,-2.66,-6.08,0.95,0.27,0.95,0.19
0.11,-51.84,56.62,-1.68,-5.63,0.43,0.27,0.95,0.19
0.21,-52.1,56.15,-4.08,-6.78,0.79,0.28,0.94,0.19
-0.07,-51.85,56.64,-0.36,-4.85,-0.27,0.27,0.95,0.19
0.37,-55.46,57.47,0.45,-21.08,1.43,0.18,0.94,0.18
-3.89,-58.44,53.9,-15.6,-17.68,-15.0,0.36,0.94,0.26
-19.1,-59.05,58.15,16.12,-8.47,-73.94,0.38,0.92,0.37
15.51,-60.85,59.53,2.42,-16.24,59.89,0.05,0.94,0.2
-26.1,-68.49,71.98,49.99,-45.11,-100.0,-0.8,1.45,0.25
-6.83,-66.94,80.45,32.65,-3.27,-26.27,0.16,0.94,0.06
-13.4,-70.93,70.31,-40.08,-25.08,-51.0,0.22,1.19,0.18
22.95,-59.0,77.01,25.72,35.95,88.26,-0.05,0.98,0.22
