yaw,pitch,roll,g_x,g_y,g_z,a_x,a_y,a_z
0.04,-8.76,78.01,-1.24,0.05,0.85,0.15,0.99,0.13
-1.04,-8.51,77.33,-2.85,0.8,-3.89,0.13,0.97,0.13
-2.73,-6.56,73.62,-15.05,7.63,-10.53,0.13,1.01,0.17
-3.27,-7.14,73.0,-3.33,-3.09,-12.61,0.03,1.12,0.22
-2.14,-7.63,86.96,54.54,-3.27,-8.23,-0.02,0.93,-0.14
-9.22,-60.78,93.96,44.44,-143.9,-16.0,-0.23,0.83,0.09
8.01,-86.48,102.46,-10.23,-75.87,-32.0,-0.2,1.1,-0.11
12.0,-105.99,103.23,36.54,-114.45,30.8,-0.17,0.88,-0.07
-3.0,-118.29,100.27,7.53,-94.11,47.79,-0.19,0.96,-0.18
-7.0,-137.91,109.77,-7.81,-68.05,-12.3,-0.18,0.91,-0.07
7.8,-164.75,114.52,42.88,-100.94,-28.0,-0.26,0.76,-0.04
-8.0,-182.02,113.31,24.85,-130.17,30.2,-0.06,1.02,-0.29
-0.0,-196.02,119.92,4.85,-90.56,29.13,-0.2,1.12,-0.19
7.8,-214.53,120.55,32.85,-87.74,-0.88,-0.2,0.87,-0.04
0.0,-203.79,115.23,9.94,-106.51,30.26,-0.22,0.78,-0.07
-4.0,-204.11,118.74,-15.7,8.15,0.25,-0.07,1.08,-0.3
7.7,-189.19,117.82,19.73,-35.56,-15.5,-0.06,1.13,-0.07
1.4,-178.93,116.93,1.47,27.56,29.61,-0.13,0.83,-0.05
1.0,-181.74,117.72,3.43,10.36,5.63,0.06,1.17,0.03
5.7,-214.05,113.6,9.08,-38.15,3.76,-0.05,0.93,-0.26
-1.0,-238.33,114.01,-8.5,-160.11,22.3,-0.12,0.94,-0.21
-5.0,-250.14,117.69,7.81,-132.15,-7.44,-0.1,0.94,-0.38
4.1,-262.27,124.24,20.27,-87.15,-22.4,-0.06,0.97,-0.25
8.8,-263.09,121.46,33.08,-90.74,15.79,-0.14,0.97,-0.09
-0.0,-266.55,121.99,-3.34,-47.18,34.1,-0.2,0.89,-0.13
-8.0,-261.85,124.09,9.54,-58.4,-0.44,-0.19,0.94,-0.14
4.7,-273.02,128.85,15.73,-26.08,-32.0,-0.23,0.96,-0.1
3.9,-281.74,137.62,26.74,-89.1,18.49,-0.24,1.01,-0.03
5.4,-279.5,137.35,43.46,-80.3,15.18,-0.23,0.98,-0.03
0.0,-0.19,0.02,9.39,-38.62,21.21,-0.2,0.93,-0.13
