yaw,pitch,roll,g_x,g_y,g_z,a_x,a_y,a_z
-0.99,4.54,69.58,7.47,-11.47,-19.79,-0.01,0.95,0.3
-6.8,10.07,68.35,-5.64,22.15,-26.24,-0.09,0.96,0.26
-32.79,57.88,60.61,-31.37,191.8,-126.0,-0.25,1.59,0.5
-1.31,60.88,99.06,157.32,14.05,-5.06,-0.68,0.66,-0.09
-2.8,37.27,133.95,147.15,-88.05,-10.0,-0.29,0.68,-0.42
13.04,26.43,137.99,33.14,-44.76,50.34,-0.73,0.51,-0.55
6.91,9.62,143.78,42.06,-70.29,26.6,-0.74,0.36,-0.65
9.75,-3.55,155.24,65.85,-58.93,37.66,-0.69,0.34,-0.55
7.66,1.63,161.96,49.91,10.95,29.45,-0.9,0.22,-0.52
3.11,-0.21,171.84,62.59,-16.14,11.95,-0.81,0.31,-0.44
3.71,-13.68,177.42,47.43,-63.89,14.32,-0.86,0.28,-0.4
5.43,-15.15,180.85,39.53,-17.69,20.87,-0.76,0.25,-0.36
40.0,-29.91,177.78,9.15,-66.85,154.47,-0.47,0.67,-0.4
32.9,-81.6,171.69,-5.42,-216.18,126.0,-0.48,0.92,-0.25
-1.0,-107.4,170.01,8.6,-118.66,-5.0,-0.26,1.04,-0.05
-13.0,-121.89,165.01,-5.9,-76.82,-51.0,-0.14,1.04,0.03
-0.0,-138.8,167.94,26.56,-89.93,-1.11,-0.26,0.88,0.09
1.2,-151.21,173.26,36.6,-74.69,4.73,-0.3,0.96,0.06
3.1,-162.18,173.31,16.27,-71.11,12.25,-0.29,0.97,-0.03
-0.0,-168.59,171.65,9.54,-54.53,-0.37,-0.31,0.96,-0.01
-5.0,-179.46,169.39,5.81,-72.47,-21.28,-0.17,0.94,0.07
-2.0,-186.66,170.07,18.07,-59.71,-8.61,-0.24,0.92,0.14
0.7,-196.36,174.87,34.73,-71.38,2.75,-0.29,1.0,0.05
2.5,-199.74,176.38,22.54,-47.98,9.77,-0.3,0.95,-0.04
4.2,-208.69,173.68,5.98,-70.82,16.41,-0.32,0.97,-0.0
-9.0,-207.95,172.95,12.67,-32.61,-37.3,-0.23,1.03,0.08
4.1,-207.41,173.47,18.15,-33.82,15.76,-0.28,0.94,0.08
-9.0,-205.54,172.52,10.53,-26.69,-35.9,-0.08,0.92,0.04
3.1,-213.63,171.74,12.47,-67.66,12.12,-0.25,0.97,-0.06
1.6,-217.88,168.94,4.79,-54.15,6.22,-0.33,1.0,0.0
-4.0,-226.48,170.44,21.02,-71.6,-19.0,-0.23,1.06,0.13
-5.0,-236.71,172.96,26.01,-80.21,-19.7,-0.32,0.96,0.09
-6.0,-249.32,179.88,43.41,-90.6,-25.6,-0.28,1.0,-0.06
5.3,-245.07,177.97,9.53,-25.71,20.7,-0.28,0.93,0.05
-1.0,-255.98,177.66,15.56,-85.38,-4.71,-0.27,1.0,0.15
-5.0,-263.6,181.74,33.32,-74.52,-19.8,-0.27,0.89,0.08
0.2,-268.96,186.92,38.06,-66.27,0.94,-0.27,0.95,0.02
6.0,-269.66,185.16,10.18,-47.64,23.34,-0.19,1.0,-0.03
-4.0,-263.83,179.96,13.92,-47.4,-35.0,-0.29,0.98,0.01
-9.0,-264.97,179.46,24.8,-62.0,-9.79,0.59,-15.43,0.0
-2.0,-269.21,181.38,25.5,-58.53,-1.59,-0.06,1.01,0.16
-0.0,-272.46,183.53,6.66,-23.21,14.56,-0.26,0.91,0.11
3.7,-266.62,180.71,9.57,-51.63,-11.08,-0.22,0.94,0.02
-2.0,-268.02,178.69,17.69,-61.49,-22.2,-0.31,0.93,0.01
-5.0,-271.89,178.71,42.46,-84.08,0.11,-0.35,1.0,0.06
0.0,-281.31,185.12,17.37,-72.37,18.36,-0.35,0.93,0.1
4.7,-287.53,185.04,5.64,-64.09,-0.27,-0.27,1.0,0.02
-0.0,-291.34,181.96,5.31,-47.31,-20.34,-0.27,1.01,-0.06
-5.0,-290.86,178.97,14.93,-47.76,-10.6,-0.31,1.0,-0.04
-2.0,-290.48,178.41,36.95,-65.18,-11.7,-0.27,1.03,0.1
-3.0,-294.42,183.39,13.37,-75.53,29.64,-0.27,0.9,0.12
7.7,-300.84,182.33,-4.03,-30.34,-4.43,-0.28,0.96,0.07
-1.0,-295.65,176.87,20.21,-78.84,-22.7,-0.3,1.01,0.03
-5.0,-302.8,177.72,27.02,-68.6,-6.77,-0.29,0.9,0.1
-1.0,-307.23,180.32,29.44,-41.53,-7.43,-0.28,0.97,0.12
-1.0,-304.8,183.54,6.53,-36.22,-1.68,-0.24,0.93,0.11
-0.0,-300.88,180.69,-12.15,-7.63,-17.9,-0.24,0.99,-0.01
-4.0,-290.32,173.37,24.64,-85.08,-2.3,-0.32,0.96,-0.01
-0.0,-299.24,175.4,41.48,-102.09,-19.0,-0.19,0.96,0.21
-4.0,-312.24,181.8,15.37,-59.65,11.11,-0.27,0.93,0.18
2.8,-314.09,181.4,7.44,-51.93,2.31,-0.22,0.96,0.07
0.6,-313.71,178.86,5.34,-42.86,-12.34,-0.24,0.96,-0.06
-3.0,-311.32,175.98,26.08,-55.83,-8.21,-0.31,0.95,0.05
-2.0,-312.09,178.28,21.89,-71.72,-3.88,-0.25,1.01,0.17
-1.0,-316.91,179.61,12.32,-70.18,11.24,-0.27,0.89,0.13
2.9,-321.06,178.4,21.98,-78.72,-19.1,-0.26,0.99,0.05
-6.0,-326.73,180.33,19.86,-53.36,-23.9,-0.3,0.96,-0.01
1.2,-335.59,185.77,39.15,-90.67,4.88,-0.33,0.95,0.05
-0.0,-333.95,184.67,13.06,-49.44,-3.59,-0.27,1.01,0.1
6.8,-326.32,181.24,4.54,-26.07,26.5,-0.3,0.94,0.07
-7.0,-316.67,177.33,1.44,-15.8,-30.26,-0.21,0.93,0.02
-3.0,-331.68,181.37,32.64,-113.18,-13.0,-0.34,0.97,-0.01
-5.0,-329.11,181.42,17.47,-45.18,-19.4,-0.22,0.93,0.14
2.3,-324.6,181.33,16.98,-37.37,8.96,-0.26,1.0,0.1
1.6,-320.78,180.24,13.37,-39.84,6.32,-0.25,0.95,0.13
-7.0,-301.34,172.85,-12.98,24.77,-29.6,-0.26,0.9,0.04
-4.0,-306.35,175.54,26.39,-70.37,-16.0,-0.34,0.97,0.03
0.9,-318.44,178.23,26.75,-99.51,3.76,-0.2,0.88,0.12
2.7,-321.1,176.61,10.11,-64.34,10.78,-0.27,1.01,-0.01
-10.0,-319.4,174.73,8.21,-46.15,-41.69,-0.27,1.01,-0.02
-3.0,-321.06,175.77,20.44,-60.31,-12.3,-0.16,0.96,0.12
0.9,-322.89,179.12,29.89,-61.38,3.73,-0.24,0.98,0.15
4.5,-314.79,176.58,6.91,-22.07,17.66,-0.28,0.94,0.08
0.6,-305.99,172.13,-1.47,-17.59,2.47,-0.3,0.97,0.04
-8.0,-304.89,170.38,9.16,-47.47,-34.49,-0.26,1.0,0.1
1.0,-303.53,172.54,24.31,-45.63,4.12,-0.28,0.94,0.14
-6.0,-307.7,177.54,34.59,-66.69,-25.8,-0.23,0.9,0.16
3.5,-307.31,176.95,14.68,-50.89,13.82,-0.14,0.99,0.01
-2.0,-304.35,174.11,5.44,-40.24,-9.27,-0.33,0.98,-0.02
-1.0,-302.82,172.53,10.34,-45.53,-7.43,-0.29,0.89,0.03
1.3,-305.74,175.92,29.95,-63.18,5.32,-0.31,0.95,0.15
-1.0,-310.39,178.26,25.85,-70.49,-5.57,-0.32,0.94,0.1
2.6,-311.59,175.68,6.76,-57.5,10.29,-0.28,0.95,0.01
-6.0,-308.18,174.13,10.38,-38.9,-24.4,-0.32,0.95,-0.02
-3.0,-296.61,170.07,0.03,-5.11,-14.49,-0.3,1.0,0.12
-0.0,-300.44,173.83,30.82,-65.66,-2.89,-0.21,0.9,0.2
2.3,-306.67,174.97,20.76,-76.11,9.23,-0.3,0.96,0.08
0.8,-305.68,172.11,5.05,-48.01,3.4,-0.31,1.02,0.03
-4.0,-306.25,171.21,12.56,-54.17,-18.7,-0.3,0.93,0.06
-2.0,-310.27,173.74,26.11,-67.97,-11.0,-0.3,1.0,0.13
-1.0,-312.15,177.09,28.85,-59.13,-5.22,-0.29,0.94,0.12
4.1,-312.05,177.35,18.02,-52.78,16.05,-0.23,0.97,0.01
-6.0,-311.08,174.38,4.87,-48.81,-24.8,-0.32,0.95,-0.02
-3.0,-309.1,172.84,9.86,-44.15,-13.56,-0.29,0.95,0.07
-1.0,-307.52,174.24,21.81,-45.95,-5.77,-0.23,0.99,0.16
-0.0,-307.92,175.3,20.4,-53.5,-2.4,-0.29,0.92,0.1
1.6,-307.97,174.34,12.99,-52.89,6.38,-0.28,0.93,0.04
-5.0,-308.08,172.7,9.82,-52.45,-19.89,-0.33,0.94,0.03
-2.0,-308.0,174.98,25.68,-51.97,-8.92,-0.3,1.01,0.12
-2.0,-322.6,179.63,34.75,-110.31,-9.7,-0.27,0.87,0.17
4.5,-321.16,177.19,7.29,-48.61,17.55,-0.28,1.01,0.02
-2.0,-311.87,171.78,-5.18,-16.63,-10.5,-0.3,1.0,-0.02
-4.0,-314.43,172.14,17.47,-62.67,-17.9,-0.24,0.91,0.11
0.2,-313.74,174.76,26.78,-50.45,0.85,-0.28,0.92,0.14
2.3,-319.38,176.69,24.05,-75.56,8.92,-0.28,0.93,0.15
1.9,-320.63,175.03,9.98,-59.09,7.51,-0.29,0.98,0.07
-6.0,-311.5,171.97,3.06,-16.02,-25.13,-0.29,0.95,0.03
-2.0,-312.23,172.36,17.4,-55.34,-9.99,-0.14,1.05,0.14
-3.0,-314.96,174.69,24.48,-62.95,-12.6,-0.23,0.91,0.13
1.4,-313.47,174.01,14.14,-47.73,5.66,-0.21,0.95,0.0
-1.0,-315.0,173.45,14.2,-59.49,-4.2,-0.33,0.88,-0.02
-3.0,-318.04,175.02,22.38,-65.23,-15.2,-0.31,0.97,0.08
-3.0,-326.29,180.49,38.25,-86.72,-11.7,-0.27,0.92,0.08
10.0,-333.23,177.23,4.02,-82.98,41.21,-0.29,0.96,0.01
-2.0,-332.59,173.79,2.31,-52.76,-10.8,-0.28,0.99,-0.02
-15.0,-314.02,169.12,-3.49,19.66,-58.39,-0.24,0.99,0.01
9.4,-313.99,174.52,37.83,-53.46,36.26,-0.18,1.05,0.11
-2.0,-318.15,179.88,37.92,-69.86,-11.2,-0.31,0.83,0.13
-5.0,-317.61,170.97,3.08,-62.77,-2.54,-0.31,0.95,-0.03
