yaw,pitch,roll,g_x,g_y,g_z,a_x,a_y,a_z
0.27,18.74,64.79,-15.22,-21.63,5.31,-0.35,0.99,-0.15
7.0,2.86,60.23,-16.94,-54.41,23.3,-0.25,1.04,-0.2
-3.74,8.14,51.17,-38.1,18.76,-14.4,-0.3,0.91,-0.11
30.2,-11.58,-11.35,-250.14,-77.25,116.0,0.13,2.0,1.74
-6.4,-30.28,-53.84,-213.78,-76.69,58.0,-0.38,0.06,-0.78
-54.0,-19.86,-10.48,33.21,-12.36,-22.8,-0.46,-0.62,0.7
6.18,-19.04,53.95,166.61,27.26,-208.0,-0.66,-0.07,-0.36
2.72,-39.43,66.47,250.13,-5.75,23.78,-1.87,2.0,1.55
0.58,-34.76,66.18,48.81,-87.55,10.5,-0.35,1.18,0.48
-7.97,-32.26,64.12,-1.21,9.11,2.22,-0.34,0.89,0.17
-64.7,-91.76,19.29,-3.83,-1.52,-30.77,-0.88,0.9,0.72
-6.33,-102.94,8.94,-178.66,-250.14,-2.0,-1.07,1.5,-0.23
26.71,-53.83,27.82,-36.26,-50.32,-24.0,0.66,-0.18,0.38
64.78,12.23,50.89,-10.47,-7.04,5.58,0.59,-0.31,0.82
3.27,24.35,48.34,77.86,170.09,95.06,0.39,0.37,-0.06
-3.57,19.74,47.06,90.56,250.13,250.1,-1.72,1.69,0.8
9.86,14.03,-14.85,-12.72,47.88,12.64,-0.3,0.91,0.26
26.2,24.06,-69.08,-7.82,-17.4,-13.7,-0.34,1.01,0.32
3.4,12.91,-69.68,-250.14,-21.57,38.0,-0.48,2.0,1.37
-16.68,6.87,-53.26,-223.75,35.68,101.0,-0.44,0.22,-0.42
10.32,36.15,44.97,-6.32,-47.98,13.07,-0.7,-0.7,0.1
0.85,39.65,45.99,60.34,-30.95,-64.4,-0.76,-0.52,0.16
-0.5,-14.02,59.57,250.13,117.66,-103.0,-0.38,1.16,-0.31
-65.0,-74.26,17.57,110.09,2.65,36.73,-0.35,1.83,1.4
-24.0,-105.47,-3.66,-0.93,17.74,3.3,-0.22,0.93,0.03
54.01,-63.92,15.97,56.41,-218.38,-1.9,-1.33,0.93,-0.02
64.78,2.06,56.73,-84.53,-126.02,-93.0,-1.77,2.0,0.37
3.96,6.89,58.26,-6.5,-16.02,3.22,0.7,0.19,-0.21
-3.69,3.36,57.12,77.16,150.96,192.1,0.54,-0.36,0.86
-2.74,15.67,-5.39,157.73,250.13,250.0,0.33,0.13,-0.11
35.09,28.15,-58.14,4.86,16.75,15.24,-1.21,1.93,0.64
3.39,6.26,-57.79,-6.02,-16.59,-14.3,-0.33,0.93,0.3
-12.2,12.83,-51.71,-250.14,49.34,-10.0,-0.4,1.01,0.16
-53.08,1.37,15.44,-222.72,49.7,135.0,-0.14,2.0,1.38
9.6,2.12,60.9,-3.7,-91.63,12.98,-0.2,0.55,-0.24
1.13,30.31,57.79,21.45,23.31,-47.37,-1.04,-0.56,0.48
-0.5,23.38,59.0,249.15,-45.74,-204.0,-0.34,-0.5,0.51
-58.1,-28.68,23.02,174.62,2.04,36.92,-0.22,1.17,0.1
-4.6,-80.56,-15.07,-13.27,109.91,4.35,-0.28,1.93,0.96
25.45,-55.59,-6.73,2.61,-25.76,-1.95,-0.43,0.97,0.09
65.03,10.97,13.53,-142.25,-212.26,-2.0,-0.3,0.97,0.11
9.87,46.04,20.38,-141.12,-208.86,-1.0,-1.9,2.0,0.87
-0.57,45.04,22.35,-11.13,-7.69,-17.8,0.22,0.3,-0.27
-0.04,38.76,20.0,30.47,90.6,90.91,0.43,-0.5,0.71
-8.12,30.95,-41.04,73.42,250.13,250.1,0.65,-0.14,0.27
25.82,24.31,-83.91,21.56,137.66,38.11,-1.02,0.92,0.17
0.7,22.06,-84.28,-1.3,1.55,-2.21,-0.77,1.12,0.49
0.72,-1.18,16.94,-17.35,-20.27,-0.1,-0.2,0.98,0.07
-5.0,4.57,30.47,-250.14,-26.32,-31.0,-0.28,1.08,0.24
2.03,-15.42,33.91,-189.02,-25.28,99.0,-0.31,1.84,1.25
-4.68,-61.43,23.88,-9.08,-11.81,2.71,-0.17,0.4,0.13
-64.7,-98.55,-6.99,112.17,-9.5,-91.4,-0.61,-0.55,0.41
-10.0,-105.55,-27.32,250.13,-79.76,2.56,-0.24,-0.23,0.17
4.7,-100.49,-25.17,47.69,22.99,-19.22,-0.69,1.84,1.3
66.63,-34.25,8.7,8.6,-83.79,7.85,0.02,1.11,0.7
-2.08,-5.17,7.0,-40.46,-191.37,-18.0,-0.44,0.9,0.14
-4.38,-12.11,4.48,-128.38,-165.4,-2.0,-0.83,1.18,1.48
-17.0,-23.58,-55.54,-78.31,-35.97,-41.0,-0.86,1.05,-0.19
1.49,-38.3,-94.91,9.12,8.5,18.31,0.72,-0.42,0.46
2.43,-50.4,-92.25,104.27,224.56,225.0,0.51,-0.49,0.65
-12.0,-45.85,-67.83,13.0,8.26,237.11,-0.1,0.32,-0.24
-12.1,-29.01,-0.96,-15.34,106.95,-8.0,-2.0,1.62,0.41
3.03,-34.56,21.59,-19.2,-31.73,-16.0,-0.47,0.89,0.11
-0.01,-26.27,24.34,-250.14,-51.14,-68.0,-0.37,1.02,0.36
-16.3,-68.94,20.22,-155.76,-60.97,5.7,-0.76,2.0,0.94
