yaw,pitch,roll,g_x,g_y,g_z,a_x,a_y,a_z
0.09,-7.55,57.94,6.56,-6.38,1.85,-0.03,0.97,0.15
-0.72,-8.69,60.46,5.69,-5.41,-2.67,0.02,1.0,0.1
0.39,-11.21,60.51,-3.51,-11.63,1.5,-0.01,0.95,0.11
-3.3,-12.1,60.1,-4.68,-4.87,-12.74,0.05,0.98,0.17
-7.43,-9.26,61.92,4.32,9.44,-28.69,-0.0,0.97,0.2
-12.0,-22.24,64.9,9.95,-55.19,-46.44,-0.2,1.23,0.27
16.0,-6.58,74.8,41.22,54.09,61.76,-0.62,0.94,-0.12
4.5,5.95,60.03,-57.12,44.66,17.37,-0.55,0.98,-0.09
-1.38,7.53,62.97,7.96,8.22,-5.3,0.1,0.99,0.03
-0.66,5.75,59.35,-18.46,-5.82,-2.57,0.02,1.01,0.06
-0.44,7.98,60.28,0.12,9.09,-1.69,-0.08,0.94,0.11
-0.92,6.39,65.43,16.18,-5.18,-3.55,-0.01,1.0,0.02
0.01,5.42,65.27,-4.09,-3.27,0.04,-0.04,0.99,0.03
0.41,4.84,64.73,-5.67,-1.98,1.59,-0.06,1.0,0.01
0.43,2.93,64.15,-5.82,-7.47,1.66,-0.06,0.98,0.03
