yaw,pitch,roll,g_x,g_y,g_z,a_x,a_y,a_z
-0.07,-38.0,64.99,-2.5,-5.72,0.08,0.07,0.97,0.19
0.04,-38.08,64.99,-1.4,-5.36,-0.25,0.06,0.97,0.18
0.18,-44.33,48.17,-2.21,-5.9,0.17,-0.15,1.37,0.36
-17.7,-50.42,52.67,-69.13,-32.27,0.7,-0.27,1.03,0.07
-1.29,-41.95,46.32,13.8,-33.95,-68.5,0.07,0.84,0.15
1.27,-42.11,32.12,-29.65,26.56,-4.97,0.15,0.9,0.01
4.15,-35.95,33.93,-62.63,-5.84,4.89,0.02,0.98,0.16
2.98,-42.37,32.27,-0.53,18.19,16.04,0.15,0.78,0.41
0.48,-38.4,39.23,-11.04,-30.0,11.5,0.04,0.98,0.24
0.09,-36.87,41.73,20.95,9.57,1.85,0.08,0.99,0.16
0.03,-36.53,42.89,3.56,0.75,0.34,0.1,0.97,0.16
-0.61,-37.71,41.08,-1.36,-3.66,0.1,0.07,1.0,0.19
-2.89,-37.61,45.59,-13.03,-10.0,-2.3,0.08,0.91,0.24
-0.64,-28.37,44.16,12.76,-4.9,-11.18,0.01,1.0,0.1
-1.88,-27.93,46.72,-11.87,31.11,-2.47,0.11,0.99,0.19
