yaw,pitch,roll,g_x,g_y,g_z,a_x,a_y,a_z
-0.2,-0.61,79.42,8.76,1.82,-3.98,0.03,1.01,0.18
-20.82,8.78,63.11,-56.63,30.78,-71.3,-0.31,0.93,0.18
-2.59,5.92,70.68,28.21,-12.08,-9.99,-0.24,1.08,-0.07
9.46,-30.38,82.8,74.77,-64.63,33.63,-0.51,0.93,0.21
-6.01,-45.2,80.91,-19.34,-83.08,33.9,-0.44,1.09,-0.27
-7.19,-65.1,84.15,-5.09,-67.02,-23.2,-0.25,0.84,-0.25
2.8,-96.14,93.73,13.56,-89.3,-27.7,-0.2,0.93,-0.03
5.85,-116.62,90.56,40.24,-137.54,10.7,-0.34,1.1,-0.07
-6.7,-125.98,95.07,-9.82,-100.02,22.5,-0.25,1.03,-0.08
-6.8,-137.56,99.76,22.08,-59.42,-25.7,-0.29,0.7,0.16
6.6,-152.14,106.32,23.06,-69.66,-26.4,-0.29,0.9,0.19
0.4,-164.94,116.16,31.02,-83.4,25.55,-0.34,1.01,0.13
1.0,-157.93,114.89,46.51,-80.17,1.85,-0.43,0.88,0.1
-11.0,-156.21,115.85,1.02,-0.21,4.15,-0.2,0.95,0.04
-5.0,-164.68,119.08,10.84,-21.15,-43.5,-0.24,0.77,0.11
-3.0,-182.86,126.39,19.88,-61.76,-20.5,-0.25,0.88,0.09
9.3,-192.94,132.31,37.27,-102.57,-13.0,-0.39,1.03,0.0
-4.0,-195.15,132.96,32.45,-72.58,35.89,-0.33,1.02,-0.04
0.6,-204.31,128.71,12.89,-43.37,-15.8,-0.39,1.0,-0.01
-0.0,-206.9,130.08,-8.02,-70.1,2.29,-0.26,1.12,0.03
2.5,-220.72,137.72,15.21,-46.47,-0.37,-0.33,0.9,0.14
2.6,-226.31,137.76,39.51,-90.72,9.58,-0.26,0.92,0.07
-4.0,-223.51,137.53,10.15,-60.26,10.39,-0.26,1.01,0.03
-7.0,-232.41,139.9,9.82,-28.11,-16.75,-0.31,0.91,0.06
0.0,-236.9,144.51,19.98,-74.4,-27.0,-0.28,0.95,0.08
2.4,-246.22,149.36,29.35,-57.87,0.27,-0.28,0.94,0.13
3.8,-249.94,146.77,31.17,-78.29,9.4,-0.27,0.9,0.11
-6.0,-245.12,149.75,2.34,-57.73,14.77,-0.34,0.95,0.04
-8.0,-247.75,150.06,24.15,-23.85,-24.6,-0.29,0.82,0.01
2.6,-270.03,157.04,13.69,-52.66,-31.4,-0.3,1.01,0.11
8.0,-281.44,161.05,39.78,-131.08,10.0,-0.23,0.98,0.05
0.9,-286.7,161.91,29.73,-91.92,30.89,-0.31,0.95,0.01
