yaw,pitch,roll,g_x,g_y,g_z,a_x,a_y,a_z
0.1,-41.06,65.03,-1.83,-4.88,0.3,0.06,0.98,0.17
0.14,-41.06,65.42,-1.95,-5.78,0.4,0.06,0.98,0.15
-0.31,-40.71,65.37,-0.95,-6.07,0.56,0.05,0.98,0.15
-10.3,-43.42,59.88,-2.7,-4.71,-1.21,-0.38,0.91,0.27
-8.16,-48.68,57.3,-21.66,-20.97,-39.0,0.07,0.86,0.28
20.86,-12.13,76.27,71.81,138.45,80.24,-0.04,1.99,0.22
4.58,-8.42,73.2,-13.63,12.43,17.69,-0.06,1.03,0.09
4.46,-10.68,70.14,-12.44,-9.31,17.24,0.12,0.96,0.24
1.49,-10.34,71.03,2.7,0.48,5.77,0.09,0.96,0.23
0.66,-11.25,71.07,-0.71,-4.19,2.53,0.12,0.98,0.2
-0.24,-12.02,71.18,-0.53,-3.79,-0.91,0.12,0.98,0.19
-0.4,-12.67,70.93,-1.85,-3.35,-1.53,0.13,0.97,0.2
-0.34,-13.61,70.86,-1.41,-4.88,-1.32,0.1,0.97,0.18
-0.38,-14.7,70.5,-2.58,-5.62,-1.47,0.1,0.98,0.19
-0.39,-15.52,70.15,-2.7,-4.9,-1.5,0.09,0.98,0.18
