yaw,pitch,roll,g_x,g_y,g_z,a_x,a_y,a_z
0.03,-42.61,62.37,-2.22,-4.63,0.11,0.02,0.97,0.17
0.14,-42.51,62.23,-3.17,-6.19,0.55,0.03,0.98,0.2
0.19,-42.21,62.56,-1.46,-5.43,0.74,0.02,0.98,0.18
0.04,-42.9,63.3,0.11,-9.88,0.14,-0.03,0.99,0.16
0.22,-46.46,74.58,43.34,-21.23,0.85,-0.0,1.1,0.28
-15.7,-45.59,74.01,-2.57,-5.82,-60.83,-0.2,0.99,0.13
12.74,-49.02,91.48,70.98,-21.82,48.79,-0.14,1.4,0.6
4.68,-44.12,88.0,-12.34,12.41,18.05,0.06,0.96,0.14
3.58,-44.67,74.21,-54.61,-9.82,13.84,-0.06,1.01,0.11
-13.3,-62.58,72.37,-5.22,-82.66,-51.6,-0.4,0.95,0.36
-7.0,-62.55,68.2,-16.6,-7.6,-26.9,0.22,0.84,0.17
7.48,-58.79,80.13,48.85,0.66,28.88,-0.38,0.74,-0.0
5.08,-53.27,75.95,-16.82,12.86,19.63,0.01,0.99,0.17
3.7,-47.28,70.79,-21.59,15.1,14.3,-0.05,1.04,0.15
0.57,-44.04,71.6,1.84,5.89,2.18,0.05,0.98,0.17
