yaw,pitch,roll,g_x,g_y,g_z,a_x,a_y,a_z
0.09,-20.48,68.15,-0.5,-5.56,-0.59,0.03,0.98,0.2
0.09,-23.13,66.26,-4.44,-8.99,0.36,-0.0,0.98,0.18
0.21,-21.82,68.14,-9.09,-13.67,0.37,0.03,0.97,0.21
-0.24,-25.53,68.88,5.87,1.87,0.82,0.04,0.97,0.23
-11.92,-2.78,70.46,1.43,-17.98,-0.94,0.05,0.96,0.2
-16.0,-11.59,72.3,5.35,85.97,-46.04,-0.16,0.98,0.21
9.51,-20.4,97.07,101.89,-34.06,36.6,-0.09,0.97,0.18
4.6,-11.85,89.05,-28.74,32.82,17.75,0.41,1.0,0.55
3.41,-15.41,83.04,-22.52,-15.9,13.1,0.17,0.93,0.17
-18.3,-20.63,78.81,-12.81,-28.08,-70.0,0.03,0.99,0.19
2.51,-10.81,74.45,-13.37,40.94,9.63,-0.53,0.92,0.29
9.78,2.3,71.57,-11.22,53.56,37.76,0.51,0.78,0.27
2.56,4.61,69.84,-8.21,8.98,9.9,0.24,0.82,0.11
-0.03,6.39,71.25,4.33,8.66,-0.13,-0.07,0.98,0.17
-0.02,5.29,71.11,-1.76,-3.05,-0.07,0.08,0.98,0.19
