yaw,pitch,roll,g_x,g_y,g_z,a_x,a_y,a_z
0.13,4.79,56.02,-29.18,50.09,2.69,-0.09,0.96,0.19
17.61,0.41,57.49,3.84,-13.53,66.46,0.37,1.07,0.22
-5.64,0.86,55.02,-14.13,1.66,-21.78,-0.03,1.03,0.11
-1.13,-11.34,39.49,-63.29,-53.45,-4.3,-0.56,1.02,0.19
-17.61,-6.71,32.26,-31.36,12.0,-68.0,-0.48,0.77,0.31
3.45,-10.47,35.97,10.98,-18.31,13.31,-0.42,1.55,0.92
7.98,-17.92,35.82,-6.53,-31.49,30.8,0.02,0.98,0.3
5.28,-18.33,42.53,22.55,-2.99,20.4,0.16,0.89,0.42
-22.5,-24.57,38.82,-18.75,-31.9,-86.0,-0.41,0.94,-0.01
-6.13,-39.38,36.21,-14.9,-62.41,-23.0,0.06,0.89,0.37
8.78,-33.55,37.2,-2.37,15.01,33.91,-0.21,0.91,0.1
3.96,-30.95,35.61,-12.37,3.26,15.29,-0.2,0.98,0.19
0.99,-30.27,40.49,12.89,-2.6,3.84,-0.04,0.92,0.2
0.66,-28.4,42.57,2.53,2.98,2.55,0.03,0.97,0.22
0.26,nan,nan,-2.91,-5.73,1.01,0.0,0.0,0.0
