yaw,pitch,roll,g_x,g_y,g_z,a_x,a_y,a_z
0.06,-57.33,50.46,-1.15,-4.0,-0.73,0.31,0.9,0.33
0.03,-57.18,50.45,-1.83,-5.63,0.23,0.3,0.91,0.33
-0.08,-57.16,50.43,-2.24,-5.86,0.13,0.29,0.9,0.32
0.15,-57.15,50.03,-2.3,-6.36,-0.31,0.31,0.9,0.32
-0.15,-57.05,49.97,-3.78,-6.33,0.56,0.29,0.91,0.33
-0.02,-56.89,50.05,-2.5,-6.1,-0.57,0.29,0.91,0.33
-0.33,-56.53,50.85,-1.95,-5.81,-0.07,0.28,0.91,0.32
-0.01,-56.6,50.8,0.85,-5.07,-1.27,0.29,0.92,0.32
0.4,-56.62,50.73,-2.46,-6.69,-0.04,0.29,0.91,0.33
-0.09,-55.88,51.52,-2.48,-6.5,1.54,0.28,0.91,0.33
0.17,-55.24,51.78,0.95,-3.49,-0.34,0.28,0.92,0.3
-0.18,-55.28,51.48,-1.25,-3.82,0.67,0.28,0.91,0.31
0.0,-55.03,52.09,-3.37,-6.4,-0.71,0.28,0.92,0.31
0.07,-55.03,52.02,0.2,-5.31,0.01,0.28,0.91,0.31
0.45,-54.79,51.22,-2.41,-6.22,0.27,0.26,0.92,0.32
