yaw,pitch,roll,g_x,g_y,g_z,a_x,a_y,a_z
1.96,-1.2,60.96,-8.81,-9.1,2.38,-0.11,0.98,0.09
0.5,-1.15,63.6,-1.55,12.16,7.37,0.0,1.02,0.07
-13.43,-4.07,59.46,6.91,0.29,1.93,0.03,0.97,0.1
15.63,4.65,63.8,-11.14,35.07,-38.0,-0.86,1.05,0.34
1.97,4.61,70.01,-4.89,-49.08,-51.8,0.27,0.96,0.19
5.1,2.73,69.73,13.74,33.35,60.36,-0.18,1.54,-0.1
-3.75,21.76,65.84,22.71,-1.27,7.59,-0.2,0.99,0.07
-15.61,0.28,66.38,-4.22,-6.71,19.71,0.01,1.09,0.01
8.24,10.95,64.73,-13.67,71.87,-14.4,-0.56,0.89,-0.12
10.01,-1.53,62.25,-0.47,-84.06,-60.2,-0.13,1.02,0.05
0.75,2.21,68.67,8.32,13.65,2.89,-0.09,0.85,-0.15
-0.02,2.44,70.2,3.31,1.0,-0.06,-0.02,0.99,0.08
0.4,1.96,70.23,-2.47,-1.25,1.53,-0.03,0.98,0.05
0.1,-4.83,69.99,-1.59,-4.47,-0.43,0.03,1.0,0.06
-0.11,-5.78,70.23,-2.24,-3.47,0.37,0.01,0.99,0.07
