yaw,pitch,roll,g_x,g_y,g_z,a_x,a_y,a_z
0.18,-37.31,67.91,-3.24,-7.05,0.7,-0.01,0.99,0.1
0.16,-37.03,67.94,-2.5,-4.9,0.63,-0.0,0.98,0.1
-0.08,-36.59,68.32,-1.08,-4.18,-0.31,0.0,0.98,0.1
0.03,-36.82,68.15,-3.25,-6.82,0.13,-0.0,0.98,0.1
2.14,-42.3,67.66,-2.9,-30.63,8.31,-0.3,1.05,0.01
-4.04,-42.22,68.71,1.9,-6.24,-15.58,0.03,0.97,0.13
-10.1,-37.76,74.07,19.21,10.58,-39.2,-0.06,0.96,0.11
-3.88,-59.4,81.73,32.95,-88.82,-14.9,0.49,0.95,-0.21
23.55,-52.94,76.85,-19.73,15.24,90.94,-0.13,1.02,0.04
3.39,-65.55,81.68,18.89,-60.12,13.1,-0.13,1.28,0.18
-0.2,-66.45,81.16,-2.17,-15.16,-0.78,-0.11,0.98,0.07
-0.12,-63.51,81.12,-1.11,1.23,-0.47,0.01,1.0,0.05
0.14,-62.99,79.77,-6.12,-7.88,0.56,0.03,0.99,0.08
0.51,-61.49,79.23,-2.98,-3.74,1.97,0.04,0.98,0.08
0.14,-62.78,78.38,-4.09,-14.73,0.54,0.04,0.97,0.11
