yaw,pitch,roll,g_x,g_y,g_z,a_x,a_y,a_z
0.56,53.61,47.47,4.72,-18.28,11.24,-0.06,0.83,-0.56
1.07,50.52,49.07,4.13,-3.44,3.73,-0.0,0.84,-0.5
-0.9,48.63,50.16,2.73,0.26,-3.46,-0.03,0.85,-0.5
-0.23,45.18,51.24,3.42,-6.89,-0.9,-0.09,0.86,-0.58
0.46,35.8,51.94,1.78,-30.44,1.76,-0.02,0.84,-0.53
-36.13,-9.54,36.1,-62.02,-184.04,-13.0,-1.3,1.19,-0.37
-34.0,-62.06,-13.94,-201.61,-219.27,-1.0,-0.7,0.67,0.47
-31.14,-57.3,8.89,-40.06,-87.5,32.7,-0.49,-0.12,-0.14
-32.5,-78.24,7.02,120.11,65.12,-111.0,-0.64,-0.27,1.85
15.2,-80.1,-22.67,-5.03,-95.3,-125.0,-0.23,-0.11,0.92
-4.19,-52.56,10.72,-117.05,-18.15,58.0,0.11,-0.05,0.56
-64.7,-35.42,32.84,138.13,93.87,-16.1,-0.39,-0.78,0.53
-14.28,-62.5,6.34,89.74,56.36,-250.1,-0.97,0.23,2.0
13.78,-52.31,-1.08,-102.2,-112.46,-5.0,0.19,0.14,0.97
-0.22,-21.16,53.8,-20.83,31.29,53.21,0.02,-0.42,0.36
-65.0,-49.69,81.71,225.11,109.72,-0.8,-0.72,-0.49,0.55
-21.6,-64.76,52.08,117.57,-121.21,-25.0,-0.64,0.52,1.49
15.04,-62.43,31.87,-107.54,-69.04,-83.0,-0.07,0.21,0.96
5.78,-18.06,72.09,-66.36,-0.79,58.08,0.01,-0.36,0.42
-51.77,-4.93,91.67,170.41,160.61,22.3,-0.81,-0.4,0.6
-24.6,-26.65,75.09,88.88,46.89,-199.1,-0.47,0.18,1.46
2.98,-68.99,53.72,-50.53,-89.39,-95.0,-0.16,-0.18,1.14
25.3,-70.38,53.07,-70.73,-170.0,11.0,0.35,-0.28,0.9
-7.47,-33.71,94.88,17.22,-15.68,90.68,-0.01,-0.46,0.1
-65.0,-39.4,111.34,177.99,129.39,-28.0,-0.78,-0.16,0.85
-19.3,-69.72,89.21,80.5,-31.92,-250.0,-0.62,0.11,1.42
13.13,-65.14,63.23,-70.94,-127.08,-74.0,0.09,0.01,1.1
26.77,-37.54,89.29,-84.96,12.02,50.71,0.23,-0.25,0.32
-51.0,-11.39,123.13,123.8,96.02,103.3,-0.38,-0.66,0.27
-63.0,-33.34,120.91,148.59,93.93,-197.0,-0.72,0.13,1.35
-21.0,-53.91,100.86,9.1,-92.37,-242.4,-0.34,0.22,1.13
22.31,-66.47,87.16,-57.76,-86.9,-84.0,0.16,-0.44,1.12
9.31,-33.15,123.54,-30.98,-54.32,85.8,0.15,-0.24,0.14
-60.0,-23.99,150.98,167.92,120.56,35.9,-0.31,-0.76,0.63
7.67,-72.54,108.65,128.24,28.08,-233.0,-0.6,0.27,1.57
27.0,-58.44,117.03,-31.63,-110.66,-21.0,-0.32,-0.29,1.19
-34.0,-13.83,174.76,-84.17,-85.57,27.3,0.4,0.08,0.52
-60.0,-33.77,161.79,62.58,44.88,104.27,-0.01,-0.61,0.21
-6.5,-56.02,138.7,250.13,164.56,-133.0,-0.98,-0.01,1.7
23.9,-69.54,126.76,-24.36,-85.45,-233.0,-0.44,0.05,1.14
-0.2,-36.43,173.23,-67.37,-92.56,-25.0,0.28,0.06,1.08
-44.0,-39.3,174.66,-18.15,-60.15,92.1,0.1,-0.22,0.18
14.1,-38.04,147.42,214.59,117.08,-1.0,-0.46,-0.65,0.45
17.7,-20.68,167.61,134.28,94.4,-250.0,-1.02,0.27,1.51
-25.3,10.79,207.56,-64.34,-111.18,-15.0,-0.18,-0.07,1.18
-13.0,-45.67,177.74,-80.53,3.26,54.55,0.25,-0.05,0.46
28.3,-53.72,173.45,113.27,61.6,68.25,-0.17,-0.69,0.46
5.76,-21.07,209.71,187.28,117.2,-97.0,-0.99,0.07,1.29
-65.0,-15.45,235.57,50.16,-52.85,-250.0,-0.76,0.37,1.28
-42.0,-51.32,225.11,-97.66,-163.79,-47.0,0.03,0.07,1.17
8.81,-60.9,185.23,18.1,-37.14,108.9,0.07,-0.18,0.18
27.9,-42.43,219.6,179.53,117.3,22.2,-0.51,-0.55,0.55
-30.0,-14.1,262.05,134.37,13.02,-250.0,-1.22,0.6,1.44
-58.0,-34.55,274.89,-5.59,-151.55,-163.0,-0.68,0.19,1.01
-23.0,-61.03,244.98,-114.6,-38.95,31.0,0.26,-0.02,0.47
13.0,-66.75,223.18,172.88,56.9,107.6,-0.58,-0.45,0.33
27.8,-47.35,235.73,203.78,101.52,-117.0,-1.02,0.44,1.4
-25.0,-26.5,274.91,89.76,-90.41,-224.0,-0.85,0.53,0.92
-65.0,-57.91,292.17,-75.37,-112.96,-92.0,-0.19,-0.06,1.26
-19.0,-89.54,256.35,-45.54,-27.42,50.5,0.36,-0.19,0.51
18.6,-86.86,244.24,92.18,61.56,107.2,-0.3,-0.33,0.29
20.9,-65.64,273.19,194.73,70.21,-97.8,-1.13,0.16,1.45
-53.0,-31.26,312.5,109.23,-136.21,-25.0,-0.86,0.58,0.93
-62.0,-59.75,296.67,-95.89,-137.07,-73.0,-0.12,-0.09,1.07
-2.5,-96.61,268.72,-4.23,-0.63,71.61,0.1,-0.1,0.27
21.6,-85.35,261.75,161.6,68.8,80.74,-0.24,-0.51,0.65
3.91,-40.5,298.51,199.72,121.07,-207.0,-1.28,0.48,1.37
