yaw,pitch,roll,g_x,g_y,g_z,a_x,a_y,a_z
-1.35,72.48,21.34,-31.15,10.12,-27.0,-1.14,0.29,0.18
1.89,64.29,20.15,-5.22,-27.24,6.54,-0.9,0.51,0.31
0.88,55.42,18.6,-6.23,-36.19,3.4,-1.12,0.42,0.14
-11.64,40.5,21.46,11.1,-58.05,-41.7,-1.4,0.4,0.26
-9.01,44.72,33.99,52.02,12.1,-34.78,-1.04,0.21,0.3
-12.14,31.23,57.76,99.69,-58.48,-46.7,-0.72,0.08,0.21
-11.22,18.2,70.0,55.29,-54.12,-43.3,-0.74,0.38,0.74
-5.29,8.07,82.09,57.47,-45.52,-20.4,-0.77,0.26,0.64
-14.57,4.15,89.21,39.8,-21.3,-56.2,-0.67,0.22,0.7
-20.47,9.64,105.67,77.4,15.34,-78.42,-0.6,0.23,0.54
-5.04,17.1,104.29,8.52,26.09,-19.47,-0.55,0.31,0.76
-6.82,24.03,105.79,20.52,23.61,-26.33,-0.67,0.24,0.67
-10.9,21.29,110.29,33.36,-14.82,-42.1,-0.77,0.18,0.67
-6.09,18.16,121.6,62.06,-18.09,-23.5,-0.82,0.13,0.55
-10.0,16.94,131.15,52.82,-9.94,-35.98,-0.83,0.1,0.58
-16.2,6.25,139.15,50.73,-47.58,-62.5,-0.75,0.29,0.68
-6.24,14.35,137.09,11.97,26.66,-24.0,-0.66,0.22,0.69
-8.52,14.82,142.26,41.6,-3.34,-32.76,-0.74,0.12,0.67
-8.33,20.39,154.55,66.25,14.69,-29.84,-0.86,0.1,0.58
-7.13,18.24,159.0,41.73,-15.76,-27.5,-0.92,0.12,0.42
-10.2,17.5,166.18,52.58,-8.69,-39.37,-0.86,0.19,0.59
-6.01,16.92,166.64,26.4,-6.75,-23.19,-0.67,0.22,0.64
12.9,16.32,185.84,100.15,-5.34,49.61,-0.48,0.31,0.6
8.43,6.45,201.52,84.32,-41.46,32.42,-0.43,0.72,0.37
4.49,5.73,203.2,30.35,-7.31,17.34,-0.56,0.82,0.14
7.68,10.07,198.22,11.8,-52.42,-12.9,-0.35,0.93,0.05
-3.35,-2.58,195.94,19.69,-55.08,-8.8,-0.34,0.94,0.17
-2.2,-15.5,195.79,49.43,-166.45,15.5,-0.3,0.91,0.16
4.02,-55.46,203.03,-10.09,-4.95,4.93,-0.37,1.01,0.05
1.28,-53.6,195.12,8.63,-57.41,-27.69,-0.46,1.15,0.01
-2.5,-78.15,194.83,27.43,-60.48,-9.22,-0.18,0.98,0.14
2.12,-96.0,203.76,55.48,-86.56,8.14,-0.33,0.87,0.21
7.4,-106.17,204.04,22.99,-59.83,28.6,-0.3,1.03,0.17
4.4,-127.68,201.76,12.72,-107.07,17.1,-0.36,0.9,-0.06
-7.0,-134.88,200.24,8.05,-45.36,-42.95,-0.4,1.01,-0.08
9.7,-149.68,207.04,26.79,-30.82,-28.8,-0.4,1.11,0.04
2.4,-155.54,205.56,48.18,-84.28,37.76,-0.24,0.91,0.08
-11.0,-174.85,202.5,15.83,-50.49,9.47,-0.33,0.96,0.01
-4.0,-206.19,206.41,8.5,-104.84,-42.9,-0.33,0.98,0.01
