yaw,pitch,roll,g_x,g_y,g_z,a_x,a_y,a_z
0.06,-52.9,56.24,-2.37,-6.21,0.23,0.24,0.95,0.21
0.2,-53.08,55.84,-4.06,-7.04,0.79,0.24,0.95,0.21
0.22,-51.91,53.65,-11.0,-1.46,0.85,0.26,0.96,0.24
0.55,-52.22,55.17,3.69,-7.18,2.11,0.26,0.93,0.25
0.54,-48.25,57.05,4.43,8.95,2.1,0.15,0.98,0.22
-4.22,-47.63,59.86,8.85,-3.34,-16.3,0.21,0.95,0.22
-13.2,-48.18,64.93,16.58,-9.94,-51.25,-0.01,1.0,0.11
-6.06,-59.94,50.48,-61.69,-54.8,-23.0,0.02,0.76,-0.03
16.43,-54.77,66.57,61.39,11.19,63.44,0.0,0.99,0.34
3.91,-47.0,59.62,-29.54,21.28,15.04,-0.12,0.97,0.19
3.68,-41.07,61.02,2.66,17.25,14.21,0.11,0.97,0.17
1.49,-40.97,61.83,1.33,-4.19,5.77,0.22,0.96,0.19
0.24,-41.12,61.86,-1.57,-5.04,0.95,0.23,0.95,0.19
0.0,-0.14,1.49,-2.71,-6.08,-0.56,0.22,0.96,0.19
-0.17,-42.02,61.22,-3.52,-6.86,-0.66,0.21,0.96,0.2
