yaw,pitch,roll,g_x,g_y,g_z,a_x,a_y,a_z
0.04,-36.37,63.9,-1.45,-5.92,0.17,0.02,0.98,0.2
0.03,-36.4,63.98,-2.06,-5.88,0.11,0.01,0.97,0.19
0.16,-36.38,63.97,-2.43,-5.76,0.62,0.0,0.98,0.19
-11.1,-34.22,68.18,17.67,-0.84,-42.95,-0.52,1.16,0.44
-16.1,-42.72,68.18,-1.8,-40.5,-62.3,-0.08,0.91,0.15
10.11,-53.44,95.02,111.98,-46.09,38.8,0.5,0.83,0.83
6.32,-52.02,85.12,-37.02,-2.05,24.41,0.09,0.94,0.19
3.48,-48.43,80.21,-18.86,6.54,13.43,0.05,0.97,0.17
0.26,-45.31,82.09,7.91,5.22,0.98,0.05,0.99,0.2
0.18,-43.56,82.69,2.75,0.37,0.71,0.04,0.98,0.15
0.31,-43.38,82.21,-1.65,-5.89,1.21,0.07,0.97,0.15
0.05,-43.08,81.32,-3.27,-5.17,0.18,0.04,0.98,0.15
0.02,-42.79,80.93,-1.51,-5.41,0.08,0.03,0.99,0.15
-0.31,-43.01,80.19,-3.05,-7.53,-1.2,0.02,0.99,0.15
-0.23,-44.86,77.54,-10.85,-14.21,-0.9,0.03,0.96,0.19
