yaw,pitch,roll,g_x,g_y,g_z,a_x,a_y,a_z
0.06,20.9,21.69,3.13,8.1,1.21,-0.42,0.62,0.7
-8.47,91.24,9.32,-48.31,250.13,-29.0,-0.56,0.8,0.37
2.44,107.31,-2.13,-47.94,68.78,9.42,-0.98,0.39,-0.22
-2.39,93.83,2.49,16.19,-47.05,-9.23,-1.21,0.3,-0.54
-32.33,31.33,33.8,126.66,-250.14,-12.0,-1.53,-0.06,0.08
-13.73,38.82,12.49,-80.75,34.01,-53.0,-0.11,0.05,0.88
17.11,10.77,-2.84,-59.95,-96.5,66.0,0.2,0.01,0.1
0.66,37.58,58.85,250.13,103.87,2.55,-0.87,-0.4,1.16
-48.04,21.43,60.64,15.98,-60.0,-185.0,-0.18,0.12,1.52
-39.0,-22.82,47.93,-40.27,-174.47,-14.0,-0.24,-0.15,1.68
7.92,-33.7,1.0,-181.95,-36.76,30.0,0.49,0.05,0.21
23.9,-29.75,24.44,104.59,6.76,92.29,-0.19,-0.42,0.11
-2.55,3.7,78.53,222.4,125.15,-9.8,-0.74,-0.16,1.34
-58.0,-13.08,112.46,145.63,-72.48,-224.0,-0.9,0.58,1.17
-41.0,-56.1,105.27,-10.82,-180.69,-16.0,-0.81,0.01,1.0
29.31,-14.4,49.81,-213.96,160.31,112.0,0.18,0.59,0.39
23.77,-5.31,82.04,150.62,33.23,91.79,-0.07,-0.62,0.08
-19.86,7.33,117.23,153.82,45.63,-76.6,-0.72,0.16,1.39
-58.0,-15.09,124.82,50.01,-94.15,-227.0,-0.77,-0.1,1.23
-5.84,-29.1,93.71,-107.44,-57.53,-22.0,0.15,0.4,1.26
29.8,-36.06,65.95,-92.01,-23.72,115.0,0.08,-0.05,0.03
-2.0,-16.77,125.03,250.13,66.21,-7.92,-0.54,-0.42,0.78
-49.0,-23.7,159.59,155.79,-35.17,-189.0,-0.73,0.54,1.23
-18.0,-49.95,119.14,-141.0,-110.75,-6.0,-0.27,0.66,1.19
5.34,-70.01,86.04,-112.12,-88.29,20.0,0.03,-0.11,0.53
20.18,-55.51,92.29,49.9,45.95,77.9,-0.07,-0.54,0.21
-11.0,-28.75,151.02,250.13,90.18,-45.4,-0.96,-0.01,0.78
-46.0,-43.37,198.38,211.04,-70.66,-179.0,-0.92,0.51,0.76
