yaw,pitch,roll,g_x,g_y,g_z,a_x,a_y,a_z
0.1,-36.18,69.29,-1.85,-6.02,0.44,0.07,0.98,0.14
0.1,-37.3,69.97,-1.6,-5.99,0.4,0.08,0.97,0.14
-0.46,-47.54,86.79,0.81,-9.55,0.4,0.08,0.97,0.13
-7.95,-76.07,65.09,65.79,-47.05,-1.79,0.02,1.23,0.18
-9.72,-38.8,66.68,-82.52,-126.76,-30.0,-0.48,0.89,0.31
28.9,-48.62,69.92,5.32,134.24,-37.39,-0.26,0.8,-0.05
8.05,-52.33,67.57,12.66,-49.07,111.5,-0.38,1.02,0.07
3.88,-55.02,58.87,-11.71,-22.15,30.9,0.05,0.96,0.08
0.78,-50.06,60.0,-37.32,-18.74,14.9,0.05,0.9,0.11
0.48,-48.29,61.19,1.33,11.95,3.02,0.09,0.96,0.17
0.48,-47.64,61.45,1.2,-0.34,1.87,0.06,1.0,0.12
0.7,-49.63,61.53,-2.07,-4.22,1.86,0.1,0.98,0.13
0.48,-48.95,61.5,-2.87,-14.69,2.69,0.1,0.99,0.11
0.26,-48.56,61.66,-2.98,-3.94,1.85,0.14,0.98,0.12
0.02,-48.67,61.89,-2.26,-5.21,0.98,0.12,0.99,0.14
