yaw,pitch,roll,g_x,g_y,g_z,a_x,a_y,a_z
-1.14,47.33,42.86,-2.0,40.1,-23.17,-0.61,0.89,-0.08
-6.79,37.17,52.01,34.48,-37.93,-23.4,-0.75,0.47,-0.13
-10.32,33.71,67.15,68.04,-18.33,-39.6,-0.73,0.08,-0.33
-18.91,-3.43,39.46,-97.8,-154.37,-72.0,-0.42,-0.11,0.12
5.4,11.75,36.96,-3.03,48.24,20.76,-0.9,-0.07,0.23
-22.7,-40.78,26.65,-31.9,-214.4,-87.0,-0.75,-0.55,1.11
19.1,-57.38,36.2,41.85,-73.78,73.44,-0.08,0.07,0.94
7.4,-57.87,32.71,-7.01,-9.85,28.56,0.14,-0.12,0.92
-3.31,-48.48,31.19,1.23,27.01,-11.81,0.07,-0.2,0.83
-17.39,17.66,40.22,39.72,250.13,-67.1,-0.32,0.07,0.25
-3.7,55.57,17.66,-81.07,146.89,-14.0,-1.27,-0.52,-0.98
-0.95,63.52,9.39,-28.17,37.21,-3.66,-0.44,-0.28,-1.01
-2.07,38.46,8.44,-2.19,-94.11,-7.96,-0.47,-0.01,-1.04
-12.97,-25.97,1.3,-22.56,-250.14,-50.0,0.25,-0.42,0.7
-2.19,-41.26,-4.26,-23.16,-67.52,-8.4,-0.22,0.12,1.11
-8.36,15.62,-0.71,14.12,-48.08,31.18,0.31,0.19,0.92
0.05,59.08,6.38,-2.25,250.13,-29.8,0.61,0.0,0.91
-2.45,70.55,8.38,28.38,166.62,0.2,-1.1,0.01,-0.48
2.61,76.45,-5.55,11.31,50.44,-9.44,-0.47,-0.21,-0.72
-6.16,5.52,-7.41,-51.34,32.32,10.07,-0.38,-0.45,-1.13
-7.27,-29.48,-5.79,0.43,-250.14,-21.9,-0.29,-0.17,-0.85
11.14,-27.93,-1.0,7.2,-140.6,-28.0,-1.06,-0.45,-1.03
-31.74,36.93,5.71,16.48,2.53,43.01,-0.11,-0.27,1.32
-6.64,73.61,9.57,23.21,250.13,-122.0,0.1,0.17,0.82
-4.93,84.69,-16.22,18.1,149.82,-25.6,-0.19,0.13,0.26
-6.4,25.57,-15.46,-97.67,53.08,-19.0,-0.23,-0.11,-0.55
