yaw,pitch,roll,g_x,g_y,g_z,a_x,a_y,a_z
-0.01,2.58,81.1,0.38,0.54,-0.18,-0.03,1.0,0.15
0.09,2.69,81.24,0.31,0.22,-0.46,-0.03,1.0,0.15
-0.12,2.67,81.3,-10.8,4.15,6.07,-0.02,0.98,0.16
1.57,3.65,78.59,-3.5,-1.02,7.38,-0.02,0.96,0.15
1.9,3.21,77.76,10.57,1.99,-20.27,0.02,1.05,0.19
-5.25,3.65,80.5,-5.08,-5.27,-52.05,-0.03,1.01,0.17
-13.53,2.29,79.35,-24.32,-24.33,-173.0,-0.05,1.16,0.12
-44.87,-1.39,71.22,-3.92,-67.17,-167.0,-1.14,0.59,-0.17
-43.4,-16.12,67.72,-57.67,-101.69,-16.0,-0.89,0.17,0.79
10.49,-29.55,44.53,-11.34,20.55,37.47,-0.74,0.04,0.78
34.96,37.52,80.83,153.08,250.13,134.0,-0.55,-0.29,-0.05
19.13,24.47,118.81,164.51,-55.23,73.5,-1.92,-0.11,-0.06
1.95,17.61,135.19,86.63,-31.55,7.53,-0.93,0.07,-0.62
-0.96,5.86,161.3,129.59,-53.77,-3.7,-0.69,-0.16,-0.58
-4.0,-20.35,179.79,102.53,-116.23,-15.0,-0.87,-0.35,-0.37
-17.0,-77.08,124.76,-190.4,-235.05,-6.0,-1.04,-0.26,0.19
32.6,-78.83,176.73,232.45,-25.77,124.0,-0.07,-0.02,-0.12
-60.0,-65.99,184.02,58.05,34.07,-233.9,-0.97,-0.78,0.8
-43.0,-56.13,171.53,-16.6,24.4,-167.0,-0.61,-0.07,1.08
-11.0,-65.32,148.93,-61.05,-46.64,-43.0,-0.58,-0.51,0.95
12.4,-41.93,164.89,98.46,84.94,48.05,-0.08,-0.18,0.83
-44.8,-6.38,221.2,152.79,151.0,-14.0,0.12,-0.71,0.33
-21.0,-45.11,205.31,125.65,-31.08,-160.0,-1.08,-0.29,0.97
27.2,-38.58,201.34,-25.63,-158.49,-81.0,-1.29,-0.44,0.38
2.31,-14.26,214.06,24.69,18.15,104.7,-0.14,-0.16,0.52
-33.0,-11.23,213.2,88.15,87.28,8.9,-0.07,-0.56,0.5
-36.0,-17.22,192.35,32.81,8.59,-129.3,-0.45,-0.54,0.8
-11.0,-27.98,165.93,-46.29,-28.14,-139.0,-0.18,-0.26,1.29
24.1,-13.13,169.25,-71.46,-42.71,-43.0,-0.28,-0.37,1.02
-12.0,18.66,202.18,47.23,49.87,86.4,0.37,-0.42,0.96
-45.8,29.15,205.99,161.12,122.16,-46.0,-0.48,-0.32,1.34
-29.6,14.8,192.63,48.24,39.29,-176.3,-0.75,-0.08,1.04
-0.5,-14.87,173.12,-16.79,-55.94,-114.0,-0.33,-0.43,0.92
19.4,-12.73,173.8,-43.52,-115.05,-1.0,0.16,-0.41,0.92
-6.25,24.56,203.82,37.56,5.26,74.85,-0.07,-0.45,0.46
-47.4,17.53,220.74,151.21,144.53,-24.0,-0.54,-0.4,1.33
10.16,1.14,190.29,101.18,-30.21,-182.0,-0.75,-0.1,0.99
2.3,29.63,199.01,5.0,-31.19,0.0,-0.33,-0.34,0.8
-23.8,65.0,217.92,-18.95,-45.3,-119.0,0.05,-0.33,0.5
0.65,39.32,190.88,-23.92,-17.73,36.2,-0.15,-0.63,0.61
8.8,62.81,193.82,72.7,112.79,8.85,-0.86,-0.2,0.95
-25.0,93.81,207.86,109.45,140.32,-92.0,-0.66,-0.53,1.24
-48.0,97.26,195.53,50.78,36.35,-228.8,0.17,-0.1,0.49
-28.5,91.73,196.19,-77.73,-109.87,2.3,0.07,-0.55,0.38
14.9,86.83,180.43,51.11,101.42,33.86,-0.58,-0.31,1.35
-8.8,111.72,196.66,89.56,131.11,-96.8,-0.9,-0.33,1.11
-37.0,132.62,208.97,-14.02,22.77,-184.0,-0.1,-0.66,0.66
-39.0,109.54,198.86,41.25,-7.53,-110.3,0.23,-0.26,0.66
2.42,80.51,178.89,-28.38,-2.04,57.31,-0.17,-0.54,0.75
12.48,79.86,180.34,99.55,111.94,-33.8,-0.84,-0.25,1.16
-30.0,103.7,202.02,76.51,89.13,-133.2,-0.6,-0.36,0.92
-37.0,121.58,196.14,-4.12,-76.27,-150.0,0.12,-0.18,0.79
-35.0,108.93,190.06,-46.14,-97.45,9.3,-0.04,-0.63,0.42
-11.1,93.11,179.08,43.67,9.94,48.19,-0.36,-0.46,0.98
21.44,95.36,170.13,120.05,105.79,-117.0,-0.57,-0.26,1.03
-15.0,147.73,190.61,10.8,83.73,-144.4,-0.38,-0.61,0.8
-49.0,136.86,186.64,12.62,-34.53,-136.0,0.18,-0.29,1.2
-9.22,98.9,177.32,-11.35,-44.59,-42.0,-0.07,-0.44,0.13
9.91,111.0,177.58,4.33,22.56,82.44,-0.81,-0.67,1.27
-21.0,145.71,198.07,113.14,220.37,-60.0,-0.74,-0.61,0.79
-35.0,153.13,196.16,19.37,-25.75,-191.0,-0.01,-0.47,0.62
-45.0,138.94,179.99,-1.47,-130.78,-35.0,0.31,-0.64,0.44
1.57,118.84,160.64,37.46,67.8,38.11,-0.41,-0.41,0.8
12.4,141.17,169.72,114.95,153.51,-84.0,-0.51,-0.19,1.34
-22.0,165.69,186.02,25.26,49.77,-134.6,-0.6,-0.58,0.88
-39.0,170.9,182.1,-28.74,-37.06,-174.0,0.34,-0.26,0.56
-21.0,154.1,173.71,-45.15,-53.66,6.05,-0.29,-0.62,0.32
25.0,138.16,157.55,71.24,105.29,48.21,-0.72,-0.53,1.23
-7.3,150.24,180.23,95.79,116.28,-85.6,-0.16,-0.43,0.67
-18.0,173.8,193.72,18.58,42.66,-151.7,-0.07,-0.46,0.34
-22.0,142.13,183.67,0.73,-41.78,-82.31,-0.4,-0.63,0.87
7.19,140.07,179.4,-28.34,-40.34,96.1,-0.71,-0.24,0.93
-25.0,161.62,198.96,121.44,67.29,-28.3,-0.85,-0.41,0.83
-33.0,183.15,205.9,85.11,113.08,-69.7,-0.01,-0.44,0.8
-43.0,190.77,200.34,37.08,8.65,-141.89,-0.3,-0.33,0.5
0.36,160.0,187.75,-6.99,-81.01,-79.6,-0.55,-0.26,1.01
11.5,178.75,210.33,17.03,10.23,27.66,-0.8,-0.3,1.11
-52.0,207.07,221.67,109.17,104.33,-96.0,-0.56,-0.62,0.67
-42.0,185.72,184.99,61.69,106.56,-128.0,0.27,-0.16,0.71
14.3,162.25,178.97,16.42,55.01,-166.9,-0.33,-0.35,0.38
6.35,182.19,193.32,-16.43,-89.44,1.38,-0.54,-0.07,1.77
-34.0,189.86,216.22,126.12,95.53,44.32,-0.45,-0.48,0.89
-50.0,183.77,203.7,73.82,129.44,-188.0,-0.28,-0.3,0.55
-4.4,164.36,179.11,-107.3,-56.21,-16.0,-0.24,-0.89,0.81
17.6,170.91,185.35,9.69,-68.06,55.05,-0.59,-0.44,0.97
-11.0,196.94,220.52,94.0,104.45,24.51,-0.49,-0.58,0.97
-39.0,204.71,229.46,126.17,55.33,-131.0,0.16,-0.33,0.65
-35.0,186.24,225.81,-10.99,2.3,-192.9,-0.26,-0.69,0.33
10.4,154.71,212.65,-61.9,-46.5,-17.0,-0.65,-0.41,0.89
17.3,160.64,216.77,58.39,45.88,62.97,-0.8,-0.27,0.85
-15.0,176.48,243.01,174.53,126.75,-45.0,-0.56,-0.43,0.8
-51.0,173.11,247.0,73.24,55.98,-151.2,0.11,-0.35,0.53
-22.0,142.39,223.26,25.99,-46.27,-137.0,-0.09,-0.69,0.65
15.5,142.4,219.51,-11.27,-94.92,40.2,-0.63,-0.27,0.83
-5.7,154.3,229.56,58.27,47.79,66.89,-0.74,-0.15,1.21
-23.0,164.52,235.21,142.14,83.49,-59.0,-0.38,-0.37,0.71
-48.0,160.68,224.55,55.92,9.76,-198.69,-0.17,-0.51,0.45
-10.0,134.27,210.34,-51.82,-99.81,-87.0,-0.31,-0.52,0.82
19.9,150.46,218.5,28.2,20.66,59.82,-0.7,-0.45,0.84
-31.0,174.85,248.71,80.03,67.41,-21.97,-0.69,-0.53,0.91
-43.0,154.92,233.81,63.24,60.09,-89.39,0.2,-0.3,0.75
5.95,128.56,207.9,-0.98,5.7,-185.08,-0.12,-0.58,0.32
19.0,140.97,223.44,-17.66,-78.11,-42.0,-0.46,-0.42,1.1
-37.0,156.92,244.05,75.94,84.71,76.67,-0.65,-0.2,0.86
-37.0,157.14,246.07,112.88,93.48,-51.5,-0.55,-0.39,0.89
-29.0,142.88,226.68,79.83,42.83,-113.9,0.04,-0.29,0.54
18.4,134.68,217.58,-16.56,-56.53,-168.0,-0.41,-0.71,0.4
-3.0,149.72,238.92,-61.81,-80.21,22.8,-0.7,-0.2,1.29
