yaw,pitch,roll,g_x,g_y,g_z,a_x,a_y,a_z
-3.27,60.5,44.93,8.82,3.47,-65.43,-0.83,0.23,-0.02
-9.73,48.03,45.73,9.57,-47.02,-32.85,-0.7,-0.04,0.08
-3.49,50.49,44.84,4.57,4.31,-13.46,-1.0,-0.08,0.1
-3.12,47.63,42.94,1.15,-16.14,-12.03,-0.91,-0.16,0.07
-5.12,47.63,40.96,0.64,-4.75,-19.69,-1.02,-0.2,0.12
-3.84,57.85,39.79,2.62,37.05,-14.84,-1.01,-0.08,0.3
7.88,39.79,44.05,25.32,-70.81,30.42,-0.49,-0.13,0.45
-4.26,33.19,46.65,19.66,-30.62,-16.3,-0.98,-0.25,0.36
22.51,-29.0,44.73,6.5,-250.14,86.9,-0.55,-0.67,0.51
22.23,-26.57,51.75,33.73,10.12,85.84,0.48,0.17,0.78
-50.3,39.33,55.84,24.03,250.13,-179.0,0.74,-0.11,0.31
-10.5,44.24,60.49,32.03,16.48,-40.53,-1.09,-0.57,-0.29
17.24,57.81,31.96,-101.02,52.03,66.3,-1.27,-0.57,-0.51
-1.93,39.69,29.56,-2.47,-73.4,-7.45,-0.94,-0.24,-0.46
-7.53,-18.69,27.01,-0.91,-226.82,-28.0,0.09,-0.56,1.02
21.8,-37.12,35.47,20.6,-66.63,10.37,-0.09,0.1,1.36
-10.3,10.55,29.62,18.27,-9.53,77.6,0.64,0.25,0.74
-3.27,74.79,36.01,-17.25,189.57,-39.0,0.41,-0.06,0.94
-3.23,88.11,54.18,29.94,250.13,-12.6,-0.62,0.04,0.33
3.16,110.33,38.61,81.56,53.95,-12.43,-1.0,-0.34,0.01
4.44,81.58,32.51,-49.4,93.89,12.21,-1.22,-0.66,-0.25
-4.6,36.47,33.25,-15.29,-108.94,17.0,-0.88,-0.29,0.03
-2.94,21.71,27.04,9.85,-169.4,-17.7,-0.15,-0.23,1.26
16.99,17.17,33.49,-19.7,-55.26,-11.0,-0.21,0.01,1.07
3.7,27.03,29.75,32.15,-11.02,65.34,0.4,-0.22,0.91
-6.43,90.23,34.25,-9.85,46.15,14.28,0.35,0.02,0.81
-23.9,110.55,63.26,26.08,250.13,-24.7,-0.49,-0.24,0.4
-1.33,129.07,36.49,118.52,86.33,-92.0,-0.72,0.29,-0.31
-3.18,116.8,33.67,-91.19,84.69,-5.12,-0.97,-0.84,-0.34
1.63,49.97,32.42,-0.2,-35.97,-12.2,-0.9,-0.67,-0.52
3.12,34.48,31.26,6.15,-250.14,6.31,-0.01,-0.54,0.75
8.11,28.21,33.89,2.91,-54.38,11.99,-0.04,-0.32,1.21
13.17,29.22,41.28,16.47,-17.24,31.32,0.26,-0.1,0.97
-17.82,89.28,37.92,35.29,12.95,50.83,0.42,-0.01,0.82
-20.14,99.74,63.05,-2.47,250.13,-68.8,0.43,-0.48,0.82
-8.77,118.07,52.88,104.67,43.9,-77.4,-0.85,0.2,0.01
3.28,94.37,39.24,-25.68,80.47,-33.8,-1.22,-0.75,-0.15
-6.53,28.47,29.51,-39.91,-84.11,12.6,-0.87,-0.71,-0.09
1.6,12.2,44.25,-26.31,-250.14,-25.0,-0.15,-0.72,0.85
14.7,-8.59,61.51,68.95,-58.96,6.17,0.18,-0.53,0.83
-3.85,41.61,57.64,75.47,-75.26,56.77,0.62,0.11,0.74
-10.28,84.41,95.26,-5.07,203.9,-14.8,0.21,-0.04,0.55
-6.2,90.48,77.16,-52.8,28.8,-23.9,-1.6,0.36,-0.37
9.87,52.76,63.41,-37.86,-145.77,37.0,-1.01,-0.58,-0.29
-7.4,16.86,70.08,5.91,-28.57,0.0,-1.07,-0.6,0.05
9.16,3.82,90.78,91.67,-49.42,35.24,-0.0,-0.69,1.07
24.97,-11.02,98.78,41.92,-55.87,96.4,0.02,0.3,1.07
-23.69,33.15,96.12,2.14,177.75,-91.47,0.38,0.56,0.89
-5.4,111.18,102.56,121.28,250.13,-113.0,0.13,0.21,0.59
