yaw,pitch,roll,g_x,g_y,g_z,a_x,a_y,a_z
-0.09,-32.22,69.64,-1.47,-1.63,0.27,0.05,0.98,0.16
-0.28,-34.99,70.54,-4.56,-9.02,-0.35,0.06,0.97,0.17
-1.04,-36.51,68.84,1.76,-16.0,-1.08,0.03,0.96,0.15
-0.98,-35.63,68.69,-8.18,-11.29,-4.02,0.05,0.98,0.19
2.54,-48.14,49.69,-2.01,-2.53,-3.76,-0.03,0.95,0.21
2.99,-53.19,49.93,-76.1,-57.79,9.81,-0.26,1.28,0.49
2.42,-35.46,46.71,24.75,-61.37,-71.0,-0.3,1.03,0.1
3.18,-33.15,43.13,-30.89,21.95,11.56,0.09,0.79,0.15
-5.76,-11.03,50.67,-10.87,69.98,9.3,0.61,0.51,0.28
-13.0,-13.41,45.88,-20.13,4.3,12.28,0.08,0.96,0.1
34.78,28.81,69.06,27.59,78.89,-22.23,-0.65,1.15,0.09
7.53,21.23,68.8,-24.46,-10.32,-50.0,0.1,0.91,-0.04
4.14,19.63,58.6,92.15,169.02,134.2,0.26,1.42,-1.06
0.7,18.51,58.19,-3.02,-26.98,28.84,-0.13,0.94,0.04
-0.34,16.65,58.77,-43.76,-3.27,16.0,-0.03,1.1,0.07
