yaw,pitch,roll,g_x,g_y,g_z,a_x,a_y,a_z
0.53,-53.26,55.42,-2.48,-7.6,2.03,0.41,0.89,0.23
0.58,-53.45,55.21,-2.14,-5.69,2.23,0.39,0.9,0.23
0.26,-53.53,55.32,-0.85,-5.28,0.98,0.39,0.9,0.23
0.37,-54.14,54.57,-4.15,-7.29,1.41,0.4,0.89,0.24
-0.23,-54.25,54.46,-1.59,-5.3,-0.89,0.41,0.88,0.25
-0.13,-54.56,54.26,-2.06,-6.18,-0.49,0.4,0.89,0.23
0.1,-54.9,53.85,-3.01,-6.4,0.39,0.4,0.89,0.24
0.09,-55.16,53.64,-2.19,-6.11,0.37,0.4,0.89,0.24
0.26,-55.24,53.57,-1.76,-5.52,0.99,0.39,0.9,0.24
0.18,-55.76,52.57,-5.56,-7.31,0.69,0.39,0.9,0.24
-0.07,-55.89,52.41,-2.21,-5.77,-0.25,0.39,0.89,0.24
0.17,-56.02,52.51,-1.21,-5.77,0.66,0.4,0.89,0.24
0.2,-55.96,52.51,-1.56,-5.01,0.76,0.4,0.88,0.24
0.27,-56.29,52.01,-3.51,-6.56,1.06,0.4,0.88,0.25
-0.31,-56.43,52.02,-1.58,-5.85,-1.19,0.4,0.89,0.25
