yaw,pitch,roll,g_x,g_y,g_z,a_x,a_y,a_z
0.07,-54.65,51.22,-2.25,-6.09,0.26,0.27,0.92,0.3
0.1,-54.59,51.26,-2.15,-5.96,0.38,0.28,0.91,0.3
0.17,-54.63,51.14,-2.87,-6.37,0.64,0.28,0.93,0.3
0.09,-54.7,51.12,-2.56,-6.48,0.34,0.28,0.92,0.29
0.14,-54.53,51.17,-2.19,-5.52,0.56,0.28,0.92,0.29
0.18,-54.69,50.72,-4.11,-6.85,0.7,0.28,0.92,0.32
0.11,-54.7,50.85,-1.93,-6.21,0.42,0.28,0.92,0.3
0.05,-54.45,51.09,-1.53,-5.21,0.18,0.28,0.92,0.29
0.17,-54.46,50.95,-2.82,-6.1,0.65,0.29,0.91,0.31
0.24,-54.56,51.12,-1.69,-6.65,0.93,0.28,0.92,0.31
0.01,-54.06,52.04,1.34,-4.11,0.05,0.28,0.92,0.3
0.03,-54.06,51.84,-3.01,-6.05,0.1,0.29,0.92,0.3
-0.03,-54.01,52.15,-1.03,-5.86,-0.1,0.28,0.92,0.3
-0.26,-53.72,52.49,-0.95,-4.95,-1.02,0.28,0.92,0.29
0.57,-53.55,52.31,-2.92,-5.35,2.19,0.28,0.92,0.29
