yaw,pitch,roll,g_x,g_y,g_z,a_x,a_y,a_z
0.33,-57.66,45.03,-2.71,-6.85,0.82,0.3,0.92,0.28
0.3,-58.14,46.88,-3.95,-6.47,1.27,0.29,0.92,0.29
-0.05,-57.81,47.22,4.43,-8.39,1.17,0.29,0.91,0.3
0.04,-57.45,48.38,-0.13,-5.7,-0.86,0.29,0.91,0.28
0.85,-57.75,48.0,-1.08,-5.91,0.17,0.26,0.92,0.28
-5.49,-55.15,47.6,-4.76,-7.21,3.27,0.22,0.92,0.3
-14.3,-66.57,41.59,-7.59,-4.67,-21.21,0.17,1.18,0.49
14.14,-59.17,55.8,-27.14,-53.62,-55.0,0.09,0.93,0.11
1.34,-35.96,59.47,50.53,19.84,54.37,0.26,0.96,0.19
0.79,-35.99,60.23,-4.94,-8.8,5.19,0.31,0.91,0.26
0.53,-36.65,60.03,2.02,-2.95,3.07,0.31,0.92,0.24
0.09,-37.39,59.88,-1.89,-5.53,2.05,0.33,0.9,0.24
-0.11,-39.37,58.59,-1.53,-5.76,0.37,0.33,0.92,0.25
0.1,-39.89,58.31,-1.36,-5.27,-0.23,0.32,0.92,0.25
0.2,-40.34,57.99,-3.01,-5.33,-0.05,0.32,0.91,0.24
